,DATE,PROVINCE,REGION,AGEGROUP,SEX,CASES,PROVINCE_NAME
11374,2020-05-18,VAN,Flanders,80-89,F,6,Antwerpen
11375,2020-05-18,VAN,Flanders,90+,M,1,Antwerpen
11376,2020-05-18,VAN,Flanders,90+,F,2,Antwerpen
11377,2020-05-18,WBR,Wallonia,30-39,F,1,BrabantWallon
11378,2020-05-18,WBR,Wallonia,50-59,F,1,BrabantWallon
11379,2020-05-18,WBR,Wallonia,70-79,M,1,BrabantWallon
11380,2020-05-18,WBR,Wallonia,70-79,F,1,BrabantWallon
11381,2020-05-18,WBR,Wallonia,80-89,F,2,BrabantWallon
11382,2020-05-18,BRU,Brussels,0-9,M,3,Brussels
11383,2020-05-18,BRU,Brussels,0-9,F,1,Brussels
11384,2020-05-18,BRU,Brussels,20-29,M,5,Brussels
11385,2020-05-18,BRU,Brussels,20-29,F,4,Brussels
11386,2020-05-18,BRU,Brussels,30-39,M,5,Brussels
11387,2020-05-18,BRU,Brussels,30-39,F,1,Brussels
11388,2020-05-18,BRU,Brussels,40-49,M,1,Brussels
11389,2020-05-18,BRU,Brussels,40-49,F,1,Brussels
11390,2020-05-18,BRU,Brussels,50-59,F,3,Brussels
11391,2020-05-18,BRU,Brussels,70-79,M,1,Brussels
11392,2020-05-18,BRU,Brussels,70-79,F,3,Brussels
11393,2020-05-18,BRU,Brussels,80-89,F,3,Brussels
11394,2020-05-18,BRU,Brussels,90+,F,1,Brussels
11395,2020-05-18,WHT,Wallonia,10-19,M,1,Hainaut
11396,2020-05-18,WHT,Wallonia,10-19,F,1,Hainaut
11397,2020-05-18,WHT,Wallonia,20-29,M,3,Hainaut
11398,2020-05-18,WHT,Wallonia,20-29,F,3,Hainaut
11399,2020-05-18,WHT,Wallonia,30-39,M,2,Hainaut
11400,2020-05-18,WHT,Wallonia,30-39,F,3,Hainaut
11401,2020-05-18,WHT,Wallonia,40-49,F,2,Hainaut
11402,2020-05-18,WHT,Wallonia,50-59,M,2,Hainaut
11403,2020-05-18,WHT,Wallonia,50-59,F,2,Hainaut
11404,2020-05-18,WHT,Wallonia,60-69,F,1,Hainaut
11405,2020-05-18,WHT,Wallonia,70-79,F,2,Hainaut
11406,2020-05-18,WHT,Wallonia,80-89,F,5,Hainaut
11407,2020-05-18,WHT,Wallonia,90+,M,2,Hainaut
11408,2020-05-18,WHT,Wallonia,90+,F,1,Hainaut
11409,2020-05-18,WLG,Wallonia,20-29,F,1,Liège
11410,2020-05-18,WLG,Wallonia,30-39,F,2,Liège
11411,2020-05-18,WLG,Wallonia,50-59,F,1,Liège
11412,2020-05-18,WLG,Wallonia,60-69,F,1,Liège
11413,2020-05-18,WLG,Wallonia,70-79,F,2,Liège
11414,2020-05-18,WLG,Wallonia,80-89,F,3,Liège
11415,2020-05-18,VLI,Flanders,0-9,F,1,Limburg
11416,2020-05-18,VLI,Flanders,10-19,F,3,Limburg
11417,2020-05-18,VLI,Flanders,20-29,M,5,Limburg
11418,2020-05-18,VLI,Flanders,20-29,F,4,Limburg
11419,2020-05-18,VLI,Flanders,30-39,M,1,Limburg
11420,2020-05-18,VLI,Flanders,30-39,F,4,Limburg
11421,2020-05-18,VLI,Flanders,40-49,M,5,Limburg
11422,2020-05-18,VLI,Flanders,40-49,F,9,Limburg
11423,2020-05-18,VLI,Flanders,50-59,M,3,Limburg
11424,2020-05-18,VLI,Flanders,50-59,F,2,Limburg
11425,2020-05-18,VLI,Flanders,60-69,M,3,Limburg
11426,2020-05-18,VLI,Flanders,60-69,F,4,Limburg
11427,2020-05-18,VLI,Flanders,70-79,F,2,Limburg
11428,2020-05-18,VLI,Flanders,80-89,F,1,Limburg
11429,2020-05-18,VLI,Flanders,90+,F,2,Limburg
11431,2020-05-18,WLX,Wallonia,0-9,M,2,Luxembourg
11432,2020-05-18,WLX,Wallonia,0-9,F,1,Luxembourg
11433,2020-05-18,WNA,Wallonia,10-19,F,1,Namur
11434,2020-05-18,WNA,Wallonia,30-39,F,1,Namur
11435,2020-05-18,WNA,Wallonia,40-49,M,1,Namur
11436,2020-05-18,WNA,Wallonia,40-49,F,1,Namur
11437,2020-05-18,WNA,Wallonia,50-59,M,1,Namur
11438,2020-05-18,WNA,Wallonia,60-69,F,1,Namur
11439,2020-05-18,WNA,Wallonia,70-79,M,1,Namur
11440,2020-05-18,WNA,Wallonia,80-89,F,1,Namur
11441,2020-05-18,WNA,Wallonia,90+,F,2,Namur
11442,2020-05-18,VOV,Flanders,0-9,M,1,OostVlaanderen
11443,2020-05-18,VOV,Flanders,10-19,M,1,OostVlaanderen
11444,2020-05-18,VOV,Flanders,20-29,M,3,OostVlaanderen
11445,2020-05-18,VOV,Flanders,20-29,F,5,OostVlaanderen
11446,2020-05-18,VOV,Flanders,30-39,M,4,OostVlaanderen
11447,2020-05-18,VOV,Flanders,30-39,F,2,OostVlaanderen
11448,2020-05-18,VOV,Flanders,40-49,F,5,OostVlaanderen
11449,2020-05-18,VOV,Flanders,50-59,M,1,OostVlaanderen
11450,2020-05-18,VOV,Flanders,50-59,F,4,OostVlaanderen
11451,2020-05-18,VOV,Flanders,60-69,F,1,OostVlaanderen
11452,2020-05-18,VOV,Flanders,70-79,M,4,OostVlaanderen
11453,2020-05-18,VOV,Flanders,70-79,F,1,OostVlaanderen
11454,2020-05-18,VOV,Flanders,80-89,M,2,OostVlaanderen
11455,2020-05-18,VOV,Flanders,80-89,F,3,OostVlaanderen
11456,2020-05-18,VOV,Flanders,90+,M,1,OostVlaanderen
11457,2020-05-18,VOV,Flanders,90+,F,3,OostVlaanderen
11458,2020-05-18,VBR,Flanders,10-19,F,1,VlaamsBrabant
11459,2020-05-18,VBR,Flanders,20-29,M,1,VlaamsBrabant
11460,2020-05-18,VBR,Flanders,20-29,F,2,VlaamsBrabant
11461,2020-05-18,VBR,Flanders,30-39,F,2,VlaamsBrabant
11462,2020-05-18,VBR,Flanders,40-49,F,2,VlaamsBrabant
11463,2020-05-18,VBR,Flanders,50-59,M,3,VlaamsBrabant
11464,2020-05-18,VBR,Flanders,50-59,F,1,VlaamsBrabant
11465,2020-05-18,VBR,Flanders,60-69,M,2,VlaamsBrabant
11466,2020-05-18,VBR,Flanders,70-79,M,2,VlaamsBrabant
11467,2020-05-18,VBR,Flanders,80-89,M,1,VlaamsBrabant
11468,2020-05-18,VBR,Flanders,80-89,F,2,VlaamsBrabant
11469,2020-05-18,VBR,Flanders,90+,F,1,VlaamsBrabant
11470,2020-05-18,VWV,Flanders,0-9,M,1,WestVlaanderen
11471,2020-05-18,VWV,Flanders,0-9,F,2,WestVlaanderen
11472,2020-05-18,VWV,Flanders,20-29,M,2,WestVlaanderen
11473,2020-05-18,VWV,Flanders,20-29,F,5,WestVlaanderen
11474,2020-05-18,VWV,Flanders,30-39,M,3,WestVlaanderen
11475,2020-05-18,VWV,Flanders,30-39,F,2,WestVlaanderen
11476,2020-05-18,VWV,Flanders,40-49,M,1,WestVlaanderen
11477,2020-05-18,VWV,Flanders,40-49,F,5,WestVlaanderen
11478,2020-05-18,VWV,Flanders,50-59,M,1,WestVlaanderen
11479,2020-05-18,VWV,Flanders,50-59,F,1,WestVlaanderen
11480,2020-05-18,VWV,Flanders,70-79,M,2,WestVlaanderen
11481,2020-05-18,VWV,Flanders,80-89,M,2,WestVlaanderen
11482,2020-05-18,VWV,Flanders,80-89,F,3,WestVlaanderen
11483,2020-05-18,VWV,Flanders,90+,M,1,WestVlaanderen
11484,2020-05-18,VWV,Flanders,90+,F,1,WestVlaanderen
11491,2020-05-19,VAN,Flanders,10-19,M,1,Antwerpen
11492,2020-05-19,VAN,Flanders,10-19,F,1,Antwerpen
11493,2020-05-19,VAN,Flanders,20-29,M,1,Antwerpen
11494,2020-05-19,VAN,Flanders,20-29,F,5,Antwerpen
11495,2020-05-19,VAN,Flanders,30-39,F,3,Antwerpen
11496,2020-05-19,VAN,Flanders,40-49,M,3,Antwerpen
11497,2020-05-19,VAN,Flanders,40-49,F,2,Antwerpen
11498,2020-05-19,VAN,Flanders,50-59,M,3,Antwerpen
11499,2020-05-19,VAN,Flanders,50-59,F,5,Antwerpen
11500,2020-05-19,VAN,Flanders,60-69,F,5,Antwerpen
11501,2020-05-19,VAN,Flanders,70-79,M,1,Antwerpen
11502,2020-05-19,VAN,Flanders,70-79,F,2,Antwerpen
11503,2020-05-19,VAN,Flanders,80-89,M,2,Antwerpen
11504,2020-05-19,VAN,Flanders,90+,M,1,Antwerpen
11505,2020-05-19,VAN,Flanders,90+,F,1,Antwerpen
11506,2020-05-19,WBR,Wallonia,40-49,F,1,BrabantWallon
11507,2020-05-19,WBR,Wallonia,50-59,M,1,BrabantWallon
11508,2020-05-19,WBR,Wallonia,60-69,M,1,BrabantWallon
11509,2020-05-19,WBR,Wallonia,60-69,F,1,BrabantWallon
11510,2020-05-19,WBR,Wallonia,80-89,F,3,BrabantWallon
11511,2020-05-19,WBR,Wallonia,90+,M,1,BrabantWallon
11512,2020-05-19,WBR,Wallonia,90+,F,1,BrabantWallon
11513,2020-05-19,BRU,Brussels,0-9,M,2,Brussels
11514,2020-05-19,BRU,Brussels,0-9,F,1,Brussels
11515,2020-05-19,BRU,Brussels,10-19,M,1,Brussels
11516,2020-05-19,BRU,Brussels,10-19,F,2,Brussels
11517,2020-05-19,BRU,Brussels,20-29,F,2,Brussels
11518,2020-05-19,BRU,Brussels,30-39,M,3,Brussels
11519,2020-05-19,BRU,Brussels,30-39,F,3,Brussels
11520,2020-05-19,BRU,Brussels,40-49,F,4,Brussels
11521,2020-05-19,BRU,Brussels,50-59,M,4,Brussels
11522,2020-05-19,BRU,Brussels,50-59,F,2,Brussels
11523,2020-05-19,BRU,Brussels,60-69,F,1,Brussels
11524,2020-05-19,BRU,Brussels,70-79,M,1,Brussels
11525,2020-05-19,BRU,Brussels,80-89,F,3,Brussels
11526,2020-05-19,BRU,Brussels,90+,M,3,Brussels
11527,2020-05-19,BRU,Brussels,90+,F,3,Brussels
11528,2020-05-19,WHT,Wallonia,10-19,F,1,Hainaut
11529,2020-05-19,WHT,Wallonia,20-29,M,3,Hainaut
11530,2020-05-19,WHT,Wallonia,30-39,M,1,Hainaut
11531,2020-05-19,WHT,Wallonia,30-39,F,1,Hainaut
11532,2020-05-19,WHT,Wallonia,40-49,M,1,Hainaut
11533,2020-05-19,WHT,Wallonia,40-49,F,1,Hainaut
11534,2020-05-19,WHT,Wallonia,50-59,F,4,Hainaut
11535,2020-05-19,WHT,Wallonia,60-69,M,1,Hainaut
11536,2020-05-19,WHT,Wallonia,60-69,F,1,Hainaut
11537,2020-05-19,WHT,Wallonia,80-89,M,1,Hainaut
11538,2020-05-19,WHT,Wallonia,80-89,F,2,Hainaut
11539,2020-05-19,WHT,Wallonia,90+,F,1,Hainaut
11541,2020-05-19,WLG,Wallonia,20-29,F,4,Liège
11542,2020-05-19,WLG,Wallonia,30-39,M,2,Liège
11543,2020-05-19,WLG,Wallonia,30-39,F,1,Liège
11544,2020-05-19,WLG,Wallonia,50-59,M,2,Liège
11545,2020-05-19,WLG,Wallonia,50-59,F,1,Liège
11546,2020-05-19,WLG,Wallonia,60-69,M,2,Liège
11547,2020-05-19,WLG,Wallonia,60-69,F,2,Liège
11548,2020-05-19,WLG,Wallonia,70-79,M,3,Liège
11549,2020-05-19,WLG,Wallonia,70-79,F,2,Liège
11550,2020-05-19,WLG,Wallonia,80-89,M,1,Liège
11551,2020-05-19,WLG,Wallonia,80-89,F,3,Liège
11552,2020-05-19,WLG,Wallonia,90+,F,2,Liège
11553,2020-05-19,VLI,Flanders,0-9,M,1,Limburg
11554,2020-05-19,VLI,Flanders,20-29,M,1,Limburg
11555,2020-05-19,VLI,Flanders,20-29,F,3,Limburg
11556,2020-05-19,VLI,Flanders,30-39,M,3,Limburg
11557,2020-05-19,VLI,Flanders,30-39,F,7,Limburg
11558,2020-05-19,VLI,Flanders,40-49,M,1,Limburg
11559,2020-05-19,VLI,Flanders,40-49,F,5,Limburg
11560,2020-05-19,VLI,Flanders,50-59,M,1,Limburg
