INS,FR_INS,NL_INS,INS6,FR_INS6,NL_INS6,
85009,Etalle,Etalle,85009C,CHANTEMELLE,CHANTEMELLE,
85009,Etalle,Etalle,85009D,BUZENOL,BUZENOL,
85009,Etalle,Etalle,85009E,SAINTE-MARIE,SAINTE-MARIE,
85009,Etalle,Etalle,85009F,VILLERS-SUR-SEMOIS*,VILLERS-SUR-SEMOIS*,
85011,Florenville,Florenville,85011A,FLORENVILLE,FLORENVILLE,
85011,Florenville,Florenville,85011B,VILLERS-DEVANT-ORVAL,VILLERS-DEVANT-ORVAL,
85011,Florenville,Florenville,85011C,CHASSEPIERRE,CHASSEPIERRE,
85011,Florenville,Florenville,85011D,LACUISINE,LACUISINE,
85011,Florenville,Florenville,85011E,FONTENOILLE,FONTENOILLE,
85011,Florenville,Florenville,85011F,SAINTE-CECILE,SAINTE-CECILE,
85011,Florenville,Florenville,85011G,MUNO,MUNO,
85024,Meix-devant-Virton,Meix-devant-Virton,85024A,MEIX-DEVANT-VIRTON,MEIX-DEVANT-VIRTON,
85024,Meix-devant-Virton,Meix-devant-Virton,85024B,ROBELMONT,ROBELMONT,
85024,Meix-devant-Virton,Meix-devant-Virton,85024C,VILLERS-LA-LOUE,VILLERS-LA-LOUE,
85024,Meix-devant-Virton,Meix-devant-Virton,85024D,SOMMETHONNE,SOMMETHONNE,
85024,Meix-devant-Virton,Meix-devant-Virton,85024E,GEROUVILLE,GEROUVILLE,
85026,Musson,Musson,85026A,MUSSON,MUSSON,
85026,Musson,Musson,85026B,MUSSY-LA-VILLE+PARTIE DE BLEID,MUSSY-LA-VILLE+PARTIE DE BLEID,
85034,Saint-Léger,Saint-Léger,85034A,SAINT-LEGER,SAINT-LEGER,
85034,Saint-Léger,Saint-Léger,85034B,CHATILLON,CHATILLON,
85034,Saint-Léger,Saint-Léger,85034C,MEIX-LE-TIGE,MEIX-LE-TIGE,
85039,Tintigny,Tintigny,85039A,TINTIGNY,TINTIGNY,
85039,Tintigny,Tintigny,85039B,BELLEFONTAINE,BELLEFONTAINE,
85039,Tintigny,Tintigny,85039C,SAINT-VINCENT,SAINT-VINCENT,
85039,Tintigny,Tintigny,85039D,ROSSIGNOL,ROSSIGNOL,
85045,Virton,Virton,85045A,VIRTON,VIRTON,
85045,Virton,Virton,85045B,ETHE,ETHE,
85045,Virton,Virton,85045C,LATOUR,LATOUR,
85045,Virton,Virton,85045D,ST-MARD + PARTIE DE DAMPICOURT,ST-MARD + PARTIE DE DAMPICOURT,
85045,Virton,Virton,85045E,RUETTE,RUETTE,
85045,Virton,Virton,85045F,BLEID*,BLEID*,
85046,Habay,Habay,85046A,HABAY-LA-NEUVE,HABAY-LA-NEUVE,
85046,Habay,Habay,85046B,HACHY*,HACHY*,
85046,Habay,Habay,85046C,HABAY-LA-VIEILLE,HABAY-LA-VIEILLE,
85046,Habay,Habay,85046D,HOUDEMONT,HOUDEMONT,
85046,Habay,Habay,85046E,RULLES + PARTIE VILLERS- SUR-SEMOIS,RULLES + PARTIE VILLERS- SUR-SEMOIS,
85046,Habay,Habay,85046F,ANLIER*,ANLIER*,
85047,Rouvroy,Rouvroy,85047A,DAMPICOURT*,DAMPICOURT*,
85047,Rouvroy,Rouvroy,85047B,HARNONCOURT,HARNONCOURT,
85047,Rouvroy,Rouvroy,85047C,LAMORTEAU,LAMORTEAU,
85047,Rouvroy,Rouvroy,85047D,TORGNY,TORGNY,
91005,Anhée,Anhée,91005A,ANHEE,ANHEE,
91005,Anhée,Anhée,91005B,SOSOYE,SOSOYE,
91005,Anhée,Anhée,91005C,DENEE,DENEE,
91005,Anhée,Anhée,91005D,BIOUL,BIOUL,
91005,Anhée,Anhée,91005E,ANNEVOIE-ROUILLON,ANNEVOIE-ROUILLON,
91013,Beauraing,Beauraing,91013A,BEAURAING,BEAURAING,
91013,Beauraing,Beauraing,91013B,JAVINGUE,JAVINGUE,
91013,Beauraing,Beauraing,91013C,WINENNE,WINENNE,
91013,Beauraing,Beauraing,91013D,FELENNE,FELENNE,
91013,Beauraing,Beauraing,91013E,DION,DION,
91013,Beauraing,Beauraing,91013F,FESCHAUX,FESCHAUX,
91013,Beauraing,Beauraing,91013G,BARONVILLE,BARONVILLE,
91013,Beauraing,Beauraing,91013H,WIESNE,WIESNE,
91013,Beauraing,Beauraing,91013J,MARTOUZIN-NEUVILLE,MARTOUZIN-NEUVILLE,
91013,Beauraing,Beauraing,91013K,FOCANT,FOCANT,
91013,Beauraing,Beauraing,91013L,HONNAY,HONNAY,
91013,Beauraing,Beauraing,91013M,FROIDFONTAINE,FROIDFONTAINE,
91013,Beauraing,Beauraing,91013N,VONECHE,VONECHE,
91013,Beauraing,Beauraing,91013P,WANCENNES,WANCENNES,
91013,Beauraing,Beauraing,91013R,PONDROME,PONDROME,
91015,Bièvre,Bièvre,91015A,BIEVRE,BIEVRE,
91015,Bièvre,Bièvre,91015B,GRAIDE,GRAIDE,
91015,Bièvre,Bièvre,91015C,NAOME,NAOME,
91015,Bièvre,Bièvre,91015D,OIZY,OIZY,
91015,Bièvre,Bièvre,91015E,MONCEAU-EN-ARDENNE,MONCEAU-EN-ARDENNE,
91030,Ciney,Ciney,91030A,CINEY,CINEY,
91030,Ciney,Ciney,91030B,PESSOUX,PESSOUX,
91030,Ciney,Ciney,91030C,SERINCHAMPS,SERINCHAMPS,
91030,Ciney,Ciney,91030D,LEIGNON,LEIGNON,
91030,Ciney,Ciney,91030E,CHEVETOGNE,CHEVETOGNE,
91030,Ciney,Ciney,91030F,CONNEUX,CONNEUX,
91030,Ciney,Ciney,91030G,ACHENE*,ACHENE*,
91030,Ciney,Ciney,91030H,SOVET,SOVET,
91030,Ciney,Ciney,91030J,BRAIBANT,BRAIBANT,
91034,Dinant,Dinant,91034A,DINANT,DINANT,
91034,Dinant,Dinant,91034B,LISOGNE,LISOGNE,
91034,Dinant,Dinant,91034C,THYNES,THYNES,
91034,Dinant,Dinant,91034D,SORINNES + PARTIE DE ACHENE,SORINNES + PARTIE DE ACHENE,
91034,Dinant,Dinant,91034E,FOY-NOTRE-DAME,FOY-NOTRE-DAME,
91034,Dinant,Dinant,91034F,FURFOOZ,FURFOOZ,
91034,Dinant,Dinant,91034G,FALMAGNE,FALMAGNE,
91034,Dinant,Dinant,91034H,FALMIGNOUL,FALMIGNOUL,
91054,Gedinne,Gedinne,91054A,GEDINNE,GEDINNE,
91054,Gedinne,Gedinne,91054B,LOUETTE-SAINT-DENIS*,LOUETTE-SAINT-DENIS*,
91054,Gedinne,Gedinne,91054C,HOUDREMONT,HOUDREMONT,
91054,Gedinne,Gedinne,91054D,LOUETTE-SAINT-PIERRE,LOUETTE-SAINT-PIERRE,
91054,Gedinne,Gedinne,91054E,RIENNE,RIENNE,
91054,Gedinne,Gedinne,91054F,WILLERZIE,WILLERZIE,
91054,Gedinne,Gedinne,91054G,BOURSEIGNE-NEUVE,BOURSEIGNE-NEUVE,
91054,Gedinne,Gedinne,91054H,BOURSEIGNE-VIEILLE,BOURSEIGNE-VIEILLE,
91054,Gedinne,Gedinne,91054J,VENCIMONT,VENCIMONT,
91054,Gedinne,Gedinne,91054K,SART-CUSTINNE,SART-CUSTINNE,
91054,Gedinne,Gedinne,91054L,PATIGNIES,PATIGNIES,
91054,Gedinne,Gedinne,91054M,MALVOISIN,MALVOISIN,
91059,Hamois,Hamois,91059A,HAMOIS,HAMOIS,
91059,Hamois,Hamois,91059B,ACHET,ACHET,
91059,Hamois,Hamois,91059C,MOHIVILLE,MOHIVILLE,
91059,Hamois,Hamois,91059D,SCY,SCY,
91059,Hamois,Hamois,91059E,EMPTINNE,EMPTINNE,
91059,Hamois,Hamois,91059F,NATOYE,NATOYE,
91059,Hamois,Hamois,91059G,SCHALTIN,SCHALTIN,
91064,Havelange,Havelange,91064A,HAVELANGE,HAVELANGE,
91064,Havelange,Havelange,91064B,VERLEE,VERLEE,
91064,Havelange,Havelange,91064C,MAFFE*,MAFFE*,
91064,Havelange,Havelange,91064D,MEAN,MEAN,
91064,Havelange,Havelange,91064E,BARVAUX-CONDROZ,BARVAUX-CONDROZ,
91064,Havelange,Havelange,91064F,PORCHERESSE,PORCHERESSE,
91064,Havelange,Havelange,91064G,JENEFFE,JENEFFE,
91064,Havelange,Havelange,91064H,MIECRET,MIECRET,
91064,Havelange,Havelange,91064J,FLOSTOY,FLOSTOY,
91072,Houyet,Houyet,91072A,HOUYET,HOUYET,
91072,Houyet,Houyet,91072B,HOUR,HOUR,
91072,Houyet,Houyet,91072C,MESNIL-EGLISE,MESNIL-EGLISE,
91072,Houyet,Houyet,91072D,FINNEVAUX,FINNEVAUX,
91072,Houyet,Houyet,91072E,MESNIL-SAINT-BLAISE,MESNIL-SAINT-BLAISE,
91072,Houyet,Houyet,91072F,HULSONNIAUX,HULSONNIAUX,
91072,Houyet,Houyet,91072G,CELLES,CELLES,
91072,Houyet,Houyet,91072H,CUSTINNE,CUSTINNE,
91072,Houyet,Houyet,91072J,CIERGNON,CIERGNON,
91072,Houyet,Houyet,91072K,WANLIN,WANLIN,
91103,Onhaye,Onhaye,91103A,ONHAYE,ONHAYE,
91103,Onhaye,Onhaye,91103B,GERIN,GERIN,
91103,Onhaye,Onhaye,91103C,ANTHEE,ANTHEE,
91103,Onhaye,Onhaye,91103D,SERVILLE,SERVILLE,
91103,Onhaye,Onhaye,91103E,FALAEN,FALAEN,
91103,Onhaye,Onhaye,91103F,SOMMIERE,SOMMIERE,
91103,Onhaye,Onhaye,91103G,WEILLEN,WEILLEN,
91114,Rochefort,Rochefort,91114A,ROCHEFORT,ROCHEFORT,
91114,Rochefort,Rochefort,91114B,JEMELLE,JEMELLE,
91114,Rochefort,Rochefort,91114C,WAVREILLE+PARTIE DE RESTEIGNE,WAVREILLE+PARTIE DE RESTEIGNE,
91114,Rochefort,Rochefort,91114D,HAN-SUR-LESSE,HAN-SUR-LESSE,
91114,Rochefort,Rochefort,91114E,EPRAVE,EPRAVE,
91114,Rochefort,Rochefort,91114F,LESSIVE,LESSIVE,
91114,Rochefort,Rochefort,91114G,AVE-ET-AUFFE,AVE-ET-AUFFE,
91114,Rochefort,Rochefort,91114H,LAVAUX-SAINTE-ANNE,LAVAUX-SAINTE-ANNE,
91114,Rochefort,Rochefort,91114J,VILLERS-SUR-LESSE,VILLERS-SUR-LESSE,
91114,Rochefort,Rochefort,91114K,MONT-GAUTHIER,MONT-GAUTHIER,
91114,Rochefort,Rochefort,91114L,BUISSONVILLE+PARTIE DE HUMAIN,BUISSONVILLE+PARTIE DE HUMAIN,
91120,Somme-Leuze,Somme-Leuze,91120A,SOMME-LEUZE + PARTIE DE GRANDHAN ET DE MAFFE,SOMME-LEUZE + PARTIE DE GRANDHAN ET DE MAFFE,
91120,Somme-Leuze,Somme-Leuze,91120B,NOISEUX*,NOISEUX*,
91120,Somme-Leuze,Somme-Leuze,91120C,BAILLONVILLE*,BAILLONVILLE*,
91120,Somme-Leuze,Somme-Leuze,91120D,WAILLET,WAILLET,
91120,Somme-Leuze,Somme-Leuze,91120E,HOGNE,HOGNE,
91120,Somme-Leuze,Somme-Leuze,91120F,SINSIN,SINSIN,
91120,Somme-Leuze,Somme-Leuze,91120G,NETTINNE,NETTINNE,
91120,Somme-Leuze,Somme-Leuze,91120H,HEURE,HEURE,
91120,Somme-Leuze,Somme-Leuze,91120J,BONSIN,BONSIN,
91141,Yvoir,Yvoir,91141A,YVOIR,YVOIR,
91141,Yvoir,Yvoir,91141B,GODINNE,GODINNE,
91141,Yvoir,Yvoir,91141C,DURNAL,DURNAL,
91141,Yvoir,Yvoir,91141D,SPONTIN,SPONTIN,
91141,Yvoir,Yvoir,91141E,DORINNE,DORINNE,
91141,Yvoir,Yvoir,91141F,PURNODE,PURNODE,
91142,Hastière,Hastière,91142A,HASTIERE-LAVAUX,HASTIERE-LAVAUX,
91142,Hastière,Hastière,91142B,HASTIERE-PAR-DELA,HASTIERE-PAR-DELA,
91142,Hastière,Hastière,91142C,WAULSORT,WAULSORT,
91142,Hastière,Hastière,91142D,BLAIMONT,BLAIMONT,
91142,Hastière,Hastière,91142E,HEER,HEER,
91142,Hastière,Hastière,91142F,AGIMONT,AGIMONT,
91142,Hastière,Hastière,91142G,HERMETON-SUR-MEUSE,HERMETON-SUR-MEUSE,
91143,Vresse-sur-Semois,Vresse-sur-Semois,911431,MODIFICATION DE LIMITE COMMUNALE,MODIFICATION DE LIMITE COMMUNALE,
91143,Vresse-sur-Semois,Vresse-sur-Semois,91143A,VRESSE,VRESSE,
91143,Vresse-sur-Semois,Vresse-sur-Semois,91143B,ALLE*,ALLE*,
91143,Vresse-sur-Semois,Vresse-sur-Semois,91143C,SUGNY,SUGNY,
91143,Vresse-sur-Semois,Vresse-sur-Semois,91143D,BOHAN,BOHAN,
91143,Vresse-sur-Semois,Vresse-sur-Semois,91143E,ORCHIMONT + PARTIE DE DE LOUETTE-SAINT-DENIS,ORCHIMONT + PARTIE DE DE LOUETTE-SAINT-DENIS,
91143,Vresse-sur-Semois,Vresse-sur-Semois,91143F,NAFRAITURE,NAFRAITURE,
92003,Andenne,Andenne,92003A,ANDENNE,ANDENNE,
92003,Andenne,Andenne,92003B,COUTISSE,COUTISSE,
92003,Andenne,Andenne,92003C,BONNEVILLE,BONNEVILLE,
92003,Andenne,Andenne,92003D,THON,THON,
92003,Andenne,Andenne,92003E,MAIZERET,MAIZERET,
92003,Andenne,Andenne,92003F,NAMECHE,NAMECHE,
92003,Andenne,Andenne,92003G,SCLAYN,SCLAYN,
92003,Andenne,Andenne,92003H,VEZIN,VEZIN,
92003,Andenne,Andenne,92003J,LANDENNE*+PARTIE DE HERON,LANDENNE*+PARTIE DE HERON,
92003,Andenne,Andenne,92003K,SEILLES,SEILLES,
92006,Assesse,Assesse,92006A,ASSESSE,ASSESSE,
92006,Assesse,Assesse,92006B,CRUPET,CRUPET,
92006,Assesse,Assesse,92006C,MAILLEN,MAILLEN,
92006,Assesse,Assesse,92006D,SART-BERNARD,SART-BERNARD,
92006,Assesse,Assesse,92006E,COURRIERE,COURRIERE,
92006,Assesse,Assesse,92006F,SORINNE-LA-LONGUE,SORINNE-LA-LONGUE,
92006,Assesse,Assesse,92006G,FLOREE,FLOREE,
92035,Eghezée,Eghezée,92035A,EGHEZEE,EGHEZEE,
92035,Eghezée,Eghezée,92035B,LONGCHAMPS,LONGCHAMPS,
92035,Eghezée,Eghezée,92035C,UPIGNY,UPIGNY,
92035,Eghezée,Eghezée,92035D,MEHAIGNE,MEHAIGNE,
92035,Eghezée,Eghezée,92035E,NOVILLE-SUR-MEHAIGNE,NOVILLE-SUR-MEHAIGNE,
92035,Eghezée,Eghezée,92035F,BOLINNE,BOLINNE,
92035,Eghezée,Eghezée,92035G,TAVIERS,TAVIERS,
92035,Eghezée,Eghezée,92035H,BONEFFE,BONEFFE,
92035,Eghezée,Eghezée,92035J,BRANCHON,BRANCHON,
92035,Eghezée,Eghezée,92035K,HANRET,HANRET,
92035,Eghezée,Eghezée,92035L,LEUZE,LEUZE,
92035,Eghezée,Eghezée,92035M,WARET-LA-CHAUSSEE,WARET-LA-CHAUSSEE,
92035,Eghezée,Eghezée,92035N,DHUY,DHUY,
92035,Eghezée,Eghezée,92035P,SAINT-GERMAIN,SAINT-GERMAIN,
92035,Eghezée,Eghezée,92035R,LIERNU,LIERNU,
92035,Eghezée,Eghezée,92035S,AISCHE-EN-REFAIL*,AISCHE-EN-REFAIL*,
92045,Floreffe,Floreffe,92045A,FLOREFFE*,FLOREFFE*,
92045,Floreffe,Floreffe,92045B,FRANIERE,FRANIERE,
92045,Floreffe,Floreffe,92045C,SOYE,SOYE,
92045,Floreffe,Floreffe,92045D,FLORIFFOUX,FLORIFFOUX,
92048,Fosses-la-Ville,Fosses-la-Ville,920481,MODIFICATION DE LIMITE COMMUNALE,MODIFICATION DE LIMITE COMMUNALE,
92048,Fosses-la-Ville,Fosses-la-Ville,92048A,FOSSES-LA-VILLE,FOSSES-LA-VILLE,
92048,Fosses-la-Ville,Fosses-la-Ville,92048B,VITRIVAL,VITRIVAL,
92048,Fosses-la-Ville,Fosses-la-Ville,92048C,SART-EUSTACHE,SART-EUSTACHE,
92048,Fosses-la-Ville,Fosses-la-Ville,92048D,LE ROUX + PARTIE DE METTET,LE ROUX + PARTIE DE METTET,
92048,Fosses-la-Ville,Fosses-la-Ville,92048E,AISEMONT,AISEMONT,
92048,Fosses-la-Ville,Fosses-la-Ville,92048F,SART-SAINT-LAURENT,SART-SAINT-LAURENT,
92054,Gesves,Gesves,92054A,GESVES,GESVES,
92054,Gesves,Gesves,92054B,FAULX-LES-TOMBES,FAULX-LES-TOMBES,
92054,Gesves,Gesves,92054C,MOZET,MOZET,
92054,Gesves,Gesves,92054D,HALTINNE,HALTINNE,
92054,Gesves,Gesves,92054E,SOREE,SOREE,
92087,Mettet,Mettet,92087A,METTET*,METTET*,
92087,Mettet,Mettet,92087B,SAINT-GERARD,SAINT-GERARD,
92087,Mettet,Mettet,92087C,GRAUX,GRAUX,
92087,Mettet,Mettet,92087D,FURNAUX,FURNAUX,
92087,Mettet,Mettet,92087E,ERMETON-SUR-BIERT,ERMETON-SUR-BIERT,
92087,Mettet,Mettet,92087F,BIESMEREE,BIESMEREE,
92087,Mettet,Mettet,92087G,STAVE,STAVE,
92087,Mettet,Mettet,92087H,ORET*,ORET*,
92087,Mettet,Mettet,92087J,BIESME,BIESME,
92094,Namen,Namur,92094A,NAMUR,NAMUR,
92094,Namen,Namur,92094B,JAMBES,JAMBES,
92094,Namen,Namur,92094C,WEPION,WEPION,
92094,Namen,Namur,92094D,MALONNE,MALONNE,
92094,Namen,Namur,92094E,FLAWINNE,FLAWINNE,
92094,Namen,Namur,92094F,TEMPLOUX,TEMPLOUX,
92094,Namen,Namur,92094G,SUARLEE + PARTIE DE RHISNES,SUARLEE + PARTIE DE RHISNES,
92094,Namen,Namur,92094H,BELGRADE,BELGRADE,
92094,Namen,Namur,92094J,SAINT-SERVAIS,SAINT-SERVAIS,
92094,Namen,Namur,92094K,BOUGE,BOUGE,
92094,Namen,Namur,92094L,VEDRIN - DAUSSOULX,VEDRIN - DAUSSOULX,
92094,Namen,Namur,92094M,SAINT-MARC,SAINT-MARC,
92094,Namen,Namur,92094N,CHAMPION - COGNELEE,CHAMPION - COGNELEE,
92094,Namen,Namur,92094P,BONINNE - GELBRESSEE,BONINNE - GELBRESSEE,
92094,Namen,Namur,92094R,BEEZ,BEEZ,
92094,Namen,Namur,92094S,MARCHE-LES-DAMES,MARCHE-LES-DAMES,
92094,Namen,Namur,92094T,LIVES-SUR-MEUSE,LIVES-SUR-MEUSE,
92094,Namen,Namur,92094U,LOYERS,LOYERS,
92094,Namen,Namur,92094V,WIERDE,WIERDE,
92094,Namen,Namur,92094W,NANINNE,NANINNE,
92094,Namen,Namur,92094X,DAVE,DAVE,
92094,Namen,Namur,92094Y,ERPENT,ERPENT,
92097,Ohey,Ohey,92097A,OHEY,OHEY,
92097,Ohey,Ohey,92097B,HAILLOT,HAILLOT,
92097,Ohey,Ohey,92097C,PERWEZ,PERWEZ,
92097,Ohey,Ohey,92097D,GOESNES,GOESNES,
92097,Ohey,Ohey,92097E,JALLET,JALLET,
92097,Ohey,Ohey,92097F,EVELETTE,EVELETTE,
92101,Profondeville,Profondeville,92101A,PROFONDEVILLE,PROFONDEVILLE,
92101,Profondeville,Profondeville,92101B,LUSTIN,LUSTIN,
92101,Profondeville,Profondeville,92101C,RIVIERE,RIVIERE,
92101,Profondeville,Profondeville,92101D,ARBRE,ARBRE,
92101,Profondeville,Profondeville,92101E,LESVE,LESVE,
92101,Profondeville,Profondeville,92101F,BOIS-DE-VILLERS + PARTIE DE FLOREFFE,BOIS-DE-VILLERS + PARTIE DE FLOREFFE,
92114,Sombreffe,Sombreffe,92114A,SOMBREFFE,SOMBREFFE,
92114,Sombreffe,Sombreffe,92114B,TONGRINNE,TONGRINNE,
92114,Sombreffe,Sombreffe,92114C,BOIGNEE*+ PARTIE DE KEUMIEE ET DE VELAINE,BOIGNEE*+ PARTIE DE KEUMIEE ET DE VELAINE,
92114,Sombreffe,Sombreffe,92114D,LIGNY,LIGNY,
92137,Sambreville,Sambreville,92137A,AUVELAIS,AUVELAIS,
92137,Sambreville,Sambreville,92137B,ARSIMONT,ARSIMONT,
92137,Sambreville,Sambreville,92137C,FALISOLLE,FALISOLLE,
92137,Sambreville,Sambreville,92137D,TAMINES,TAMINES,
92137,Sambreville,Sambreville,92137E,MOIGNELEE,MOIGNELEE,
92137,Sambreville,Sambreville,92137F,VELAINE*+PARTIE DE BOIGNEE,VELAINE*+PARTIE DE BOIGNEE,
92137,Sambreville,Sambreville,92137G,KEUMIEE*,KEUMIEE*,
92138,Fernelmont,Fernelmont,92138A,FORVILLE,FORVILLE,
92138,Fernelmont,Fernelmont,92138B,BIERWART,BIERWART,
92138,Fernelmont,Fernelmont,92138C,PONTILLAS,PONTILLAS,
92138,Fernelmont,Fernelmont,92138D,HINGEON,HINGEON,
92138,Fernelmont,Fernelmont,92138E,NOVILLE-LES-BOIS,NOVILLE-LES-BOIS,
92138,Fernelmont,Fernelmont,92138F,FRANC-WARET,FRANC-WARET,
92138,Fernelmont,Fernelmont,92138G,MARCHOVELETTE,MARCHOVELETTE,
92138,Fernelmont,Fernelmont,92138H,TILLIER,TILLIER,
92138,Fernelmont,Fernelmont,92138J,CORTIL-WODON,CORTIL-WODON,
92138,Fernelmont,Fernelmont,92138K,HEMPTINNE,HEMPTINNE,
92140,Jemeppe-sur-Sambre,Jemeppe-sur-Sambre,92140A,JEMEPPE,JEMEPPE,
92140,Jemeppe-sur-Sambre,Jemeppe-sur-Sambre,92140B,BALATRE,BALATRE,
92140,Jemeppe-sur-Sambre,Jemeppe-sur-Sambre,92140C,SAINT-MARTIN,SAINT-MARTIN,
92140,Jemeppe-sur-Sambre,Jemeppe-sur-Sambre,92140D,ONOZ,ONOZ,
92140,Jemeppe-sur-Sambre,Jemeppe-sur-Sambre,92140E,SPY,SPY,
92140,Jemeppe-sur-Sambre,Jemeppe-sur-Sambre,92140F,MOUSTIER,MOUSTIER,
92140,Jemeppe-sur-Sambre,Jemeppe-sur-Sambre,92140G,MORNIMONT,MORNIMONT,
92140,Jemeppe-sur-Sambre,Jemeppe-sur-Sambre,92140H,HAM-SUR-SAMBRE,HAM-SUR-SAMBRE,
92141,La Bruyère,La Bruyère,92141A,EMINES,EMINES,
92141,La Bruyère,La Bruyère,92141B,RHISNES*,RHISNES*,
92141,La Bruyère,La Bruyère,92141C,BOVESSE,BOVESSE,
92141,La Bruyère,La Bruyère,92141D,SAINT-DENIS,SAINT-DENIS,
92141,La Bruyère,La Bruyère,92141E,MEUX,MEUX,
92141,La Bruyère,La Bruyère,92141F,VILLERS-LEZ-HEEST,VILLERS-LEZ-HEEST,
92141,La Bruyère,La Bruyère,92141G,WARISOULX,WARISOULX,
92142,Gembloux,Gembloux,92142A,GEMBLOUX,GEMBLOUX,
92142,Gembloux,Gembloux,92142B,GRAND-LEEZ + PARTIE D'AISCHE-EN-REFAIL,GRAND-LEEZ + PARTIE D'AISCHE-EN-REFAIL,
92142,Gembloux,Gembloux,92142C,BEUZET,BEUZET,
92142,Gembloux,Gembloux,92142D,ISNES,ISNES,
92142,Gembloux,Gembloux,92142E,BOSSIERE,BOSSIERE,
92142,Gembloux,Gembloux,92142F,MAZY,MAZY,
92142,Gembloux,Gembloux,92142G,BOTHEY,BOTHEY,
92142,Gembloux,Gembloux,92142H,CORROY-LE-CHATEAU,CORROY-LE-CHATEAU,
93010,Cerfontaine,Cerfontaine,93010A,CERFONTAINE,CERFONTAINE,
93010,Cerfontaine,Cerfontaine,93010B,SOUMOY,SOUMOY,
93010,Cerfontaine,Cerfontaine,93010C,SILENRIEUX*,SILENRIEUX*,
93010,Cerfontaine,Cerfontaine,93010D,DAUSSOIS,DAUSSOIS,
93010,Cerfontaine,Cerfontaine,93010E,VILLERS-DEUX-EGLISES,VILLERS-DEUX-EGLISES,
93010,Cerfontaine,Cerfontaine,93010F,SENZEILLE,SENZEILLE,
93014,Couvin,Couvin,93014A,COUVIN,COUVIN,
93014,Couvin,Couvin,93014B,PETIGNY,PETIGNY,
93014,Couvin,Couvin,93014C,BRULY,BRULY,
93014,Couvin,Couvin,93014D,PETITE-CHAPELLE,PETITE-CHAPELLE,
93014,Couvin,Couvin,93014E,CUL-DES-SARTS,CUL-DES-SARTS,
93014,Couvin,Couvin,93014F,BRULY-DE-PESCHE,BRULY-DE-PESCHE,
93014,Couvin,Couvin,93014G,PRESGAUX,PRESGAUX,
93014,Couvin,Couvin,93014H,GONRIEUX,GONRIEUX,
93014,Couvin,Couvin,93014J,PESCHE,PESCHE,
93014,Couvin,Couvin,93014K,DAILLY,DAILLY,
93014,Couvin,Couvin,93014L,AUBLAIN,AUBLAIN,
93014,Couvin,Couvin,93014M,BOUSSU-EN-FAGNE,BOUSSU-EN-FAGNE,
93014,Couvin,Couvin,93014N,FRASNES,FRASNES,
93014,Couvin,Couvin,93014P,MARIEMBOURG,MARIEMBOURG,
93018,Doische,Doische,93018A,DOISCHE,DOISCHE,
93018,Doische,Doische,93018B,VAUCELLES,VAUCELLES,
93018,Doische,Doische,93018C,NIVERLEE,NIVERLEE,
93018,Doische,Doische,93018D,MATAGNE-LA-PETITE,MATAGNE-LA-PETITE,
93018,Doische,Doische,93018E,MATAGNE-LA-GRANDE,MATAGNE-LA-GRANDE,
93018,Doische,Doische,93018F,ROMEREE,ROMEREE,
93018,Doische,Doische,93018G,GIMNEE,GIMNEE,
93018,Doische,Doische,93018H,VODELEE,VODELEE,
93018,Doische,Doische,93018J,SOULME,SOULME,
93018,Doische,Doische,93018K,GOCHENEE,GOCHENEE,
93022,Florennes,Florennes,93022A,FLORENNES,FLORENNES,
93022,Florennes,Florennes,93022B,CORENNE,CORENNE,
93022,Florennes,Florennes,93022C,FLAVION,FLAVION,
93022,Florennes,Florennes,93022D,MORVILLE,MORVILLE,
93022,Florennes,Florennes,93022E,ROSEE,ROSEE,
93022,Florennes,Florennes,93022F,HEMPTINNE,HEMPTINNE,
93022,Florennes,Florennes,93022G,SAINT-AUBIN,SAINT-AUBIN,
93022,Florennes,Florennes,93022H,MORIALME + PARTIE D'ORET,MORIALME + PARTIE D'ORET,
93022,Florennes,Florennes,93022J,THY-LE-BAUDUIN,THY-LE-BAUDUIN,
93022,Florennes,Florennes,93022K,HANZINELLE,HANZINELLE,
93022,Florennes,Florennes,93022L,HANZINNE,HANZINNE,
93056,Philippeville,Philippeville,93056A,PHILIPPEVILLE,PHILIPPEVILLE,
93056,Philippeville,Philippeville,93056B,VODECEE,VODECEE,
93056,Philippeville,Philippeville,93056C,VILLERS-LE-GAMBON,VILLERS-LE-GAMBON,
93056,Philippeville,Philippeville,93056D,FRANCHIMONT,FRANCHIMONT,
93056,Philippeville,Philippeville,93056E,SURICE,SURICE,
93056,Philippeville,Philippeville,93056F,OMEZEE,OMEZEE,
93056,Philippeville,Philippeville,93056G,ROMEDENNE,ROMEDENNE,
93056,Philippeville,Philippeville,93056H,MERLEMONT,MERLEMONT,
93056,Philippeville,Philippeville,93056J,SART-EN-FAGNE,SART-EN-FAGNE,
93056,Philippeville,Philippeville,93056K,VILLERS-EN-FAGNE,VILLERS-EN-FAGNE,
93056,Philippeville,Philippeville,93056L,FAGNOLLE + PARTIE DE DOURBES,FAGNOLLE + PARTIE DE DOURBES,
93056,Philippeville,Philippeville,93056M,ROLY,ROLY,
93056,Philippeville,Philippeville,93056N,SAUTOUR,SAUTOUR,
93056,Philippeville,Philippeville,93056P,SAMART,SAMART,
93056,Philippeville,Philippeville,93056R,NEUVILLE,NEUVILLE,
