,YEAR_WEEK,NIS5,AGEGROUP,DOSE,CUMUL
28660,21W06,23099,85+,A,54
28661,21W06,23099,85+,B,48
28662,21W06,23100,18-34,A,10
28663,21W06,23100,18-34,B,<10
28664,21W06,23100,35-44,A,18
28665,21W06,23100,35-44,B,<10
28666,21W06,23100,45-54,A,17
28667,21W06,23100,45-54,B,<10
28668,21W06,23100,55-64,A,23
28669,21W06,23100,55-64,B,<10
28670,21W06,23100,65-74,A,18
28671,21W06,23100,65-74,B,13
28672,21W06,23100,75-84,A,14
28673,21W06,23100,75-84,B,<10
28674,21W06,23100,85+,A,26
28675,21W06,23100,85+,B,25
28676,21W06,23101,0-17,A,<10
28677,21W06,23101,0-17,B,<10
28678,21W06,23101,18-34,A,58
28679,21W06,23101,18-34,B,24
28680,21W06,23101,35-44,A,75
28681,21W06,23101,35-44,B,28
28682,21W06,23101,45-54,A,87
28683,21W06,23101,45-54,B,31
28684,21W06,23101,55-64,A,98
28685,21W06,23101,55-64,B,38
28686,21W06,23101,65-74,A,66
28687,21W06,23101,65-74,B,41
28688,21W06,23101,75-84,A,55
28689,21W06,23101,75-84,B,44
28690,21W06,23101,85+,A,99
28691,21W06,23101,85+,B,91
28692,21W06,23102,0-17,A,<10
28693,21W06,23102,0-17,B,<10
28694,21W06,23102,18-34,A,39
28695,21W06,23102,18-34,B,11
28696,21W06,23102,35-44,A,68
28697,21W06,23102,35-44,B,13
28698,21W06,23102,45-54,A,53
28699,21W06,23102,45-54,B,12
28700,21W06,23102,55-64,A,87
28701,21W06,23102,55-64,B,26
28702,21W06,23102,65-74,A,29
28703,21W06,23102,65-74,B,<10
28704,21W06,23102,75-84,A,36
28705,21W06,23102,75-84,B,14
28706,21W06,23102,85+,A,60
28707,21W06,23102,85+,B,24
28708,21W06,23103,18-34,A,68
28709,21W06,23103,18-34,B,21
28710,21W06,23103,35-44,A,46
28711,21W06,23103,35-44,B,22
28712,21W06,23103,45-54,A,66
28713,21W06,23103,45-54,B,35
28714,21W06,23103,55-64,A,64
28715,21W06,23103,55-64,B,29
28716,21W06,23103,65-74,A,31
28717,21W06,23103,65-74,B,19
28718,21W06,23103,75-84,A,43
28719,21W06,23103,75-84,B,29
28720,21W06,23103,85+,A,129
28721,21W06,23103,85+,B,80
28722,21W06,23104,0-17,A,<10
28723,21W06,23104,0-17,B,<10
28724,21W06,23104,18-34,A,55
28725,21W06,23104,18-34,B,24
28726,21W06,23104,35-44,A,42
28727,21W06,23104,35-44,B,16
28728,21W06,23104,45-54,A,58
28729,21W06,23104,45-54,B,26
28730,21W06,23104,55-64,A,59
28731,21W06,23104,55-64,B,21
28732,21W06,23104,65-74,A,10
28733,21W06,23104,65-74,B,<10
28734,21W06,23104,75-84,A,27
28735,21W06,23104,75-84,B,20
28736,21W06,23104,85+,A,56
28737,21W06,23104,85+,B,56
28738,21W06,23105,0-17,A,<10
28739,21W06,23105,0-17,B,<10
28740,21W06,23105,18-34,A,59
28741,21W06,23105,18-34,B,26
28742,21W06,23105,35-44,A,50
28743,21W06,23105,35-44,B,29
28744,21W06,23105,45-54,A,57
28745,21W06,23105,45-54,B,27
28746,21W06,23105,55-64,A,58
28747,21W06,23105,55-64,B,32
28748,21W06,23105,65-74,A,37
28749,21W06,23105,65-74,B,30
28750,21W06,23105,75-84,A,43
28751,21W06,23105,75-84,B,41
28752,21W06,23105,85+,A,70
28753,21W06,23105,85+,B,68
28754,21W06,24001,0-17,A,<10
28755,21W06,24001,0-17,B,<10
28756,21W06,24001,18-34,A,251
28757,21W06,24001,18-34,B,143
28758,21W06,24001,35-44,A,136
28759,21W06,24001,35-44,B,79
28760,21W06,24001,45-54,A,180
28761,21W06,24001,45-54,B,104
28762,21W06,24001,55-64,A,182
28763,21W06,24001,55-64,B,85
28764,21W06,24001,65-74,A,76
28765,21W06,24001,65-74,B,53
28766,21W06,24001,75-84,A,149
28767,21W06,24001,75-84,B,140
28768,21W06,24001,85+,A,318
28769,21W06,24001,85+,B,300
28770,21W06,24007,18-34,A,100
28771,21W06,24007,18-34,B,55
28772,21W06,24007,35-44,A,43
28773,21W06,24007,35-44,B,20
28774,21W06,24007,45-54,A,43
28775,21W06,24007,45-54,B,25
28776,21W06,24007,55-64,A,51
28777,21W06,24007,55-64,B,26
28778,21W06,24007,65-74,A,15
28779,21W06,24007,65-74,B,12
28780,21W06,24007,75-84,A,23
28781,21W06,24007,75-84,B,21
28782,21W06,24007,85+,A,53
28783,21W06,24007,85+,B,49
28784,21W06,24008,0-17,A,<10
28785,21W06,24008,0-17,B,<10
28786,21W06,24008,18-34,A,49
28787,21W06,24008,18-34,B,29
28788,21W06,24008,35-44,A,29
28789,21W06,24008,35-44,B,12
28790,21W06,24008,45-54,A,39
28791,21W06,24008,45-54,B,18
28792,21W06,24008,55-64,A,37
28793,21W06,24008,55-64,B,26
28794,21W06,24008,65-74,A,<10
28795,21W06,24008,65-74,B,10
28796,21W06,24008,75-84,A,22
28797,21W06,24008,75-84,B,22
28798,21W06,24008,85+,A,51
28799,21W06,24008,85+,B,40
28800,21W06,24009,18-34,A,60
28801,21W06,24009,18-34,B,31
28802,21W06,24009,35-44,A,65
28803,21W06,24009,35-44,B,31
28804,21W06,24009,45-54,A,66
28805,21W06,24009,45-54,B,38
28806,21W06,24009,55-64,A,76
28807,21W06,24009,55-64,B,49
28808,21W06,24009,65-74,A,32
28809,21W06,24009,65-74,B,29
28810,21W06,24009,75-84,A,73
28811,21W06,24009,75-84,B,64
28812,21W06,24009,85+,A,131
28813,21W06,24009,85+,B,126
28814,21W06,24011,18-34,A,50
28815,21W06,24011,18-34,B,18
28816,21W06,24011,35-44,A,44
28817,21W06,24011,35-44,B,22
28818,21W06,24011,45-54,A,62
28819,21W06,24011,45-54,B,30
28820,21W06,24011,55-64,A,55
28821,21W06,24011,55-64,B,31
28822,21W06,24011,65-74,A,18
28823,21W06,24011,65-74,B,10
28824,21W06,24011,75-84,A,19
28825,21W06,24011,75-84,B,17
28826,21W06,24011,85+,A,77
28827,21W06,24011,85+,B,68
28828,21W06,24014,0-17,A,<10
28829,21W06,24014,0-17,B,<10
28830,21W06,24014,18-34,A,71
28831,21W06,24014,18-34,B,29
28832,21W06,24014,35-44,A,47
28833,21W06,24014,35-44,B,22
28834,21W06,24014,45-54,A,44
28835,21W06,24014,45-54,B,27
28836,21W06,24014,55-64,A,84
28837,21W06,24014,55-64,B,35
28838,21W06,24014,65-74,A,24
28839,21W06,24014,65-74,B,<10
28840,21W06,24014,75-84,A,33
28841,21W06,24014,75-84,B,30
28842,21W06,24014,85+,A,87
28843,21W06,24014,85+,B,77
28844,21W06,24016,0-17,A,<10
28845,21W06,24016,18-34,A,52
28846,21W06,24016,18-34,B,24
28847,21W06,24016,35-44,A,48
28848,21W06,24016,35-44,B,19
28849,21W06,24016,45-54,A,46
28850,21W06,24016,45-54,B,27
28851,21W06,24016,55-64,A,53
28852,21W06,24016,55-64,B,31
28853,21W06,24016,65-74,A,14
28854,21W06,24016,65-74,B,13
28855,21W06,24016,75-84,A,30
28856,21W06,24016,75-84,B,25
28857,21W06,24016,85+,A,53
28858,21W06,24016,85+,B,53
28859,21W06,24020,0-17,A,10
28860,21W06,24020,0-17,B,<10
28861,21W06,24020,18-34,A,141
28862,21W06,24020,18-34,B,91
28863,21W06,24020,35-44,A,117
28864,21W06,24020,35-44,B,72
28865,21W06,24020,45-54,A,96
28866,21W06,24020,45-54,B,59
28867,21W06,24020,55-64,A,120
28868,21W06,24020,55-64,B,73
28869,21W06,24020,65-74,A,43
28870,21W06,24020,65-74,B,36
28871,21W06,24020,75-84,A,94
28872,21W06,24020,75-84,B,85
28873,21W06,24020,85+,A,180
28874,21W06,24020,85+,B,170
28875,21W06,24028,0-17,A,<10
28876,21W06,24028,18-34,A,43
28877,21W06,24028,18-34,B,20
28878,21W06,24028,35-44,A,28
28879,21W06,24028,35-44,B,18
28880,21W06,24028,45-54,A,32
28881,21W06,24028,45-54,B,16
28882,21W06,24028,55-64,A,34
28883,21W06,24028,55-64,B,16
28884,21W06,24028,65-74,A,18
28885,21W06,24028,65-74,B,11
28886,21W06,24028,75-84,A,30
28887,21W06,24028,75-84,B,24
28888,21W06,24028,85+,A,45
28889,21W06,24028,85+,B,41
28890,21W06,24033,0-17,A,<10
28891,21W06,24033,0-17,B,<10
28892,21W06,24033,18-34,A,94
28893,21W06,24033,18-34,B,44
28894,21W06,24033,35-44,A,73
28895,21W06,24033,35-44,B,36
28896,21W06,24033,45-54,A,93
28897,21W06,24033,45-54,B,48
28898,21W06,24033,55-64,A,80
28899,21W06,24033,55-64,B,38
28900,21W06,24033,65-74,A,29
28901,21W06,24033,65-74,B,21
28902,21W06,24033,75-84,A,35
28903,21W06,24033,75-84,B,23
28904,21W06,24033,85+,A,91
28905,21W06,24033,85+,B,49
28906,21W06,24038,0-17,A,<10
28907,21W06,24038,18-34,A,155
28908,21W06,24038,18-34,B,73
28909,21W06,24038,35-44,A,95
28910,21W06,24038,35-44,B,47
28911,21W06,24038,45-54,A,105
28912,21W06,24038,45-54,B,39
28913,21W06,24038,55-64,A,155
28914,21W06,24038,55-64,B,96
28915,21W06,24038,65-74,A,68
28916,21W06,24038,65-74,B,44
28917,21W06,24038,75-84,A,103
28918,21W06,24038,75-84,B,72
28919,21W06,24038,85+,A,175
28920,21W06,24038,85+,B,143
28921,21W06,24041,0-17,A,<10
28922,21W06,24041,18-34,A,55
28923,21W06,24041,18-34,B,18
28924,21W06,24041,35-44,A,39
28925,21W06,24041,35-44,B,12
28926,21W06,24041,45-54,A,48
28927,21W06,24041,45-54,B,20
28928,21W06,24041,55-64,A,39
28929,21W06,24041,55-64,B,13
28930,21W06,24041,65-74,A,11
28931,21W06,24041,65-74,B,<10
28932,21W06,24041,75-84,A,15
28933,21W06,24041,75-84,B,14
28934,21W06,24041,85+,A,53
28935,21W06,24041,85+,B,48
28936,21W06,24043,0-17,A,<10
28937,21W06,24043,18-34,A,77
28938,21W06,24043,18-34,B,35
28939,21W06,24043,35-44,A,55
28940,21W06,24043,35-44,B,20
28941,21W06,24043,45-54,A,66
28942,21W06,24043,45-54,B,31
28943,21W06,24043,55-64,A,76
28944,21W06,24043,55-64,B,31
28945,21W06,24043,65-74,A,31
28946,21W06,24043,65-74,B,<10
28947,21W06,24043,75-84,A,73
28948,21W06,24043,75-84,B,45
28949,21W06,24043,85+,A,113
28950,21W06,24043,85+,B,97
28951,21W06,24045,0-17,A,<10
28952,21W06,24045,0-17,B,<10
28953,21W06,24045,18-34,A,57
28954,21W06,24045,18-34,B,27
28955,21W06,24045,35-44,A,51
28956,21W06,24045,35-44,B,25
28957,21W06,24045,45-54,A,49
28958,21W06,24045,45-54,B,26
28959,21W06,24045,55-64,A,54
28960,21W06,24045,55-64,B,30
28961,21W06,24045,65-74,A,37
28962,21W06,24045,65-74,B,21
28963,21W06,24045,75-84,A,50
28964,21W06,24045,75-84,B,40
28965,21W06,24045,85+,A,110
28966,21W06,24045,85+,B,94
28967,21W06,24048,0-17,A,<10
28968,21W06,24048,0-17,B,<10
28969,21W06,24048,18-34,A,57
28970,21W06,24048,18-34,B,34
28971,21W06,24048,35-44,A,42
28972,21W06,24048,35-44,B,21
28973,21W06,24048,45-54,A,70
28974,21W06,24048,45-54,B,33
28975,21W06,24048,55-64,A,63
28976,21W06,24048,55-64,B,30
28977,21W06,24048,65-74,A,34
28978,21W06,24048,65-74,B,28
28979,21W06,24048,75-84,A,42
28980,21W06,24048,75-84,B,37
28981,21W06,24048,85+,A,98
28982,21W06,24048,85+,B,94
28983,21W06,24054,0-17,A,<10
28984,21W06,24054,0-17,B,<10
28985,21W06,24054,18-34,A,54
28986,21W06,24054,18-34,B,24
28987,21W06,24054,35-44,A,34
28988,21W06,24054,35-44,B,16
28989,21W06,24054,45-54,A,46
28990,21W06,24054,45-54,B,22
28991,21W06,24054,55-64,A,44
28992,21W06,24054,55-64,B,16
28993,21W06,24054,65-74,A,20
28994,21W06,24054,65-74,B,11
28995,21W06,24054,75-84,A,24
28996,21W06,24054,75-84,B,21
28997,21W06,24054,85+,A,61
28998,21W06,24054,85+,B,56
28999,21W06,24055,0-17,A,12
29000,21W06,24055,0-17,B,<10
29001,21W06,24055,18-34,A,124
29002,21W06,24055,18-34,B,50
29003,21W06,24055,35-44,A,69
29004,21W06,24055,35-44,B,28
29005,21W06,24055,45-54,A,89
29006,21W06,24055,45-54,B,45
29007,21W06,24055,55-64,A,103
29008,21W06,24055,55-64,B,44
29009,21W06,24055,65-74,A,40
29010,21W06,24055,65-74,B,28
29011,21W06,24055,75-84,A,90
29012,21W06,24055,75-84,B,78
29013,21W06,24055,85+,A,199
29014,21W06,24055,85+,B,181
29015,21W06,24059,0-17,A,<10
29016,21W06,24059,0-17,B,<10
29017,21W06,24059,18-34,A,91
29018,21W06,24059,18-34,B,46
29019,21W06,24059,35-44,A,100
29020,21W06,24059,35-44,B,45
29021,21W06,24059,45-54,A,88
29022,21W06,24059,45-54,B,44
29023,21W06,24059,55-64,A,84
29024,21W06,24059,55-64,B,54
29025,21W06,24059,65-74,A,53
29026,21W06,24059,65-74,B,44
29027,21W06,24059,75-84,A,57
29028,21W06,24059,75-84,B,49
29029,21W06,24059,85+,A,120
29030,21W06,24059,85+,B,108
29031,21W06,24062,0-17,A,11
29032,21W06,24062,0-17,B,<10
29033,21W06,24062,18-34,A,867
29034,21W06,24062,18-34,B,416
29035,21W06,24062,35-44,A,334
29036,21W06,24062,35-44,B,170
29037,21W06,24062,45-54,A,416
29038,21W06,24062,45-54,B,224
29039,21W06,24062,55-64,A,507
29040,21W06,24062,55-64,B,299
29041,21W06,24062,65-74,A,250
29042,21W06,24062,65-74,B,169
29043,21W06,24062,75-84,A,335
29044,21W06,24062,75-84,B,275
29045,21W06,24062,85+,A,807
29046,21W06,24062,85+,B,683
29047,21W06,24066,0-17,A,<10
29048,21W06,24066,18-34,A,77
29049,21W06,24066,18-34,B,40
29050,21W06,24066,35-44,A,51
29051,21W06,24066,35-44,B,22
29052,21W06,24066,45-54,A,94
29053,21W06,24066,45-54,B,49
29054,21W06,24066,55-64,A,101
29055,21W06,24066,55-64,B,48
29056,21W06,24066,65-74,A,32
29057,21W06,24066,65-74,B,14
29058,21W06,24066,75-84,A,25
29059,21W06,24066,75-84,B,22
29060,21W06,24066,85+,A,89
29061,21W06,24066,85+,B,68
29062,21W06,24086,0-17,A,<10
29063,21W06,24086,18-34,A,52
29064,21W06,24086,18-34,B,21
29065,21W06,24086,35-44,A,29
29066,21W06,24086,35-44,B,18
29067,21W06,24086,45-54,A,54
29068,21W06,24086,45-54,B,28
29069,21W06,24086,55-64,A,78
29070,21W06,24086,55-64,B,46
29071,21W06,24086,65-74,A,22
29072,21W06,24086,65-74,B,10
29073,21W06,24086,75-84,A,21
29074,21W06,24086,75-84,B,16
29075,21W06,24086,85+,A,28
29076,21W06,24086,85+,B,23
29077,21W06,24094,0-17,A,<10
29078,21W06,24094,0-17,B,<10
29079,21W06,24094,18-34,A,121
29080,21W06,24094,18-34,B,38
29081,21W06,24094,35-44,A,78
29082,21W06,24094,35-44,B,29
29083,21W06,24094,45-54,A,83
29084,21W06,24094,45-54,B,37
29085,21W06,24094,55-64,A,112
29086,21W06,24094,55-64,B,45
29087,21W06,24094,65-74,A,42
29088,21W06,24094,65-74,B,13
29089,21W06,24094,75-84,A,67
29090,21W06,24094,75-84,B,33
29091,21W06,24094,85+,A,164
29092,21W06,24094,85+,B,100
29093,21W06,24104,0-17,A,<10
29094,21W06,24104,0-17,B,<10
29095,21W06,24104,18-34,A,61
29096,21W06,24104,18-34,B,32
29097,21W06,24104,35-44,A,70
29098,21W06,24104,35-44,B,42
29099,21W06,24104,45-54,A,80
29100,21W06,24104,45-54,B,37
29101,21W06,24104,55-64,A,85
29102,21W06,24104,55-64,B,42
29103,21W06,24104,65-74,A,19
29104,21W06,24104,65-74,B,14
29105,21W06,24104,75-84,A,55
29106,21W06,24104,75-84,B,51
29107,21W06,24104,85+,A,121
29108,21W06,24104,85+,B,112
29109,21W06,24107,0-17,A,<10
29110,21W06,24107,0-17,B,<10
29111,21W06,24107,18-34,A,244
29112,21W06,24107,18-34,B,86
29113,21W06,24107,35-44,A,148
29114,21W06,24107,35-44,B,55
29115,21W06,24107,45-54,A,195
29116,21W06,24107,45-54,B,80
29117,21W06,24107,55-64,A,220
29118,21W06,24107,55-64,B,93
29119,21W06,24107,65-74,A,156
29120,21W06,24107,65-74,B,118
29121,21W06,24107,75-84,A,189
29122,21W06,24107,75-84,B,172
29123,21W06,24107,85+,A,320
29124,21W06,24107,85+,B,309
29125,21W06,24109,18-34,A,104
29126,21W06,24109,18-34,B,39
29127,21W06,24109,35-44,A,61
29128,21W06,24109,35-44,B,26
29129,21W06,24109,45-54,A,110
29130,21W06,24109,45-54,B,50
29131,21W06,24109,55-64,A,123
29132,21W06,24109,55-64,B,78
29133,21W06,24109,65-74,A,95
29134,21W06,24109,65-74,B,91
29135,21W06,24109,75-84,A,111
29136,21W06,24109,75-84,B,107
29137,21W06,24109,85+,A,157
29138,21W06,24109,85+,B,147
29139,21W06,24130,0-17,A,<10
29140,21W06,24130,0-17,B,<10
29141,21W06,24130,18-34,A,55
29142,21W06,24130,18-34,B,32
29143,21W06,24130,35-44,A,40
29144,21W06,24130,35-44,B,30
29145,21W06,24130,45-54,A,81
29146,21W06,24130,45-54,B,46
29147,21W06,24130,55-64,A,58
29148,21W06,24130,55-64,B,38
29149,21W06,24130,65-74,A,25
29150,21W06,24130,65-74,B,24
29151,21W06,24130,75-84,A,63
29152,21W06,24130,75-84,B,47
29153,21W06,24130,85+,A,88
29154,21W06,24130,85+,B,73
29155,21W06,24133,0-17,A,<10
29156,21W06,24133,18-34,A,53
29157,21W06,24133,18-34,B,18
29158,21W06,24133,35-44,A,36
29159,21W06,24133,35-44,B,17
29160,21W06,24133,45-54,A,62
29161,21W06,24133,45-54,B,35
29162,21W06,24133,55-64,A,43
29163,21W06,24133,55-64,B,21
29164,21W06,24133,65-74,A,16
29165,21W06,24133,65-74,B,<10
29166,21W06,24133,75-84,A,28
29167,21W06,24133,75-84,B,27
29168,21W06,24133,85+,A,52
29169,21W06,24133,85+,B,51
29170,21W06,24134,0-17,A,<10
29171,21W06,24134,0-17,B,<10
29172,21W06,24134,18-34,A,168
29173,21W06,24134,18-34,B,118
29174,21W06,24134,35-44,A,110
29175,21W06,24134,35-44,B,71
29176,21W06,24134,45-54,A,135
29177,21W06,24134,45-54,B,95
29178,21W06,24134,55-64,A,101
29179,21W06,24134,55-64,B,71
29180,21W06,24134,65-74,A,49
29181,21W06,24134,65-74,B,44
29182,21W06,24134,75-84,A,111
29183,21W06,24134,75-84,B,107
29184,21W06,24134,85+,A,234
29185,21W06,24134,85+,B,214
29186,21W06,24135,0-17,A,<10
29187,21W06,24135,18-34,A,77
29188,21W06,24135,18-34,B,30
29189,21W06,24135,35-44,A,48
29190,21W06,24135,35-44,B,24
29191,21W06,24135,45-54,A,64
29192,21W06,24135,45-54,B,26
29193,21W06,24135,55-64,A,79
29194,21W06,24135,55-64,B,30
29195,21W06,24135,65-74,A,14
29196,21W06,24135,65-74,B,<10
29197,21W06,24135,75-84,A,27
29198,21W06,24135,75-84,B,10
29199,21W06,24135,85+,A,64
29200,21W06,24135,85+,B,20
29201,21W06,24137,0-17,A,<10
29202,21W06,24137,0-17,B,<10
29203,21W06,24137,18-34,A,19
29204,21W06,24137,18-34,B,13
29205,21W06,24137,35-44,A,35
29206,21W06,24137,35-44,B,18
29207,21W06,24137,45-54,A,41
29208,21W06,24137,45-54,B,16
29209,21W06,24137,55-64,A,30
29210,21W06,24137,55-64,B,20
29211,21W06,24137,65-74,A,16
29212,21W06,24137,65-74,B,12
29213,21W06,24137,75-84,A,17
29214,21W06,24137,75-84,B,17
29215,21W06,24137,85+,A,58
29216,21W06,24137,85+,B,54
29217,21W06,25005,18-34,A,22
29218,21W06,25005,18-34,B,<10
29219,21W06,25005,35-44,A,18
29220,21W06,25005,35-44,B,<10
29221,21W06,25005,45-54,A,30
29222,21W06,25005,45-54,B,13
29223,21W06,25005,55-64,A,28
29224,21W06,25005,55-64,B,17
29225,21W06,25005,65-74,A,13
29226,21W06,25005,65-74,B,10
29227,21W06,25005,75-84,A,13
29228,21W06,25005,75-84,B,10
29229,21W06,25005,85+,A,16
29230,21W06,25005,85+,B,11
29231,21W06,25014,0-17,A,<10
29232,21W06,25014,18-34,A,221
29233,21W06,25014,18-34,B,66
29234,21W06,25014,35-44,A,205
29235,21W06,25014,35-44,B,66
29236,21W06,25014,45-54,A,217
29237,21W06,25014,45-54,B,82
29238,21W06,25014,55-64,A,217
29239,21W06,25014,55-64,B,77
29240,21W06,25014,65-74,A,77
29241,21W06,25014,65-74,B,45
29242,21W06,25014,75-84,A,119
29243,21W06,25014,75-84,B,86
29244,21W06,25014,85+,A,241
29245,21W06,25014,85+,B,195
29246,21W06,25015,18-34,A,52
29247,21W06,25015,18-34,B,19
29248,21W06,25015,35-44,A,61
29249,21W06,25015,35-44,B,16
29250,21W06,25015,45-54,A,72
29251,21W06,25015,45-54,B,25
29252,21W06,25015,55-64,A,56
29253,21W06,25015,55-64,B,21
29254,21W06,25015,65-74,A,20
29255,21W06,25015,65-74,B,12
29256,21W06,25015,75-84,A,21
29257,21W06,25015,75-84,B,17
29258,21W06,25015,85+,A,79
29259,21W06,25015,85+,B,76
29260,21W06,25018,0-17,A,<10
29261,21W06,25018,18-34,A,37
29262,21W06,25018,18-34,B,12
29263,21W06,25018,35-44,A,39
29264,21W06,25018,35-44,B,16
29265,21W06,25018,45-54,A,52
29266,21W06,25018,45-54,B,19
29267,21W06,25018,55-64,A,69
29268,21W06,25018,55-64,B,28
29269,21W06,25018,65-74,A,29
29270,21W06,25018,65-74,B,13
29271,21W06,25018,75-84,A,22
29272,21W06,25018,75-84,B,16
29273,21W06,25018,85+,A,43
29274,21W06,25018,85+,B,39
29275,21W06,25023,18-34,A,55
29276,21W06,25023,18-34,B,22
29277,21W06,25023,35-44,A,38
29278,21W06,25023,35-44,B,15
29279,21W06,25023,45-54,A,48
29280,21W06,25023,45-54,B,21
29281,21W06,25023,55-64,A,48
29282,21W06,25023,55-64,B,15
29283,21W06,25023,65-74,A,11
29284,21W06,25023,65-74,B,<10
29285,21W06,25023,75-84,A,10
29286,21W06,25023,75-84,B,<10
29287,21W06,25023,85+,A,22
29288,21W06,25023,85+,B,13
29289,21W06,25031,18-34,A,71
29290,21W06,25031,18-34,B,23
29291,21W06,25031,35-44,A,73
29292,21W06,25031,35-44,B,29
29293,21W06,25031,45-54,A,84
29294,21W06,25031,45-54,B,32
29295,21W06,25031,55-64,A,87
29296,21W06,25031,55-64,B,35
29297,21W06,25031,65-74,A,30
29298,21W06,25031,65-74,B,19
29299,21W06,25031,75-84,A,44
29300,21W06,25031,75-84,B,32
29301,21W06,25031,85+,A,57
29302,21W06,25031,85+,B,49
29303,21W06,25037,0-17,A,<10
29304,21W06,25037,0-17,B,<10
29305,21W06,25037,18-34,A,88
29306,21W06,25037,18-34,B,43
29307,21W06,25037,35-44,A,50
29308,21W06,25037,35-44,B,21
29309,21W06,25037,45-54,A,71
29310,21W06,25037,45-54,B,33
29311,21W06,25037,55-64,A,91
29312,21W06,25037,55-64,B,45
29313,21W06,25037,65-74,A,43
29314,21W06,25037,65-74,B,25
29315,21W06,25037,75-84,A,49
29316,21W06,25037,75-84,B,35
29317,21W06,25037,85+,A,125
29318,21W06,25037,85+,B,84
29319,21W06,25043,18-34,A,23
29320,21W06,25043,18-34,B,<10
29321,21W06,25043,35-44,A,22
29322,21W06,25043,35-44,B,12
29323,21W06,25043,45-54,A,32
29324,21W06,25043,45-54,B,11
29325,21W06,25043,55-64,A,25
29326,21W06,25043,55-64,B,12
29327,21W06,25043,65-74,A,18
29328,21W06,25043,65-74,B,<10
29329,21W06,25043,75-84,A,<10
29330,21W06,25043,75-84,B,<10
29331,21W06,25043,85+,A,<10
29332,21W06,25043,85+,B,<10
29333,21W06,25044,18-34,A,34
29334,21W06,25044,18-34,B,14
29335,21W06,25044,35-44,A,38
29336,21W06,25044,35-44,B,12
29337,21W06,25044,45-54,A,50
29338,21W06,25044,45-54,B,16
29339,21W06,25044,55-64,A,61
29340,21W06,25044,55-64,B,20
29341,21W06,25044,65-74,A,34
29342,21W06,25044,65-74,B,26
29343,21W06,25044,75-84,A,60
29344,21W06,25044,75-84,B,42
29345,21W06,25044,85+,A,138
29346,21W06,25044,85+,B,113
29347,21W06,25048,18-34,A,54
29348,21W06,25048,18-34,B,15
29349,21W06,25048,35-44,A,45
29350,21W06,25048,35-44,B,20
29351,21W06,25048,45-54,A,64
29352,21W06,25048,45-54,B,20
29353,21W06,25048,55-64,A,73
29354,21W06,25048,55-64,B,42
29355,21W06,25048,65-74,A,29
29356,21W06,25048,65-74,B,16
29357,21W06,25048,75-84,A,37
29358,21W06,25048,75-84,B,22
29359,21W06,25048,85+,A,80
29360,21W06,25048,85+,B,43
29361,21W06,25050,18-34,A,25
29362,21W06,25050,18-34,B,10
29363,21W06,25050,35-44,A,<10
29364,21W06,25050,35-44,B,<10
29365,21W06,25050,45-54,A,28
29366,21W06,25050,45-54,B,12
29367,21W06,25050,55-64,A,32
29368,21W06,25050,55-64,B,18
29369,21W06,25050,65-74,A,16
29370,21W06,25050,65-74,B,10
29371,21W06,25050,75-84,A,40
29372,21W06,25050,75-84,B,29
29373,21W06,25050,85+,A,67
29374,21W06,25050,85+,B,64
29375,21W06,25068,18-34,A,52
29376,21W06,25068,18-34,B,22
29377,21W06,25068,35-44,A,26
29378,21W06,25068,35-44,B,16
29379,21W06,25068,45-54,A,41
29380,21W06,25068,45-54,B,18
29381,21W06,25068,55-64,A,51
29382,21W06,25068,55-64,B,27
29383,21W06,25068,65-74,A,38
29384,21W06,25068,65-74,B,29
29385,21W06,25068,75-84,A,38
29386,21W06,25068,75-84,B,34
29387,21W06,25068,85+,A,84
29388,21W06,25068,85+,B,80
29389,21W06,25072,18-34,A,224
29390,21W06,25072,18-34,B,82
29391,21W06,25072,35-44,A,167
29392,21W06,25072,35-44,B,63
29393,21W06,25072,45-54,A,184
29394,21W06,25072,45-54,B,73
29395,21W06,25072,55-64,A,190
29396,21W06,25072,55-64,B,76
29397,21W06,25072,65-74,A,92
29398,21W06,25072,65-74,B,60
29399,21W06,25072,75-84,A,109
29400,21W06,25072,75-84,B,78
29401,21W06,25072,85+,A,239
29402,21W06,25072,85+,B,188
29403,21W06,25084,18-34,A,58
29404,21W06,25084,18-34,B,17
29405,21W06,25084,35-44,A,46
29406,21W06,25084,35-44,B,19
29407,21W06,25084,45-54,A,42
29408,21W06,25084,45-54,B,17
29409,21W06,25084,55-64,A,41
29410,21W06,25084,55-64,B,18
29411,21W06,25084,65-74,A,19
29412,21W06,25084,65-74,B,13
29413,21W06,25084,75-84,A,50
29414,21W06,25084,75-84,B,29
29415,21W06,25084,85+,A,57
29416,21W06,25084,85+,B,45
29417,21W06,25091,18-34,A,72
29418,21W06,25091,18-34,B,24
29419,21W06,25091,35-44,A,60
29420,21W06,25091,35-44,B,27
29421,21W06,25091,45-54,A,90
29422,21W06,25091,45-54,B,38
29423,21W06,25091,55-64,A,99
29424,21W06,25091,55-64,B,45
29425,21W06,25091,65-74,A,45
29426,21W06,25091,65-74,B,22
29427,21W06,25091,75-84,A,77
29428,21W06,25091,75-84,B,67
29429,21W06,25091,85+,A,160
29430,21W06,25091,85+,B,151
29431,21W06,25105,0-17,A,<10
29432,21W06,25105,18-34,A,115
29433,21W06,25105,18-34,B,50
29434,21W06,25105,35-44,A,112
29435,21W06,25105,35-44,B,43
29436,21W06,25105,45-54,A,162
