,DATE,REGION,AGEGROUP,SEX,DEATHS
3676,2020-12-30,Wallonia,45-64,M,1
3677,2020-12-30,Wallonia,45-64,F,1
3678,2020-12-30,Wallonia,65-74,M,2
3679,2020-12-30,Wallonia,65-74,F,2
3680,2020-12-30,Wallonia,75-84,M,1
3681,2020-12-30,Wallonia,75-84,F,3
3682,2020-12-30,Wallonia,85+,M,2
3683,2020-12-30,Wallonia,85+,F,6
3684,2020-12-31,Flanders,45-64,M,3
3685,2020-12-31,Flanders,65-74,M,3
3686,2020-12-31,Flanders,75-84,M,12
3687,2020-12-31,Flanders,75-84,F,4
3688,2020-12-31,Flanders,85+,M,19
3689,2020-12-31,Flanders,85+,F,18
3690,2020-12-31,Brussels,45-64,F,1
3691,2020-12-31,Brussels,75-84,M,1
3692,2020-12-31,Brussels,75-84,F,1
3693,2020-12-31,Wallonia,45-64,F,2
3694,2020-12-31,Wallonia,65-74,M,6
3695,2020-12-31,Wallonia,65-74,F,1
3696,2020-12-31,Wallonia,75-84,M,2
3697,2020-12-31,Wallonia,75-84,F,1
3698,2020-12-31,Wallonia,85+,M,8
3699,2020-12-31,Wallonia,85+,F,5
3700,2021-01-01,Flanders,45-64,F,1
3701,2021-01-01,Flanders,65-74,M,1
3702,2021-01-01,Flanders,75-84,M,6
3703,2021-01-01,Flanders,75-84,F,6
3704,2021-01-01,Flanders,85+,M,7
3705,2021-01-01,Flanders,85+,F,12
3706,2021-01-01,Brussels,65-74,M,1
3707,2021-01-01,Wallonia,75-84,M,5
3708,2021-01-01,Wallonia,75-84,F,3
3709,2021-01-01,Wallonia,85+,M,2
3710,2021-01-01,Wallonia,85+,F,5
3711,2021-01-02,Flanders,45-64,M,1
3712,2021-01-02,Flanders,45-64,F,1
3713,2021-01-02,Flanders,65-74,M,1
3714,2021-01-02,Flanders,65-74,F,2
3715,2021-01-02,Flanders,75-84,M,5
3716,2021-01-02,Flanders,75-84,F,6
3717,2021-01-02,Flanders,85+,M,8
3718,2021-01-02,Flanders,85+,F,17
3719,2021-01-02,Brussels,75-84,M,1
3720,2021-01-02,Brussels,75-84,F,1
3721,2021-01-02,Brussels,85+,M,1
3722,2021-01-02,Brussels,85+,F,1
3723,2021-01-02,Wallonia,65-74,M,1
3724,2021-01-02,Wallonia,65-74,F,1
3725,2021-01-02,Wallonia,75-84,M,5
3726,2021-01-02,Wallonia,75-84,F,2
3727,2021-01-02,Wallonia,85+,M,1
3728,2021-01-02,Wallonia,85+,F,9
3729,2021-01-03,Flanders,25-44,F,1
3730,2021-01-03,Flanders,45-64,M,2
3731,2021-01-03,Flanders,45-64,F,1
3732,2021-01-03,Flanders,65-74,F,2
3733,2021-01-03,Flanders,75-84,M,1
3734,2021-01-03,Flanders,75-84,F,4
3735,2021-01-03,Flanders,85+,M,13
3736,2021-01-03,Flanders,85+,F,4
3737,2021-01-03,Brussels,45-64,M,1
3738,2021-01-03,Brussels,75-84,F,1
3739,2021-01-03,Brussels,85+,M,1
3740,2021-01-03,Brussels,85+,F,1
3741,2021-01-03,Wallonia,65-74,M,2
3742,2021-01-03,Wallonia,65-74,F,1
3743,2021-01-03,Wallonia,75-84,F,3
3744,2021-01-03,Wallonia,85+,M,1
3745,2021-01-03,Wallonia,85+,F,3
3746,2021-01-04,Flanders,45-64,M,2
3747,2021-01-04,Flanders,65-74,M,2
3748,2021-01-04,Flanders,65-74,F,3
3749,2021-01-04,Flanders,75-84,M,5
3750,2021-01-04,Flanders,75-84,F,4
3751,2021-01-04,Flanders,85+,M,13
3752,2021-01-04,Flanders,85+,F,9
3753,2021-01-04,Brussels,45-64,M,3
3754,2021-01-04,Brussels,85+,M,1
3755,2021-01-04,Brussels,85+,F,1
3756,2021-01-04,Wallonia,45-64,M,2
3757,2021-01-04,Wallonia,45-64,F,2
3758,2021-01-04,Wallonia,65-74,M,2
3759,2021-01-04,Wallonia,75-84,M,2
3760,2021-01-04,Wallonia,75-84,F,1
3761,2021-01-04,Wallonia,85+,M,4
3762,2021-01-04,Wallonia,85+,F,3
3763,2021-01-05,Flanders,45-64,M,1
3764,2021-01-05,Flanders,65-74,M,1
3765,2021-01-05,Flanders,75-84,M,7
3766,2021-01-05,Flanders,75-84,F,4
3767,2021-01-05,Flanders,85+,M,10
3768,2021-01-05,Flanders,85+,F,15
3769,2021-01-05,Brussels,75-84,M,1
3770,2021-01-05,Brussels,85+,M,2
3771,2021-01-05,Wallonia,45-64,M,1
3772,2021-01-05,Wallonia,65-74,M,7
3773,2021-01-05,Wallonia,75-84,M,4
3774,2021-01-05,Wallonia,75-84,F,2
3775,2021-01-05,Wallonia,85+,M,3
3776,2021-01-05,Wallonia,85+,F,5
3777,2021-01-06,Flanders,65-74,M,1
3778,2021-01-06,Flanders,65-74,F,1
3779,2021-01-06,Flanders,75-84,M,5
3780,2021-01-06,Flanders,75-84,F,4
3781,2021-01-06,Flanders,85+,M,13
3782,2021-01-06,Flanders,85+,F,9
3783,2021-01-06,Brussels,45-64,F,1
3784,2021-01-06,Brussels,75-84,F,1
3785,2021-01-06,Wallonia,45-64,M,1
3786,2021-01-06,Wallonia,65-74,F,1
3787,2021-01-06,Wallonia,75-84,M,3
3788,2021-01-06,Wallonia,75-84,F,2
3789,2021-01-06,Wallonia,85+,M,4
3790,2021-01-06,Wallonia,85+,F,7
3791,2021-01-07,Flanders,45-64,F,1
3792,2021-01-07,Flanders,65-74,M,4
3793,2021-01-07,Flanders,75-84,M,11
3794,2021-01-07,Flanders,75-84,F,1
3795,2021-01-07,Flanders,85+,M,6
3796,2021-01-07,Flanders,85+,F,11
3797,2021-01-07,Brussels,65-74,F,1
3798,2021-01-07,Brussels,75-84,M,1
3799,2021-01-07,Brussels,75-84,F,1
3800,2021-01-07,Brussels,85+,M,1
3801,2021-01-07,Wallonia,65-74,F,1
3802,2021-01-07,Wallonia,75-84,M,3
3803,2021-01-07,Wallonia,85+,M,3
3804,2021-01-07,Wallonia,85+,F,8
3805,2021-01-08,Flanders,45-64,M,1
3806,2021-01-08,Flanders,65-74,M,3
3807,2021-01-08,Flanders,75-84,M,8
3808,2021-01-08,Flanders,75-84,F,5
3809,2021-01-08,Flanders,85+,M,7
3810,2021-01-08,Flanders,85+,F,10
3811,2021-01-08,Brussels,75-84,M,1
3812,2021-01-08,Wallonia,45-64,M,2
3813,2021-01-08,Wallonia,45-64,F,1
3814,2021-01-08,Wallonia,65-74,M,1
3815,2021-01-08,Wallonia,65-74,F,2
3816,2021-01-08,Wallonia,75-84,M,2
3817,2021-01-08,Wallonia,85+,M,2
3818,2021-01-08,Wallonia,85+,F,3
3819,2021-01-09,Flanders,45-64,M,1
3820,2021-01-09,Flanders,65-74,M,5
3821,2021-01-09,Flanders,65-74,F,1
3822,2021-01-09,Flanders,75-84,M,3
3823,2021-01-09,Flanders,75-84,F,5
3824,2021-01-09,Flanders,85+,M,10
3825,2021-01-09,Flanders,85+,F,7
3826,2021-01-09,Brussels,75-84,M,2
3827,2021-01-09,Wallonia,45-64,M,1
3828,2021-01-09,Wallonia,45-64,F,1
3829,2021-01-09,Wallonia,65-74,M,1
3830,2021-01-09,Wallonia,75-84,M,1
3831,2021-01-09,Wallonia,75-84,F,3
3832,2021-01-09,Wallonia,85+,M,4
3833,2021-01-09,Wallonia,85+,F,6
3834,2021-01-10,Flanders,45-64,M,1
3835,2021-01-10,Flanders,65-74,F,1
3836,2021-01-10,Flanders,75-84,M,3
3837,2021-01-10,Flanders,75-84,F,3
3838,2021-01-10,Flanders,85+,M,17
3839,2021-01-10,Flanders,85+,F,14
3840,2021-01-10,Wallonia,65-74,M,1
3841,2021-01-10,Wallonia,65-74,F,2
3842,2021-01-10,Wallonia,75-84,M,2
3843,2021-01-10,Wallonia,75-84,F,4
3844,2021-01-10,Wallonia,85+,M,4
3845,2021-01-10,Wallonia,85+,F,3
3846,2021-01-11,Flanders,25-44,M,1
3847,2021-01-11,Flanders,45-64,M,1
3848,2021-01-11,Flanders,45-64,F,1
3849,2021-01-11,Flanders,65-74,M,2
3850,2021-01-11,Flanders,65-74,F,4
3851,2021-01-11,Flanders,75-84,M,3
3852,2021-01-11,Flanders,75-84,F,5
3853,2021-01-11,Flanders,85+,M,6
3854,2021-01-11,Flanders,85+,F,8
3855,2021-01-11,Brussels,75-84,M,1
3856,2021-01-11,Brussels,85+,M,1
3857,2021-01-11,Brussels,85+,F,1
3858,2021-01-11,Wallonia,45-64,M,2
3859,2021-01-11,Wallonia,45-64,F,1
3860,2021-01-11,Wallonia,65-74,F,1
3861,2021-01-11,Wallonia,75-84,M,4
3862,2021-01-11,Wallonia,75-84,F,2
3863,2021-01-11,Wallonia,85+,M,5
3864,2021-01-11,Wallonia,85+,F,4
3865,2021-01-12,Flanders,25-44,M,1
3866,2021-01-12,Flanders,45-64,M,1
3867,2021-01-12,Flanders,65-74,M,1
3868,2021-01-12,Flanders,65-74,F,3
3869,2021-01-12,Flanders,75-84,M,2
3870,2021-01-12,Flanders,75-84,F,4
3871,2021-01-12,Flanders,85+,M,9
3872,2021-01-12,Flanders,85+,F,11
3873,2021-01-12,Brussels,65-74,F,1
3874,2021-01-12,Brussels,75-84,M,1
3875,2021-01-12,Brussels,85+,M,3
3876,2021-01-12,Wallonia,25-44,M,1
3877,2021-01-12,Wallonia,45-64,M,1
3878,2021-01-12,Wallonia,65-74,M,3
3879,2021-01-12,Wallonia,75-84,M,1
3880,2021-01-12,Wallonia,75-84,F,1
3881,2021-01-12,Wallonia,85+,M,5
3882,2021-01-12,Wallonia,85+,F,1
3883,2021-01-13,Flanders,65-74,M,3
3884,2021-01-13,Flanders,65-74,F,1
3885,2021-01-13,Flanders,75-84,F,5
3886,2021-01-13,Flanders,85+,M,8
3887,2021-01-13,Flanders,85+,F,11
3888,2021-01-13,Brussels,45-64,F,1
3889,2021-01-13,Wallonia,65-74,M,1
3890,2021-01-13,Wallonia,65-74,F,2
3891,2021-01-13,Wallonia,75-84,M,3
3892,2021-01-13,Wallonia,75-84,F,4
3893,2021-01-13,Wallonia,85+,M,2
3894,2021-01-13,Wallonia,85+,F,1
3895,2021-01-14,Flanders,45-64,M,1
3896,2021-01-14,Flanders,45-64,F,1
3897,2021-01-14,Flanders,65-74,M,5
3898,2021-01-14,Flanders,75-84,M,7
3899,2021-01-14,Flanders,75-84,F,6
3900,2021-01-14,Flanders,85+,M,13
3901,2021-01-14,Flanders,85+,F,15
3902,2021-01-14,Brussels,75-84,F,1
3903,2021-01-14,Brussels,85+,M,2
3904,2021-01-14,Wallonia,45-64,M,1
3905,2021-01-14,Wallonia,65-74,M,1
3906,2021-01-14,Wallonia,85+,M,3
3907,2021-01-14,Wallonia,85+,F,5
3908,2021-01-15,Flanders,65-74,M,1
3909,2021-01-15,Flanders,65-74,F,2
3910,2021-01-15,Flanders,75-84,M,2
3911,2021-01-15,Flanders,75-84,F,2
3912,2021-01-15,Flanders,85+,M,9
3913,2021-01-15,Flanders,85+,F,11
3914,2021-01-15,Brussels,65-74,M,1
3915,2021-01-15,Brussels,85+,F,1
3916,2021-01-15,Wallonia,25-44,F,1
3917,2021-01-15,Wallonia,45-64,F,2
3918,2021-01-15,Wallonia,65-74,M,1
3919,2021-01-15,Wallonia,65-74,F,2
3920,2021-01-15,Wallonia,75-84,M,2
3921,2021-01-15,Wallonia,75-84,F,2
3922,2021-01-15,Wallonia,85+,F,1
3923,2021-01-16,Flanders,45-64,M,2
3924,2021-01-16,Flanders,65-74,M,2
3925,2021-01-16,Flanders,65-74,F,1
3926,2021-01-16,Flanders,75-84,M,1
3927,2021-01-16,Flanders,75-84,F,2
3928,2021-01-16,Flanders,85+,M,5
3929,2021-01-16,Flanders,85+,F,3
3930,2021-01-16,Brussels,75-84,F,1
3931,2021-01-16,Brussels,85+,M,1
3932,2021-01-16,Wallonia,25-44,M,1
3933,2021-01-16,Wallonia,65-74,M,1
3934,2021-01-16,Wallonia,65-74,F,1
3935,2021-01-16,Wallonia,75-84,M,1
3936,2021-01-16,Wallonia,85+,M,2
3937,2021-01-16,Wallonia,85+,F,3
3938,2021-01-17,Flanders,65-74,F,1
3939,2021-01-17,Flanders,75-84,M,1
3940,2021-01-17,Flanders,75-84,F,1
3941,2021-01-17,Brussels,75-84,M,1
