DATE,REGION,AGEGROUP,SEX,DOSE,COUNT
2021-02-21,Wallonia,85+,M,B,2
2021-02-22,Brussels,18-34,F,A,82
2021-02-22,Brussels,18-34,F,B,36
2021-02-22,Brussels,18-34,M,A,45
2021-02-22,Brussels,18-34,M,B,23
2021-02-22,Brussels,35-44,F,A,41
2021-02-22,Brussels,35-44,F,B,14
2021-02-22,Brussels,35-44,M,A,20
2021-02-22,Brussels,35-44,M,B,6
2021-02-22,Brussels,45-54,F,A,24
2021-02-22,Brussels,45-54,F,B,13
2021-02-22,Brussels,45-54,M,A,12
2021-02-22,Brussels,45-54,M,B,4
2021-02-22,Brussels,55-64,F,A,37
2021-02-22,Brussels,55-64,F,B,20
2021-02-22,Brussels,55-64,M,A,34
2021-02-22,Brussels,55-64,M,B,13
2021-02-22,Brussels,65-74,F,A,4
2021-02-22,Brussels,65-74,M,A,1
2021-02-22,Brussels,75-84,F,A,1
2021-02-22,Brussels,75-84,M,B,1
2021-02-22,Brussels,85+,F,B,1
2021-02-22,Flanders,0-17,F,A,3
2021-02-22,Flanders,0-17,F,B,2
2021-02-22,Flanders,0-17,M,A,1
2021-02-22,Flanders,18-34,F,A,1756
2021-02-22,Flanders,18-34,F,B,231
2021-02-22,Flanders,18-34,M,A,564
2021-02-22,Flanders,18-34,M,B,101
2021-02-22,Flanders,35-44,F,A,1428
2021-02-22,Flanders,35-44,F,B,178
2021-02-22,Flanders,35-44,M,A,464
2021-02-22,Flanders,35-44,M,B,57
2021-02-22,Flanders,45-54,F,A,1513
2021-02-22,Flanders,45-54,F,B,171
2021-02-22,Flanders,45-54,M,A,486
2021-02-22,Flanders,45-54,M,B,48
2021-02-22,Flanders,55-64,F,A,567
2021-02-22,Flanders,55-64,F,B,167
2021-02-22,Flanders,55-64,M,A,248
2021-02-22,Flanders,55-64,M,B,58
2021-02-22,Flanders,65-74,F,A,76
2021-02-22,Flanders,65-74,F,B,52
2021-02-22,Flanders,65-74,M,A,70
2021-02-22,Flanders,65-74,M,B,47
2021-02-22,Flanders,75-84,F,A,24
2021-02-22,Flanders,75-84,F,B,113
2021-02-22,Flanders,75-84,M,A,23
2021-02-22,Flanders,75-84,M,B,48
2021-02-22,Flanders,85+,F,A,6
2021-02-22,Flanders,85+,F,B,210
2021-02-22,Flanders,85+,M,A,3
2021-02-22,Flanders,85+,M,B,71
2021-02-22,,18-34,F,A,5
2021-02-22,,18-34,F,B,4
2021-02-22,,18-34,M,A,1
2021-02-22,,18-34,M,B,1
2021-02-22,,35-44,F,A,2
2021-02-22,,35-44,F,B,4
2021-02-22,,35-44,M,A,3
2021-02-22,,35-44,M,B,1
2021-02-22,,45-54,F,A,2
2021-02-22,,45-54,F,B,1
2021-02-22,,45-54,M,A,2
2021-02-22,,55-64,M,B,1
2021-02-22,,75-84,F,A,1
2021-02-22,Ostbelgien,18-34,M,A,1
2021-02-22,Ostbelgien,45-54,F,A,1
2021-02-22,Ostbelgien,75-84,F,A,1
2021-02-22,Wallonia,0-17,M,A,1
2021-02-22,Wallonia,18-34,F,A,222
2021-02-22,Wallonia,18-34,F,B,115
2021-02-22,Wallonia,18-34,M,A,113
2021-02-22,Wallonia,18-34,M,B,46
2021-02-22,Wallonia,35-44,F,A,137
2021-02-22,Wallonia,35-44,F,B,132
2021-02-22,Wallonia,35-44,M,A,56
2021-02-22,Wallonia,35-44,M,B,37
2021-02-22,Wallonia,45-54,F,A,129
2021-02-22,Wallonia,45-54,F,B,125
2021-02-22,Wallonia,45-54,M,A,51
2021-02-22,Wallonia,45-54,M,B,40
2021-02-22,Wallonia,55-64,F,A,126
2021-02-22,Wallonia,55-64,F,B,98
2021-02-22,Wallonia,55-64,M,A,48
2021-02-22,Wallonia,55-64,M,B,42
2021-02-22,Wallonia,65-74,F,A,49
2021-02-22,Wallonia,65-74,F,B,11
2021-02-22,Wallonia,65-74,M,A,44
2021-02-22,Wallonia,65-74,M,B,6
2021-02-22,Wallonia,75-84,F,A,3
2021-02-22,Wallonia,75-84,F,B,6
2021-02-22,Wallonia,75-84,M,A,10
2021-02-22,Wallonia,75-84,M,B,4
2021-02-22,Wallonia,85+,F,A,3
2021-02-22,Wallonia,85+,F,B,6
2021-02-22,Wallonia,85+,M,A,2
2021-02-22,Wallonia,85+,M,B,2
2021-02-23,Brussels,18-34,F,A,83
2021-02-23,Brussels,18-34,F,B,45
2021-02-23,Brussels,18-34,M,A,35
2021-02-23,Brussels,18-34,M,B,24
2021-02-23,Brussels,35-44,F,A,42
2021-02-23,Brussels,35-44,F,B,30
2021-02-23,Brussels,35-44,M,A,17
2021-02-23,Brussels,35-44,M,B,10
2021-02-23,Brussels,45-54,F,A,45
2021-02-23,Brussels,45-54,F,B,30
2021-02-23,Brussels,45-54,M,A,14
2021-02-23,Brussels,45-54,M,B,15
2021-02-23,Brussels,55-64,F,A,30
2021-02-23,Brussels,55-64,F,B,54
2021-02-23,Brussels,55-64,M,A,23
2021-02-23,Brussels,55-64,M,B,31
2021-02-23,Brussels,65-74,F,A,2
2021-02-23,Brussels,65-74,F,B,11
2021-02-23,Brussels,65-74,M,A,2
2021-02-23,Brussels,65-74,M,B,7
2021-02-23,Brussels,75-84,F,A,2
2021-02-23,Brussels,75-84,F,B,6
2021-02-23,Brussels,75-84,M,B,1
2021-02-23,Brussels,85+,F,A,1
2021-02-23,Brussels,85+,F,B,11
2021-02-23,Brussels,85+,M,A,1
2021-02-23,Brussels,85+,M,B,2
2021-02-23,Flanders,0-17,F,B,15
2021-02-23,Flanders,18-34,F,A,1774
2021-02-23,Flanders,18-34,F,B,576
2021-02-23,Flanders,18-34,M,A,586
2021-02-23,Flanders,18-34,M,B,128
2021-02-23,Flanders,35-44,F,A,1973
2021-02-23,Flanders,35-44,F,B,379
2021-02-23,Flanders,35-44,M,A,512
2021-02-23,Flanders,35-44,M,B,91
2021-02-23,Flanders,45-54,F,A,2328
2021-02-23,Flanders,45-54,F,B,436
2021-02-23,Flanders,45-54,M,A,568
2021-02-23,Flanders,45-54,M,B,91
2021-02-23,Flanders,55-64,F,A,549
2021-02-23,Flanders,55-64,F,B,555
2021-02-23,Flanders,55-64,M,A,268
2021-02-23,Flanders,55-64,M,B,172
2021-02-23,Flanders,65-74,F,A,48
2021-02-23,Flanders,65-74,F,B,86
2021-02-23,Flanders,65-74,M,A,82
2021-02-23,Flanders,65-74,M,B,74
2021-02-23,Flanders,75-84,F,A,15
2021-02-23,Flanders,75-84,F,B,113
2021-02-23,Flanders,75-84,M,A,11
2021-02-23,Flanders,75-84,M,B,57
2021-02-23,Flanders,85+,F,A,13
2021-02-23,Flanders,85+,F,B,322
2021-02-23,Flanders,85+,M,A,2
2021-02-23,Flanders,85+,M,B,97
2021-02-23,,18-34,F,A,21
2021-02-23,,18-34,F,B,13
2021-02-23,,18-34,M,A,7
2021-02-23,,18-34,M,B,4
2021-02-23,,35-44,F,A,18
2021-02-23,,35-44,F,B,11
2021-02-23,,35-44,M,A,5
2021-02-23,,35-44,M,B,4
2021-02-23,,45-54,F,A,12
2021-02-23,,45-54,F,B,11
2021-02-23,,45-54,M,A,1
2021-02-23,,45-54,M,B,6
2021-02-23,,55-64,F,A,7
2021-02-23,,55-64,F,B,1
2021-02-23,,55-64,M,A,3
2021-02-23,,55-64,M,B,2
2021-02-23,,65-74,F,A,1
2021-02-23,,65-74,M,A,2
2021-02-23,,75-84,F,A,2
2021-02-23,,75-84,M,A,2
2021-02-23,,85+,F,A,4
2021-02-23,Ostbelgien,18-34,F,B,1
2021-02-23,Ostbelgien,35-44,F,A,1
2021-02-23,Ostbelgien,35-44,F,B,1
2021-02-23,Ostbelgien,45-54,F,A,1
2021-02-23,Ostbelgien,55-64,F,B,2
2021-02-23,Ostbelgien,65-74,F,B,10
2021-02-23,Ostbelgien,65-74,M,B,4
2021-02-23,Ostbelgien,75-84,F,B,23
2021-02-23,Ostbelgien,75-84,M,B,16
2021-02-23,Ostbelgien,85+,F,B,70
2021-02-23,Ostbelgien,85+,M,B,12
2021-02-23,Wallonia,18-34,F,A,216
2021-02-23,Wallonia,18-34,F,B,376
2021-02-23,Wallonia,18-34,M,A,89
2021-02-23,Wallonia,18-34,M,B,159
2021-02-23,Wallonia,35-44,F,A,211
2021-02-23,Wallonia,35-44,F,B,433
2021-02-23,Wallonia,35-44,M,A,65
2021-02-23,Wallonia,35-44,M,B,112
2021-02-23,Wallonia,45-54,F,A,331
2021-02-23,Wallonia,45-54,F,B,420
2021-02-23,Wallonia,45-54,M,A,100
2021-02-23,Wallonia,45-54,M,B,136
2021-02-23,Wallonia,55-64,F,A,198
2021-02-23,Wallonia,55-64,F,B,403
2021-02-23,Wallonia,55-64,M,A,67
2021-02-23,Wallonia,55-64,M,B,178
2021-02-23,Wallonia,65-74,F,A,34
2021-02-23,Wallonia,65-74,F,B,78
2021-02-23,Wallonia,65-74,M,A,22
2021-02-23,Wallonia,65-74,M,B,65
2021-02-23,Wallonia,75-84,F,A,13
2021-02-23,Wallonia,75-84,F,B,122
2021-02-23,Wallonia,75-84,M,A,10
2021-02-23,Wallonia,75-84,M,B,54
2021-02-23,Wallonia,85+,F,A,15
2021-02-23,Wallonia,85+,F,B,169
2021-02-23,Wallonia,85+,M,A,2
2021-02-23,Wallonia,85+,M,B,61
2021-02-24,Brussels,0-17,F,B,1
2021-02-24,Brussels,18-34,F,A,56
2021-02-24,Brussels,18-34,F,B,119
2021-02-24,Brussels,18-34,M,A,26
2021-02-24,Brussels,18-34,M,B,51
2021-02-24,Brussels,35-44,F,A,31
2021-02-24,Brussels,35-44,F,B,95
2021-02-24,Brussels,35-44,M,A,22
2021-02-24,Brussels,35-44,M,B,37
2021-02-24,Brussels,45-54,F,A,37
2021-02-24,Brussels,45-54,F,B,127
2021-02-24,Brussels,45-54,M,A,16
2021-02-24,Brussels,45-54,M,B,54
2021-02-24,Brussels,55-64,F,A,37
2021-02-24,Brussels,55-64,F,B,94
2021-02-24,Brussels,55-64,M,A,21
2021-02-24,Brussels,55-64,M,B,53
2021-02-24,Brussels,65-74,F,A,4
2021-02-24,Brussels,65-74,F,B,21
2021-02-24,Brussels,65-74,M,A,2
2021-02-24,Brussels,65-74,M,B,20
2021-02-24,Brussels,75-84,F,A,6
2021-02-24,Brussels,75-84,F,B,21
2021-02-24,Brussels,75-84,M,A,5
2021-02-24,Brussels,75-84,M,B,9
2021-02-24,Brussels,85+,F,A,9
2021-02-24,Brussels,85+,F,B,48
2021-02-24,Brussels,85+,M,A,2
2021-02-24,Brussels,85+,M,B,13
2021-02-24,Flanders,0-17,F,A,9
2021-02-24,Flanders,0-17,F,B,26
2021-02-24,Flanders,0-17,M,A,3
2021-02-24,Flanders,0-17,M,B,6
2021-02-24,Flanders,18-34,F,A,1901
2021-02-24,Flanders,18-34,F,B,498
2021-02-24,Flanders,18-34,M,A,842
2021-02-24,Flanders,18-34,M,B,138
2021-02-24,Flanders,35-44,F,A,1875
2021-02-24,Flanders,35-44,F,B,368
2021-02-24,Flanders,35-44,M,A,560
2021-02-24,Flanders,35-44,M,B,95
2021-02-24,Flanders,45-54,F,A,1814
2021-02-24,Flanders,45-54,F,B,412
2021-02-24,Flanders,45-54,M,A,613
2021-02-24,Flanders,45-54,M,B,116
2021-02-24,Flanders,55-64,F,A,993
2021-02-24,Flanders,55-64,F,B,384
2021-02-24,Flanders,55-64,M,A,547
2021-02-24,Flanders,55-64,M,B,143
2021-02-24,Flanders,65-74,F,A,130
2021-02-24,Flanders,65-74,F,B,111
2021-02-24,Flanders,65-74,M,A,143
2021-02-24,Flanders,65-74,M,B,98
2021-02-24,Flanders,75-84,F,A,68
2021-02-24,Flanders,75-84,F,B,103
2021-02-24,Flanders,75-84,M,A,39
2021-02-24,Flanders,75-84,M,B,46
2021-02-24,Flanders,85+,F,A,48
2021-02-24,Flanders,85+,F,B,123
2021-02-24,Flanders,85+,M,A,13
2021-02-24,Flanders,85+,M,B,41
2021-02-24,,18-34,F,A,9
2021-02-24,,18-34,F,B,11
2021-02-24,,18-34,M,A,4
2021-02-24,,18-34,M,B,3
2021-02-24,,35-44,F,A,4
2021-02-24,,35-44,F,B,6
2021-02-24,,35-44,M,A,5
2021-02-24,,35-44,M,B,2
2021-02-24,,45-54,F,A,5
2021-02-24,,45-54,F,B,2
2021-02-24,,45-54,M,A,2
2021-02-24,,45-54,M,B,6
2021-02-24,,55-64,F,A,2
2021-02-24,,55-64,F,B,2
2021-02-24,,55-64,M,A,3
2021-02-24,,55-64,M,B,3
2021-02-24,,65-74,F,B,1
2021-02-24,,75-84,F,A,1
2021-02-24,,85+,F,A,1
2021-02-24,Ostbelgien,18-34,F,B,12
2021-02-24,Ostbelgien,18-34,M,A,1
2021-02-24,Ostbelgien,18-34,M,B,3
2021-02-24,Ostbelgien,35-44,F,A,1
2021-02-24,Ostbelgien,35-44,F,B,14
2021-02-24,Ostbelgien,35-44,M,B,2
2021-02-24,Ostbelgien,45-54,F,B,28
2021-02-24,Ostbelgien,45-54,M,B,1
2021-02-24,Ostbelgien,55-64,F,B,16
2021-02-24,Ostbelgien,55-64,M,B,3
2021-02-24,Ostbelgien,65-74,F,B,1
2021-02-24,Ostbelgien,65-74,M,B,1
2021-02-24,Ostbelgien,75-84,M,B,1
2021-02-24,Ostbelgien,85+,F,B,1
2021-02-24,Wallonia,0-17,F,B,3
2021-02-24,Wallonia,0-17,M,B,1
2021-02-24,Wallonia,18-34,F,A,325
2021-02-24,Wallonia,18-34,F,B,448
2021-02-24,Wallonia,18-34,M,A,151
2021-02-24,Wallonia,18-34,M,B,173
2021-02-24,Wallonia,35-44,F,A,400
2021-02-24,Wallonia,35-44,F,B,402
2021-02-24,Wallonia,35-44,M,A,159
2021-02-24,Wallonia,35-44,M,B,184
2021-02-24,Wallonia,45-54,F,A,468
2021-02-24,Wallonia,45-54,F,B,449
2021-02-24,Wallonia,45-54,M,A,222
2021-02-24,Wallonia,45-54,M,B,206
2021-02-24,Wallonia,55-64,F,A,240
2021-02-24,Wallonia,55-64,F,B,392
2021-02-24,Wallonia,55-64,M,A,124
2021-02-24,Wallonia,55-64,M,B,170
2021-02-24,Wallonia,65-74,F,A,46
2021-02-24,Wallonia,65-74,F,B,119
2021-02-24,Wallonia,65-74,M,A,34
2021-02-24,Wallonia,65-74,M,B,104
2021-02-24,Wallonia,75-84,F,A,31
2021-02-24,Wallonia,75-84,F,B,140
2021-02-24,Wallonia,75-84,M,A,17
2021-02-24,Wallonia,75-84,M,B,90
2021-02-24,Wallonia,85+,F,A,15
2021-02-24,Wallonia,85+,F,B,149
2021-02-24,Wallonia,85+,M,A,5
2021-02-24,Wallonia,85+,M,B,54
2021-02-25,Brussels,0-17,F,A,1
2021-02-25,Brussels,0-17,M,A,1
2021-02-25,Brussels,18-34,F,A,65
2021-02-25,Brussels,18-34,F,B,46
2021-02-25,Brussels,18-34,M,A,53
2021-02-25,Brussels,18-34,M,B,33
2021-02-25,Brussels,35-44,F,A,52
2021-02-25,Brussels,35-44,F,B,37
2021-02-25,Brussels,35-44,M,A,34
2021-02-25,Brussels,35-44,M,B,24
2021-02-25,Brussels,45-54,F,A,88
2021-02-25,Brussels,45-54,F,B,47
2021-02-25,Brussels,45-54,M,A,44
2021-02-25,Brussels,45-54,M,B,25
2021-02-25,Brussels,55-64,F,A,38
2021-02-25,Brussels,55-64,F,B,44
2021-02-25,Brussels,55-64,M,A,26
2021-02-25,Brussels,55-64,M,B,20
2021-02-25,Brussels,65-74,F,A,1
2021-02-25,Brussels,65-74,F,B,27
2021-02-25,Brussels,65-74,M,A,6
2021-02-25,Brussels,65-74,M,B,24
2021-02-25,Brussels,75-84,F,A,10
2021-02-25,Brussels,75-84,F,B,25
2021-02-25,Brussels,75-84,M,A,8
2021-02-25,Brussels,75-84,M,B,14
2021-02-25,Brussels,85+,F,A,20
2021-02-25,Brussels,85+,F,B,72
2021-02-25,Brussels,85+,M,A,5
2021-02-25,Brussels,85+,M,B,23
2021-02-25,Flanders,0-17,F,A,7
2021-02-25,Flanders,0-17,F,B,10
2021-02-25,Flanders,0-17,M,A,12
2021-02-25,Flanders,0-17,M,B,2
2021-02-25,Flanders,18-34,F,A,2890
2021-02-25,Flanders,18-34,F,B,492
2021-02-25,Flanders,18-34,M,A,1000
2021-02-25,Flanders,18-34,M,B,143
2021-02-25,Flanders,35-44,F,A,2379
2021-02-25,Flanders,35-44,F,B,368
2021-02-25,Flanders,35-44,M,A,705
2021-02-25,Flanders,35-44,M,B,72
2021-02-25,Flanders,45-54,F,A,2660
2021-02-25,Flanders,45-54,F,B,514
2021-02-25,Flanders,45-54,M,A,828
2021-02-25,Flanders,45-54,M,B,107
2021-02-25,Flanders,55-64,F,A,2136
2021-02-25,Flanders,55-64,F,B,403
2021-02-25,Flanders,55-64,M,A,932
2021-02-25,Flanders,55-64,M,B,126
2021-02-25,Flanders,65-74,F,A,234
2021-02-25,Flanders,65-74,F,B,59
2021-02-25,Flanders,65-74,M,A,226
2021-02-25,Flanders,65-74,M,B,46
2021-02-25,Flanders,75-84,F,A,45
2021-02-25,Flanders,75-84,F,B,72
2021-02-25,Flanders,75-84,M,A,52
2021-02-25,Flanders,75-84,M,B,39
2021-02-25,Flanders,85+,F,A,32
2021-02-25,Flanders,85+,F,B,111
2021-02-25,Flanders,85+,M,A,17
2021-02-25,Flanders,85+,M,B,37
2021-02-25,,0-17,M,A,1
2021-02-25,,18-34,F,A,7
2021-02-25,,18-34,F,B,6
2021-02-25,,18-34,M,A,2
2021-02-25,,18-34,M,B,5
2021-02-25,,35-44,F,A,5
2021-02-25,,35-44,F,B,7
2021-02-25,,35-44,M,B,4
2021-02-25,,45-54,F,A,8
2021-02-25,,45-54,F,B,8
2021-02-25,,45-54,M,A,3
2021-02-25,,45-54,M,B,2
2021-02-25,,55-64,F,A,2
2021-02-25,,55-64,F,B,1
2021-02-25,,55-64,M,A,3
2021-02-25,,85+,F,B,1
2021-02-25,Ostbelgien,18-34,F,A,9
2021-02-25,Ostbelgien,18-34,F,B,1
2021-02-25,Ostbelgien,18-34,M,A,5
2021-02-25,Ostbelgien,35-44,F,A,4
2021-02-25,Ostbelgien,35-44,F,B,3
2021-02-25,Ostbelgien,35-44,M,A,5
2021-02-25,Ostbelgien,35-44,M,B,1
2021-02-25,Ostbelgien,45-54,F,A,4
2021-02-25,Ostbelgien,45-54,F,B,2
2021-02-25,Ostbelgien,45-54,M,A,6
2021-02-25,Ostbelgien,45-54,M,B,1
2021-02-25,Ostbelgien,55-64,F,A,6
2021-02-25,Ostbelgien,55-64,F,B,6
2021-02-25,Ostbelgien,55-64,M,A,5
2021-02-25,Ostbelgien,55-64,M,B,2
2021-02-25,Ostbelgien,65-74,F,A,2
2021-02-25,Ostbelgien,65-74,F,B,6
2021-02-25,Ostbelgien,65-74,M,A,1
2021-02-25,Ostbelgien,65-74,M,B,5
2021-02-25,Ostbelgien,75-84,F,B,4
2021-02-25,Ostbelgien,75-84,M,A,1
2021-02-25,Ostbelgien,75-84,M,B,3
2021-02-25,Ostbelgien,85+,F,B,1
2021-02-25,Ostbelgien,85+,M,B,2
2021-02-25,Wallonia,0-17,F,A,2
2021-02-25,Wallonia,0-17,F,B,7
2021-02-25,Wallonia,0-17,M,A,1
2021-02-25,Wallonia,18-34,F,A,462
2021-02-25,Wallonia,18-34,F,B,372
2021-02-25,Wallonia,18-34,M,A,181
2021-02-25,Wallonia,18-34,M,B,166
2021-02-25,Wallonia,35-44,F,A,604
2021-02-25,Wallonia,35-44,F,B,327
2021-02-25,Wallonia,35-44,M,A,191
2021-02-25,Wallonia,35-44,M,B,134
2021-02-25,Wallonia,45-54,F,A,758
2021-02-25,Wallonia,45-54,F,B,356
2021-02-25,Wallonia,45-54,M,A,259
2021-02-25,Wallonia,45-54,M,B,149
2021-02-25,Wallonia,55-64,F,A,237
2021-02-25,Wallonia,55-64,F,B,356
2021-02-25,Wallonia,55-64,M,A,131
2021-02-25,Wallonia,55-64,M,B,157
2021-02-25,Wallonia,65-74,F,A,48
2021-02-25,Wallonia,65-74,F,B,118
2021-02-25,Wallonia,65-74,M,A,60
2021-02-25,Wallonia,65-74,M,B,114
2021-02-25,Wallonia,75-84,F,A,23
2021-02-25,Wallonia,75-84,F,B,107
2021-02-25,Wallonia,75-84,M,A,21
2021-02-25,Wallonia,75-84,M,B,64
2021-02-25,Wallonia,85+,F,A,20
2021-02-25,Wallonia,85+,F,B,133
2021-02-25,Wallonia,85+,M,A,12
2021-02-25,Wallonia,85+,M,B,45
2021-02-26,Brussels,0-17,F,A,1
2021-02-26,Brussels,18-34,F,A,67
2021-02-26,Brussels,18-34,F,B,35
2021-02-26,Brussels,18-34,M,A,33
2021-02-26,Brussels,18-34,M,B,19
2021-02-26,Brussels,35-44,F,A,117
2021-02-26,Brussels,35-44,F,B,20
2021-02-26,Brussels,35-44,M,A,42
2021-02-26,Brussels,35-44,M,B,7
2021-02-26,Brussels,45-54,F,A,130
2021-02-26,Brussels,45-54,F,B,27
2021-02-26,Brussels,45-54,M,A,50
2021-02-26,Brussels,45-54,M,B,20
2021-02-26,Brussels,55-64,F,A,50
2021-02-26,Brussels,55-64,F,B,19
2021-02-26,Brussels,55-64,M,A,34
2021-02-26,Brussels,55-64,M,B,12
2021-02-26,Brussels,65-74,F,A,5
2021-02-26,Brussels,65-74,F,B,16
2021-02-26,Brussels,65-74,M,A,10
2021-02-26,Brussels,65-74,M,B,12
2021-02-26,Brussels,75-84,F,A,5
2021-02-26,Brussels,75-84,F,B,9
2021-02-26,Brussels,75-84,M,A,1
2021-02-26,Brussels,75-84,M,B,4
2021-02-26,Brussels,85+,F,A,1
2021-02-26,Brussels,85+,F,B,15
2021-02-26,Brussels,85+,M,A,1
2021-02-26,Brussels,85+,M,B,5
2021-02-26,Flanders,0-17,F,A,2
2021-02-26,Flanders,0-17,F,B,15
2021-02-26,Flanders,0-17,M,A,2
2021-02-26,Flanders,0-17,M,B,2
2021-02-26,Flanders,18-34,F,A,1823
2021-02-26,Flanders,18-34,F,B,156
2021-02-26,Flanders,18-34,M,A,584
2021-02-26,Flanders,18-34,M,B,46
2021-02-26,Flanders,35-44,F,A,1887
2021-02-26,Flanders,35-44,F,B,115
2021-02-26,Flanders,35-44,M,A,476
2021-02-26,Flanders,35-44,M,B,27
2021-02-26,Flanders,45-54,F,A,1854
2021-02-26,Flanders,45-54,F,B,122
2021-02-26,Flanders,45-54,M,A,507
2021-02-26,Flanders,45-54,M,B,18
2021-02-26,Flanders,55-64,F,A,1182
2021-02-26,Flanders,55-64,F,B,112
2021-02-26,Flanders,55-64,M,A,434
2021-02-26,Flanders,55-64,M,B,31
2021-02-26,Flanders,65-74,F,A,103
2021-02-26,Flanders,65-74,F,B,49
2021-02-26,Flanders,65-74,M,A,159
2021-02-26,Flanders,65-74,M,B,23
2021-02-26,Flanders,75-84,F,A,45
2021-02-26,Flanders,75-84,F,B,16
2021-02-26,Flanders,75-84,M,A,32
2021-02-26,Flanders,75-84,M,B,12
2021-02-26,Flanders,85+,F,A,16
2021-02-26,Flanders,85+,F,B,28
2021-02-26,Flanders,85+,M,A,9
2021-02-26,Flanders,85+,M,B,5
2021-02-26,,18-34,F,A,4
2021-02-26,,18-34,F,B,1
2021-02-26,,18-34,M,A,1
2021-02-26,,18-34,M,B,4
2021-02-26,,35-44,F,A,1
2021-02-26,,35-44,M,B,6
2021-02-26,,45-54,F,A,3
2021-02-26,,45-54,F,B,1
2021-02-26,,45-54,M,B,2
2021-02-26,,55-64,F,A,1
2021-02-26,,55-64,F,B,1
2021-02-26,,55-64,M,A,2
2021-02-26,,55-64,M,B,2
2021-02-26,Ostbelgien,18-34,F,A,30
2021-02-26,Ostbelgien,18-34,M,A,6
2021-02-26,Ostbelgien,18-34,M,B,1
2021-02-26,Ostbelgien,35-44,F,A,15
2021-02-26,Ostbelgien,35-44,M,A,1
2021-02-26,Ostbelgien,45-54,F,A,12
2021-02-26,Ostbelgien,45-54,F,B,1
2021-02-26,Ostbelgien,45-54,M,A,5
2021-02-26,Ostbelgien,55-64,F,A,25
2021-02-26,Ostbelgien,55-64,M,A,3
2021-02-26,Ostbelgien,65-74,F,A,19
2021-02-26,Ostbelgien,65-74,M,A,7
2021-02-26,Ostbelgien,75-84,F,A,31
2021-02-26,Ostbelgien,75-84,M,A,14
2021-02-26,Ostbelgien,85+,F,A,12
2021-02-26,Ostbelgien,85+,M,A,4
2021-02-26,Wallonia,0-17,F,A,3
2021-02-26,Wallonia,0-17,M,A,3
2021-02-26,Wallonia,0-17,M,B,2
2021-02-26,Wallonia,18-34,F,A,383
2021-02-26,Wallonia,18-34,F,B,169
2021-02-26,Wallonia,18-34,M,A,159
2021-02-26,Wallonia,18-34,M,B,91
2021-02-26,Wallonia,35-44,F,A,401
2021-02-26,Wallonia,35-44,F,B,145
2021-02-26,Wallonia,35-44,M,A,131
2021-02-26,Wallonia,35-44,M,B,63
2021-02-26,Wallonia,45-54,F,A,449
2021-02-26,Wallonia,45-54,F,B,145
2021-02-26,Wallonia,45-54,M,A,140
2021-02-26,Wallonia,45-54,M,B,81
2021-02-26,Wallonia,55-64,F,A,118
2021-02-26,Wallonia,55-64,F,B,135
2021-02-26,Wallonia,55-64,M,A,74
2021-02-26,Wallonia,55-64,M,B,91
2021-02-26,Wallonia,65-74,F,A,20
2021-02-26,Wallonia,65-74,F,B,87
2021-02-26,Wallonia,65-74,M,A,23
2021-02-26,Wallonia,65-74,M,B,93
2021-02-26,Wallonia,75-84,F,A,18
2021-02-26,Wallonia,75-84,F,B,91
2021-02-26,Wallonia,75-84,M,A,9
2021-02-26,Wallonia,75-84,M,B,44
2021-02-26,Wallonia,85+,F,A,23
2021-02-26,Wallonia,85+,F,B,208
2021-02-26,Wallonia,85+,M,A,8
2021-02-26,Wallonia,85+,M,B,48
