,NIS5,WEEK,name,CASES,POP,CASES_PER_1000HABITANT
1818,12014,24,Heist-op-den-Berg,10,,
2706,13013,24,Herselt,2,,
21900,63035,24,Herve,1,,
20033,61068,24,Villers-Le-Bouillet,3,,
12795,41011,24,Denderleeuw,6,,
24626,72004,24,Bree,3,,
24260,71053,24,Saint-Trond,7,,
9235,25121,24,Ottignies-Louvain-la-Neuve,4,,
235,11007,24,Borsbeek,1,,
12382,37018,24,Wingene,1,,
17270,53044,24,Jurbise,1,,
22556,63075,24,Stoumont,1,,
13113,41063,24,Sint-Lievens-Houtem,1,,
10463,33039,24,Heuvelland,3,,
6484,24001,24,Aarschot,3,,
24159,71037,24,Lummen,2,,
1080,11039,24,Schilde,4,,
18699,57027,24,Estaimpuis,3,,
29774,93088,24,Walcourt,2,,
28112,91030,24,Ciney,2,,
21847,63023,24,Eupen,5,,
15347,45064,24,Maarkedal,2,,
23437,64063,24,Remicourt,1,,
1343,11053,24,Wuustwezel,2,,
10926,34025,24,Lendelede,2,,
8924,25110,24,Waterloo,19,,
18155,56016,24,Chimay,1,,
21076,62096,24,Seraing,27,,
14945,44085,24,Lievegem,4,,
17371,53053,24,Mons,22,,
19374,58004,24,Morlanwelz,5,,
25101,72042,24,Oudsbergen,2,,
12484,38002,24,Alveringem,1,,
8343,25037,24,Grez-Doiceau,2,,
24107,71034,24,Bourg-LÃ©opold,4,,
2188,12041,24,Puurs-Sint-Amands,4,,
19321,58003,24,Estinnes,1,,
18449,56078,24,Thuin,4,,
17165,53028,24,Frameries,4,,
8659,25072,24,Nivelles,5,,
11967,36019,24,Staden,2,,
5592,23062,24,Overijse,6,,
13950,43010,24,Maldegem,2,,
2970,13021,24,Meerhout,4,,
23489,64065,24,Saint-Georges-sur-Meuse,1,,
13166,41081,24,Zottegem,4,,
3810,21004,24,Bruxelles,104,,
10717,34009,24,Deerlijk,1,,
14998,45035,24,Audenarde,5,,
16478,52011,24,Charleroi,86,,
3863,21005,24,Etterbeek,16,,
2082,12035,24,Sint-Katelijne-Waver,3,,
13847,43005,24,Eeklo,3,,
2341,13003,24,Balen,5,,
13900,43007,24,Kaprijke,1,,
2918,13019,24,Lille,3,,
22602,63076,24,Theux,3,,
1608,12002,24,Berlaar,2,,
16955,52074,24,Aiseau-Presles,2,,
6062,23098,24,Drogenbos,3,,
24211,71045,24,Nieuwerkerken (Hasselt),4,,
2497,13008,24,Geel,5,,
29004,92087,24,Mettet,2,,
18954,57093,24,Brunehaut,1,,
182,11005,24,Boom,3,,
3547,13049,24,Westerlo,3,,
10304,33021,24,Poperinge,1,,
6010,23097,24,Roosdaal,2,,
13060,41048,24,Ninove,10,,
5328,23045,24,Londerzeel,4,,
6536,24007,24,Begijnendijk,1,,
28312,91064,24,Havelange,2,,
9183,25120,24,Orp-Jauche,1,,
28165,91034,24,Dinant,2,,
4128,21010,24,Jette,14,,
15208,45061,24,Wortegem-Petegem,1,,
10770,34013,24,Harelbeke,7,,
25734,73107,24,Maasmechelen,8,,
18501,56086,24,Ham-sur-Heure-Nalinnes,3,,
1290,11052,24,Wommelgem,2,,
19885,61043,24,Nandrin,1,,
27053,84029,24,Herbeumont,1,,
28848,92045,24,Floreffe,2,,
22003,63040,24,La Calamine,1,,
9655,31012,24,Jabbeke,2,,
2292,13002,24,Baerle-Duc,1,,
19936,61048,24,Ouffet,1,,
17998,55086,24,Manage,5,,
2241,13001,24,Arendonk,2,,
17839,55040,24,Soignies,8,,
17945,55085,24,Seneffe,5,,
15104,45059,24,Brakel,2,,
17059,53014,24,Boussu,6,,
5434,23050,24,Meise,4,,
25837,81001,24,Arlon,3,,
15764,46024,24,Stekene,1,,
17581,53082,24,Colfontaine,4,,
24995,72039,24,Houthalen-Helchteren,6,,
18648,57018,24,Celles (Tournai),1,,
129,11004,24,Boechout,1,,
21951,63038,24,Jalhay,5,,
10823,34022,24,Courtrai,29,,
16072,51014,24,ChiÃ¨vres,3,,
12435,37020,24,Ardooie,1,,
13007,41034,24,Lede,1,,
25682,73098,24,Wellen,1,,
447,11016,24,Essen,4,,
4605,21019,24,Woluwe-Saint-Pierre,12,,
8290,25031,24,Genappe,5,,
21182,62100,24,Sprimont,3,,
26586,83028,24,Hotton,3,,
21129,62099,24,Soumagne,1,,
16320,51068,24,Silly,1,,
288,11008,24,Brasschaat,5,,
12020,37002,24,Dentergem,2,,
15156,45060,24,Kluisbergen,2,,
1712,12007,24,Bornem,5,,
4658,23002,24,Asse,7,,
3391,13040,24,Turnhout,4,,
24055,71024,24,Herck-la-Ville,3,,
29473,92142,24,Gembloux,4,,
29370,92140,24,Jemeppe-sur-Sambre,8,,
25048,72041,24,Dilsen-Stokkem,7,,
15975,51009,24,Bernissart,2,,
10664,34003,24,Avelgem,2,,
28899,92048,24,Fosses-la-Ville,2,,
8500,25048,24,Jodoigne,1,,
14786,44081,24,Zulte,3,,
7097,24043,24,Holsbeek,4,,
1449,11055,24,Zoersel,3,,
12175,37011,24,Pittem,1,,
20288,62003,24,Ans,5,,
5745,23081,24,Steenokkerzeel,4,,
23951,71020,24,Halen,2,,
26387,82037,24,Gouvy,1,,
3916,21006,24,Evere,8,,
12954,41027,24,Herzele,1,,
76,11002,24,Anvers,271,,
16849,52048,24,Montigny-le-Tilleul,3,,
25259,73006,24,Bilzen,11,,
15394,45065,24,Zwalin,1,,
5798,23086,24,Ternat,4,,
28450,91114,24,Rochefort,2,,
18802,57064,24,PÃ©ruwelz,3,,
13272,42003,24,Berlare,5,,
5119,23033,24,Hoeilaart,3,,
6686,24011,24,Bierbeek,2,,
9864,31042,24,Zuienkerke,2,,
24002,71022,24,Hasselt,21,,
1659,12005,24,Bonheiden,1,,
5692,23077,24,Sint-Pieters-Leeuw,9,,
764,11025,24,Lint,2,,
18254,56029,24,Froidchapelle,1,,
22505,63073,24,Stavelot,1,,
7305,24055,24,Kortenberg,5,,
12331,37017,24,Wielsbeke,2,,
26087,82003,24,Bastogne,4,,
20394,62009,24,Aywaille,1,,
3234,13035,24,Ravels,1,,
11861,36012,24,Moorslede,1,,
3022,13023,24,Merksplas,1,,
1871,12021,24,Lierre,5,,
16267,51067,24,Enghien,2,,
29110,92097,24,Ohey,1,,
1133,11040,24,Schoten,3,,
27296,84059,24,Saint-Hubert,1,,
4446,21016,24,Uccle,14,,
16690,52021,24,Fleurus,5,,
12742,41002,24,Alost (Alost),17,,
22104,63046,24,Limbourg,2,,
24313,71057,24,Tessenderlo,5,,
6431,23105,24,Affligem,5,,
15711,46021,24,Saint-Nicolas (Saint-Nicolas),17,,
13325,42004,24,Buggenhout,2,,
10357,33029,24,Wervik,2,,
9340,25123,24,Rebecq,3,,
4181,21011,24,Koekelberg,5,,
2135,12040,24,Willebroek,6,,
8449,25044,24,Ittre,1,,
20341,62006,24,Awans,5,,
28259,91059,24,Hamois,2,,
11030,34040,24,Waregem,5,,
19006,57094,24,Leuze-en-Hainaut,2,,
8553,25050,24,La Hulpe,2,,
1765,12009,24,Duffel,3,,
11914,36015,24,Roulers,10,,
16637,52018,24,Farciennes,4,,
14210,44019,24,Evergem,4,,
17112,53020,24,Dour,2,,
10977,34027,24,Menin,5,,
2601,13011,24,Herentals,7,,
8237,25023,24,Court-Saint-Etienne,4,,
22056,63045,24,Lierneux,1,,
21794,63020,24,Dison,3,,
24890,72037,24,Hamont-Achel,4,,
13219,41082,24,Erpe-Mere,2,,
5851,23088,24,Vilvorde,17,,
17733,55004,24,Braine-le-Comte,5,,
11598,36006,24,Hooglede,1,,
18104,56005,24,Beaumont,2,,
4499,21017,24,Watermael-Boitsfort,7,,
9288,25122,24,Ramillies,4,,
16169,51019,24,Flobecq,1,,
14892,44084,24,Aalter,9,,
14839,44083,24,Deinze,5,,
26488,83012,24,Durbuy,2,,
25312,73009,24,Looz,3,,
25629,73083,24,Tongres,3,,
21235,62108,24,VisÃ©,3,,
7046,24041,24,Hoegaarden,1,,
23539,64074,24,Waremme,2,,
23096,64021,24,CrisnÃ©e,1,,
28693,92003,24,Andenne,3,,
13796,43002,24,Assenede,2,,
20188,61080,24,Engis,9,,
9963,32003,24,Dixmude,2,,
26232,82014,24,Houffalize,1,,
29575,93014,24,Couvin,2,,
29057,92094,24,Namur,11,,
19734,61031,24,Huy,8,,
19110,57096,24,Mouscron,22,,
27488,85007,24,Chiny,1,,
4711,23003,24,Beersel,6,,
7622,24104,24,Tervuren,6,,
22655,63079,24,Verviers,25,,
12072,37007,24,Meulebeke,1,,
501,11018,25,Hemiksem,1,,
3182,13031,25,Oud-Turnhout,3,,
289,11008,25,Brasschaat,5,,
25888,81003,25,Attert,2,,
24732,72020,25,Lommel,3,,
25786,73109,25,Fourons,1,,
25313,73009,25,Looz,2,,
4182,21011,25,Koekelberg,4,,
17060,53014,25,Boussu,5,,
26735,83040,25,Nassogne,1,,
20865,62060,25,Juprelle,3,,
22299,63058,25,Pepinster,2,,
6941,24033,25,Haacht,2,,
606,11022,25,Kalmthout,1,,
16691,52021,25,Fleurus,3,,
18955,57093,25,Brunehaut,1,,
12743,41002,25,Alost (Alost),24,,
9656,31012,25,Jabbeke,2,,
20971,62079,25,Oupeye,3,,
976,11037,25,Rumst,3,,
19375,58004,25,Morlanwelz,7,,
2813,13016,25,Hulshout,1,,
21077,62096,25,Seraing,7,,
11494,35014,25,Oudenburg,1,,
14106,44012,25,De Pinte,1,,
24468,71069,25,Ham,2,,
29526,93010,25,Cerfontaine,1,,
14158,44013,25,Destelbergen,2,,
11442,35013,25,Ostende,18,,
2293,13002,25,Baerle-Duc,1,,
23540,64074,25,Waremme,3,,
20918,62063,25,LiÃ¨ge,61,,
7518,24086,25,Oud-Heverlee,1,,
15712,46021,25,Saint-Nicolas (Saint-Nicolas),13,,
8766,25091,25,Rixensart,1,,
28900,92048,25,Fosses-la-Ville,3,,
6994,24038,25,Herent,3,,
712,11024,25,Kontich,6,,
2707,13013,25,Herselt,2,,
18052,56001,25,Anderlues,1,,
29058,92094,25,Namur,6,,
8607,25068,25,Mont-Saint-Guibert,1,,
5015,23027,25,Hal (Hal-Vilvorde),5,,
27921,85047,25,Rouvroy,1,,
4805,23016,25,Dilbeek,6,,
9603,31006,25,Damme,3,,
9551,31005,25,Bruges,19,,
11390,35011,25,Middelkerke,3,,
14053,43018,25,Zelzate,1,,
18450,56078,25,Thuin,2,,
3705,21002,25,Auderghem,5,,
13951,43010,25,Maldegem,1,,
19428,61003,25,Amay,2,,
24891,72037,25,Hamont-Achel,3,,
4235,21012,25,Molenbeek-Saint-Jean,25,,
1766,12009,25,Duffel,9,,
21130,62099,25,Soumagne,1,,
11546,35029,25,De Haan,4,,
6326,23103,25,Wezembeek-Oppem,2,,
12228,37012,25,Ruiselede,2,,
21024,62093,25,Saint-Nicolas (LiÃ¨ge),4,,
25365,73022,25,Heers,1,,
15659,46020,25,Sint-Gillis-Waas,2,,
5435,23050,25,Meise,5,,
27537,85009,25,Etalle,1,,
28113,91030,25,Ciney,1,,
23490,64065,25,Saint-Georges-sur-Meuse,1,,
17734,55004,25,Braine-le-Comte,3,,
22004,63040,25,La Calamine,2,,
5905,23094,25,Zaventem,7,,
5852,23088,25,Vilvorde,8,,
10978,34027,25,Menin,8,,
7623,24104,25,Tervuren,5,,
18853,57072,25,Rumes,1,,
1872,12021,25,Lierre,4,,
4500,21017,25,Watermael-Boitsfort,10,,
22656,63079,25,Verviers,6,,
8238,25023,25,Court-Saint-Etienne,2,,
25630,73083,25,Tongres,4,,
9289,25122,25,Ramillies,1,,
4712,23003,25,Beersel,4,,
26489,83012,25,Durbuy,1,,
26233,82014,25,Houffalize,2,,
28451,91114,25,Rochefort,1,,
19735,61031,25,Huy,1,,
15348,45064,25,Maarkedal,2,,
6634,24009,25,Bertem,1,,
3599,13053,25,Laakdal,2,,
12485,38002,25,Alveringem,2,,
14946,44085,25,Lievegem,7,,
8344,25037,25,Grez-Doiceau,1,,
8925,25110,25,Waterloo,4,,
14893,44084,25,Aalter,6,,
29474,92142,25,Gembloux,4,,
14840,44083,25,Deinze,7,,
24003,71022,25,Hasselt,5,,
4447,21016,25,Uccle,35,,
27297,84059,25,Saint-Hubert,1,,
16268,51067,25,Enghien,1,,
24314,71057,25,Tessenderlo,2,,
29723,93056,25,Philippeville,4,,
6432,23105,25,Affligem,2,,
9341,25123,25,Rebecq,4,,
183,11005,25,Boom,13,,
20342,62006,25,Awans,2,,
11031,34040,25,Waregem,17,,
1660,12005,25,Bonheiden,3,,
8554,25050,25,La Hulpe,2,,
22506,63073,25,Stavelot,1,,
236,11007,25,Borsbeek,3,,
10665,34003,25,Avelgem,1,,
14787,44081,25,Zulte,3,,
15395,45065,25,Zwalin,1,,
20289,62003,25,Ans,15,,
5746,23081,25,Steenokkerzeel,3,,
16850,52048,25,Montigny-le-Tilleul,1,,
5799,23086,25,Ternat,1,,
6687,24011,25,Bierbeek,2,,
765,11025,25,Lint,4,,
25577,73066,25,Riemst,1,,
24056,71024,25,Herck-la-Ville,3,,
5593,23062,25,Overijse,3,,
17946,55085,25,Seneffe,1,,
15105,45059,25,Brakel,8,,
18205,56022,25,Erquelinnes,3,,
6063,23098,25,Drogenbos,1,,
17582,53082,25,Colfontaine,3,,
10824,34022,25,Courtrai,10,,
4606,21019,25,Woluwe-Saint-Pierre,10,,
8291,25031,25,Genappe,3,,
448,11016,25,Essen,2,,
15157,45060,25,Kluisbergen,2,,
2342,13003,25,Balen,3,,
19937,61048,25,Ouffet,1,,
22603,63076,25,Theux,1,,
26922,84009,25,Bertrix,2,,
1186,11044,25,Stabroek,3,,
6537,24007,25,Begijnendijk,2,,
5329,23045,25,Londerzeel,4,,
10771,34013,25,Harelbeke,15,,
28166,91034,25,Dinant,1,,
15209,45061,25,Wortegem-Petegem,1,,
25735,73107,25,Maasmechelen,7,,
19886,61043,25,Nandrin,1,,
2919,13019,25,Lille,2,,
26875,83055,25,Manhay,2,,
24160,71037,25,Lummen,2,,
4659,23002,25,Asse,4,,
20137,61079,25,Anthisnes,1,,
28551,91141,25,Yvoir,1,,
28694,92003,25,Andenne,2,,
5067,23032,25,Herne,1,,
2971,13021,25,Meerhout,4,,
17166,53028,25,Frameries,3,,
10718,34009,25,Deerlijk,3,,
14999,45035,25,Audenarde,4,,
24108,71034,25,Bourg-LÃ©opold,2,,
20087,61072,25,Wanze,1,,
12383,37018,25,Wingene,3,,
17529,53070,25,Saint-Ghislain,4,,
4553,21018,25,Woluwe-Saint-Lambert,18,,
24785,72021,25,Maaseik,2,,
20034,61068,25,Villers-Le-Bouillet,1,,
16903,52055,25,Pont-Ã -Celles,5,,
29775,93088,25,Walcourt,1,,
15052,45041,25,Renaix,3,,
9236,25121,25,Ottignies-Louvain-la-Neuve,4,,
24261,71053,25,Saint-Trond,5,,
16956,52074,25,Aiseau-Presles,3,,
22557,63075,25,Stoumont,2,,
10875,34023,25,Kuurne,2,,
18302,56044,25,Lobbes,3,,
12332,37017,25,Wielsbeke,2,,
20395,62009,25,Aywaille,3,,
1978,12026,25,Nijlen,6,,
1503,11056,25,Zwijndrecht,4,,
24367,71066,25,Zonhoven,4,,
23741,71004,25,Beringen,6,,
12641,38016,25,Nieuport,2,,
14370,44034,25,Lochristi,1,,
923,11035,25,Ranst,2,,
25471,73040,25,Kortessem,1,,
8978,25112,25,Wavre,8,,
15553,46013,25,Kruibeke,3,,
8819,25105,25,Tubize,3,,
10221,33011,25,Ypres,3,,
17681,53084,25,QuÃ©vy,5,,
20655,62027,25,Dalhem,2,,
2655,13012,25,Herenthout,4,,
11232,35002,25,Bredene,3,,
6842,24020,25,Diest,3,,
7570,24094,25,Rotselaar,6,,
9131,25119,25,Lasne,5,,
6379,23104,25,Lennik,2,,
1556,11057,25,Malle,4,,
4341,21014,25,Saint-Josse-ten-Noode,7,,
26284,82032,25,Vielsalm,1,,
9447,31003,25,Beernem,2,,
26438,82038,25,Sainte-Ode,1,,
11285,35005,25,Gistel,4,,
28953,92054,25,Gesves,3,,
19480,61010,25,Burdinne,2,,
27872,85046,25,Habay,1,,
11337,35006,25,Ichtegem,1,,
8397,25043,25,Incourt,1,,
20812,62051,25,Herstal,5,,
22352,63061,25,Raeren,1,,
130,11004,25,Boechout,1,,
17218,53039,25,Hensies,3,,
14264,44020,25,Gavere,2,,
3652,21001,25,Anderlecht,40,,
15606,46014,25,Lokeren,3,,
23689,71002,25,As,1,,
25420,73032,25,Hoeselt,2,,
3495,13046,25,Vosselaar,1,,
17425,53065,25,Quaregnon,2,,
16744,52022,25,Fontaine-lâEvÃªque,2,,
4288,21013,25,Saint-Gilles,25,,
3129,13029,25,Olen,1,,
9498,31004,25,Blankenberge,2,,
10565,33041,25,Vleteren,1,,
14317,44021,25,Gand,81,,
8079,25014,25,Braine-lâAlleud,5,,
395,11013,25,Edegem,4,,
19583,61019,25,FerriÃ¨res,2,,
20603,62026,25,Comblain-au-Pont,2,,
24838,72030,25,Peer,4,,
1925,12025,25,Malines,13,,
29624,93018,25,Doische,1,,
9394,25124,25,Walhain,2,,
77,11002,25,Anvers,214,,
23847,71016,25,Genk,20,,
8872,25107,25,Villers-la-Ville,6,,
5276,23044,25,Liedekerke,4,,
14631,44052,25,Oosterzele,2,,
818,11029,25,Mortsel,5,,
20501,62015,25,Beyne-Heusay,5,,
342,11009,25,Brecht,4,,
3023,13023,25,Merksplas,1,,
1397,11054,25,Zandhoven,2,,
22453,63072,25,Spa,1,,
15447,45068,25,Kruisem,4,,
6739,24014,25,Boortmeerbeek,1,,
11084,34041,25,Wevelgem,8,,
7676,24107,25,Tirlemont,5,,
14684,44064,25,Sint-Martens-Latem,3,,
8185,25018,25,Chaumont-Gistoux,5,,
23899,71017,25,Gingelom,4,,
20448,62011,25,Bassenge,2,,
29162,92101,25,Profondeville,3,,
25989,81013,25,Martelange,1,,
11137,34042,25,Zwevegem,4,,
12280,37015,25,Tielt (Tielt),2,,
14475,44043,25,Merelbeke,4,,
3076,13025,25,Mol,4,,
22403,63067,25,Saint-Vith,3,,
2395,13004,25,Beerse,3,,
16373,51069,25,Lessines,2,,
15500,46003,25,Beveren (Saint-Nicolas),3,,
20553,62022,25,Chaudfontaine,3,,
8132,25015,25,Braine-le-ChÃ¢teau,3,,
1238,11050,25,Wijnegem,2,,
10612,34002,25,Anzegem,1,,
23794,71011,25,Diepenbeek,5,,
18902,57081,25,Tournai,7,,
14527,44045,25,Moerbeke (Gand),1,,
22758,63084,25,Welkenraedt,2,,
4394,21015,25,Schaerbeek,48,,
2030,12029,25,Putte,2,,
25524,73042,25,Lanaken,4,,
1291,11052,25,Wommelgem,2,,
2866,13017,25,Kasterlee,11,,
16797,52025,25,Gerpinnes,2,,
6789,24016,25,Boutersem,2,,
12588,38014,25,Koksijde,3,,
14211,44019,25,Evergem,4,,
18502,56086,25,Ham-sur-Heure-Nalinnes,4,,
23438,64063,25,Remicourt,3,,
10358,33029,25,Wervik,5,,
7778,24130,25,LÃ©au,2,,
7359,24059,25,Landen,1,,
5120,23033,25,Hoeilaart,3,,
26538,83013,25,ErezÃ©e,1,,
3288,13036,25,Retie,1,,
1134,11040,25,Schoten,5,,
9865,31042,25,Zuienkerke,1,,
13432,42008,25,Hamme (Termonde),5,,
29371,92140,25,Jemeppe-sur-Sambre,4,,
5693,23077,25,Sint-Pieters-Leeuw,8,,
13273,42003,25,Berlare,3,,
29214,92114,25,Sombreffe,1,,
9762,31033,25,Torhout,4,,
26683,83034,25,Marche-en-Famenne,2,,
21289,62118,25,GrÃ¢ce-Hollogne,3,,
7203,24048,25,Keerbergen,2,,
13008,41034,25,Lede,3,,
11915,36015,25,Roulers,16,,
5488,23052,25,Merchtem,5,,
4856,23023,25,Gammerages,2,,
29671,93022,25,Florennes,2,,
17787,55035,25,Le Roeulx,3,,
3235,13035,25,Ravels,1,,
659,11023,25,Kapellen (Anvers),6,,
27147,84035,25,Libin,1,,
16426,52010,25,Chapelle-lez-Herlaimont,1,,
26088,82003,25,Bastogne,3,,
21236,62108,25,VisÃ©,5,,
9912,31043,25,Knokke-Heist,8,,
11599,36006,25,Hooglede,2,,
23047,64015,25,Braives,2,,
25260,73006,25,Bilzen,5,,
1028,11038,25,Schelle,2,,
4962,23025,25,Grimbergen,8,,
2083,12035,25,Sint-Katelijne-Waver,4,,
24574,72003,25,Bocholt,3,,
10017,32006,25,Houthulst,2,,
19164,57097,25,Comines-Warneton,1,,
12021,37002,25,Dentergem,3,,
7256,24054,25,Kortenaken,1,,
553,11021,25,Hove (Anvers),1,,
24521,71070,25,Heusden-Zolder,9,,
16638,52018,25,Farciennes,6,,
19216,58001,25,La LouviÃ¨re,13,,
12176,37011,25,Pittem,1,,
7098,24043,25,Holsbeek,1,,
10411,33037,25,Zonnebeke,2,,
11810,36011,25,Lichtervelde,1,,
12955,41027,25,Herzele,1,,
3392,13040,25,Turnhout,10,,
21952,63038,25,Jalhay,1,,
12073,37007,25,Meulebeke,3,,
5958,23096,25,Zemst,9,,
2242,13001,25,Arendonk,3,,
19269,58002,25,Binche,7,,
4076,21009,25,Ixelles,39,,
24627,72004,25,Bree,1,,
6116,23099,25,Kraainem,10,,
2602,13011,25,Herentals,5,,
7829,24133,25,Linter,1,,
4909,23024,25,Gooik,3,,
12125,37010,25,Oostrozebeke,1,,
17840,55040,25,Soignies,4,,
18649,57018,25,Celles (Tournai),1,,
19111,57096,25,Mouscron,19,,
13114,41063,25,Sint-Lievens-Houtem,1,,
21342,62119,25,Blegny,3,,
2760,13014,25,Hoogstraten,3,,
17271,53044,25,Jurbise,1,,
9709,31022,25,Oostkamp,4,,
2189,12041,25,Puurs-Sint-Amands,3,,
11757,36010,25,Ledegem,2,,
11652,36007,25,Ingelmunster,1,,
7465,24066,25,Lubbeek,1,,
17113,53020,25,Dour,2,,
13484,42010,25,Laarne,1,,
3758,21003,25,Berchem-Sainte-Agathe,5,,
25155,72043,25,Pelt,6,,
1081,11039,25,Schilde,4,,
26336,82036,25,Vaux-sur-SÃ»re,3,,
24996,72039,25,Houthalen-Helchteren,14,,
12902,41024,25,Haaltert,3,,
23192,64025,25,Fexhe-le-Haut-Clocher,1,,
7150,24045,25,Huldenberg,1,,
13744,42028,25,Zele,4,,
29576,93014,25,Couvin,3,,
21500,62122,25,Trooz,3,,
29267,92137,25,Sambreville,3,,
24680,72018,25,Kinrooi,1,,
3444,13044,25,Vorselaar,1,,
3970,21007,25,Forest (Bruxelles-Capitale),17,,
23097,64021,25,CrisnÃ©e,2,,
9964,32003,25,Dixmude,2,,
2551,13010,25,Grobbendonk,1,,
13220,41082,25,Erpe-Mere,7,,
21795,63020,25,Dison,2,,
17893,55050,25,Ecaussinnes,1,,
27587,85011,25,Florenville,3,,
6168,23100,25,Linkebeek,1,,
15818,46025,25,Tamise,7,,
5172,23038,25,Kampenhout,1,,
21743,63013,25,Butgenbach,1,,
24,11001,25,Aartselaar,1,,
17999,55086,25,Manage,4,,
1344,11053,25,Wuustwezel,2,,
21394,62120,25,FlÃ©malle,4,,
10464,33039,25,Heuvelland,1,,
28020,91013,25,Beauraing,3,,
10305,33021,25,Poperinge,3,,
25049,72041,25,Dilsen-Stokkem,4,,
8501,25048,25,Jodoigne,1,,
2498,13008,25,Geel,4,,
16122,51017,25,Ellezelles,1,,
28260,91059,25,Hamois,1,,
29005,92087,25,Mettet,2,,
28796,92035,25,EghezÃ©e,1,,
3340,13037,25,Rijkevorsel,1,,
13379,42006,25,Termonde,11,,
13326,42004,25,Buggenhout,3,,
8660,25072,25,Nivelles,7,,
7306,24055,25,Kortenberg,6,,
16024,51012,25,Brugelette,2,,
18700,57027,25,Estaimpuis,3,,
19007,57094,25,Leuze-en-Hainaut,3,,
6220,23101,25,Rhode-Saint-GenÃ¨se,4,,
2136,12040,25,Willebroek,6,,
25102,72042,25,Oudsbergen,4,,
13848,43005,25,Eeklo,4,,
3811,21004,25,Bruxelles,80,,
6273,23102,25,Wemmel,2,,
15765,46024,25,Stekene,2,,
5382,23047,25,Machelen (Hal-Vilvorde),5,,
15871,51004,25,Ath,3,,
26141,82005,25,Bertogne,2,,
21183,62100,25,Sprimont,2,,
16479,52011,25,Charleroi,67,,
1713,12007,25,Bornem,2,,
25208,73001,25,Alken,3,,
16585,52015,25,Courcelles,4,,
12796,41011,25,Denderleeuw,4,,
3864,21005,25,Etterbeek,11,,
11862,36012,25,Moorslede,1,,
13167,41081,25,Zottegem,2,,
1819,12014,25,Heist-op-den-Berg,5,,
12849,41018,25,Grammont,13,,
27968,91005,25,AnhÃ©e,1,,
3917,21006,25,Evere,30,,
25838,81001,25,Arlon,1,,
19059,57095,25,Mont-de-lâEnclus,2,,
22204,63049,25,Malmedy,3,,
4129,21010,25,Jette,18,,
4023,21008,25,Ganshoren,6,,
21447,62121,25,NeuprÃ©,1,,
18599,57003,25,Antoing,1,,
17372,53053,25,Mons,6,,
16170,51019,25,Flobecq,1,,
16532,52012,25,ChÃ¢telet,15,,
8713,25084,25,Perwez (Nivelles),1,,
11968,36019,25,Staden,1,,
1450,11055,25,Zoersel,3,,
23289,64034,25,Hannut,2,,
7412,24062,25,Louvain,46,,
19322,58003,25,Estinnes,3,,
9815,31040,25,Zedelgem,4,,
21848,63023,25,Eupen,5,,
13061,41048,25,Ninove,4,,
11704,36008,25,Izegem,3,,
28363,91072,26,Houyet,1,,
23146,64023,26,Donceel,2,,
28695,92003,26,Andenne,3,,
6380,23104,26,Lennik,1,,
9965,32003,26,Dixmude,6,,
26490,83012,26,Durbuy,1,,
4342,21014,26,Saint-Josse-ten-Noode,16,,
20760,62038,26,FlÃ©ron,6,,
18752,57062,26,Pecq,1,,
16025,51012,26,Brugelette,1,,
26234,82014,26,Houffalize,1,,
18105,56005,26,Beaumont,3,,
2603,13011,26,Herentals,10,,
19584,61019,26,FerriÃ¨res,1,,
8714,25084,26,Perwez (Nivelles),1,,
396,11013,26,Edegem,6,,
3653,21001,26,Anderlecht,52,,
12126,37010,26,Oostrozebeke,2,,
20138,61079,26,Anthisnes,2,,
14318,44021,26,Gand,136,,
9290,25122,26,Ramillies,2,,
21550,63001,26,AmblÃ¨ve,1,,
5594,23062,26,Overijse,11,,
1504,11056,26,Zwijndrecht,3,,
13221,41082,26,Erpe-Mere,19,,
11286,35005,26,Gistel,6,,
1661,12005,26,Bonheiden,4,,
13588,42023,26,Waasmunster,3,,
16586,52015,26,Courcelles,4,,
21448,62121,26,NeuprÃ©,5,,
14894,44084,26,Aalter,29,,
20604,62026,26,Comblain-au-Pont,1,,
1557,11057,26,Malle,6,,
17788,55035,26,Le Roeulx,3,,
8820,25105,26,Tubize,6,,
20656,62027,26,Dalhem,4,,
23290,64034,26,Hannut,6,,
21849,63023,26,Eupen,4,,
15349,45064,26,Maarkedal,1,,
16427,52010,26,Chapelle-lez-Herlaimont,2,,
4756,23009,26,BiÃ©vÃ¨ne,1,,
25839,81001,26,Arlon,6,,
18156,56016,26,Chimay,1,,
20708,62032,26,Esneux,1,,
19217,58001,26,La LouviÃ¨re,20,,
8979,25112,26,Wavre,7,,
15554,46013,26,Kruibeke,4,,
24368,71066,26,Zonhoven,3,,
12486,38002,26,Alveringem,1,,
17682,53084,26,QuÃ©vy,1,,
29372,92140,26,Jemeppe-sur-Sambre,1,,
25472,73040,26,Kortessem,1,,
10412,33037,26,Zonnebeke,2,,
23742,71004,26,Beringen,6,,
4024,21008,26,Ganshoren,6,,
3600,13053,26,Laakdal,2,,
6635,24009,26,Bertem,1,,
24681,72018,26,Kinrooi,1,,
14371,44034,26,Lochristi,4,,
28552,91141,26,Yvoir,1,,
924,11035,26,Ranst,4,,
1345,11053,26,Wuustwezel,2,,
21501,62122,26,Trooz,2,,
8661,25072,26,Nivelles,9,,
13537,42011,26,Lebbeke,2,,
9132,25119,26,Lasne,5,,
