Date,Time gap,Count,Average speed
2020-02-11,72,10,22
2020-02-11,73,12,23
2020-02-11,74,10,21
2020-02-11,75,14,23
2020-02-11,76,17,20
2020-02-11,77,16,22
2020-02-11,78,14,20
2020-02-11,79,14,22
2020-02-11,80,19,19
2020-02-11,81,15,20
2020-02-11,82,11,20
2020-02-11,83,7,22
2020-02-11,84,4,26
2020-02-11,85,3,29
2020-02-11,86,9,22
2020-02-11,87,6,19
2020-02-11,88,10,30
2020-02-11,89,10,28
2020-02-11,90,10,23
2020-02-11,91,1,23
2020-02-11,92,6,30
2020-02-11,93,15,14
2020-02-11,94,7,22
2020-02-11,95,5,23
2020-02-11,96,6,17
2020-02-12,1,6,20
2020-02-12,2,7,26
2020-02-12,3,5,16
2020-02-12,4,5,19
2020-02-12,5,9,18
2020-02-12,6,8,24
2020-02-12,7,7,24
2020-02-12,8,6,26
2020-02-12,9,5,26
2020-02-12,10,1,19
2020-02-12,11,9,19
2020-02-12,12,9,18
2020-02-12,13,15,21
2020-02-12,14,11,19
2020-02-12,15,11,22
2020-02-12,16,25,22
2020-02-12,17,24,21
2020-02-12,18,13,20
2020-02-12,19,18,24
2020-02-12,20,28,24
2020-02-12,21,17,23
2020-02-12,22,13,24
2020-02-12,23,9,22
2020-02-12,24,11,21
2020-02-12,25,12,24
2020-02-12,26,6,24
2020-02-12,27,16,25
2020-02-12,28,18,19
2020-02-12,29,15,21
2020-02-12,30,8,24
2020-02-12,31,15,21
2020-02-12,32,11,21
2020-02-12,33,9,21
2020-02-12,34,15,23
2020-02-12,35,10,19
2020-02-12,36,6,20
2020-02-12,37,4,21
2020-02-12,38,4,20
2020-02-12,39,6,18
2020-02-12,40,6,21
2020-02-12,41,4,19
2020-02-12,42,2,24
2020-02-12,43,5,19
2020-02-12,44,5,22
2020-02-12,45,6,24
2020-02-12,46,4,18
2020-02-12,47,7,18
2020-02-12,48,9,23
2020-02-12,49,4,24
2020-02-12,50,5,18
2020-02-12,51,9,22
2020-02-12,52,6,26
2020-02-12,53,6,25
2020-02-12,54,3,22
2020-02-12,55,7,22
2020-02-12,56,4,18
2020-02-12,57,5,19
2020-02-12,58,9,21
2020-02-12,59,6,16
2020-02-12,60,3,18
2020-02-12,61,6,21
2020-02-12,62,11,21
2020-02-12,63,10,24
2020-02-12,64,14,21
2020-02-12,65,12,22
2020-02-12,66,20,20
2020-02-12,67,14,24
2020-02-12,68,19,24
2020-02-12,69,17,21
2020-02-12,70,23,21
2020-02-12,71,26,21
2020-02-12,72,12,20
2020-02-12,73,15,20
2020-02-12,74,15,20
2020-02-12,75,18,23
2020-02-12,76,16,21
2020-02-12,77,12,21
2020-02-12,78,12,22
2020-02-12,79,18,20
2020-02-12,80,12,22
2020-02-12,81,9,22
2020-02-12,82,13,20
2020-02-12,83,4,23
2020-02-12,84,8,23
2020-02-12,85,9,21
2020-02-12,86,16,26
2020-02-12,87,4,24
2020-02-12,88,8,18
2020-02-12,89,6,18
2020-02-12,90,4,20
2020-02-12,91,8,21
2020-02-12,92,6,17
2020-02-12,93,6,22
2020-02-12,94,10,21
2020-02-12,95,1,17
2020-02-12,96,5,21
2020-02-13,1,9,24
2020-02-13,2,4,24
2020-02-13,3,7,19
2020-02-13,4,9,22
2020-02-13,5,4,24
2020-02-13,6,2,36
2020-02-13,7,2,25
2020-02-13,8,6,21
2020-02-13,9,3,23
2020-02-13,10,4,21
2020-02-13,11,6,24
2020-02-13,12,12,20
2020-02-13,13,20,21
2020-02-13,14,8,21
2020-02-13,15,20,19
2020-02-13,16,19,21
2020-02-13,17,13,20
2020-02-13,18,27,20
2020-02-13,19,12,19
2020-02-13,20,18,24
2020-02-13,21,11,22
2020-02-13,22,22,24
2020-02-13,23,16,19
2020-02-13,24,14,23
2020-02-13,25,2,24
2020-02-13,26,3,19
2020-02-13,27,8,18
2020-02-13,28,9,20
2020-02-13,29,7,17
2020-02-13,30,3,22
2020-02-13,31,5,17
2020-02-13,32,10,20
2020-02-13,33,4,24
2020-02-13,34,10,25
2020-02-13,35,3,18
2020-02-13,36,6,21
2020-02-13,37,1,28
2020-02-13,38,1,39
2020-02-13,39,3,22
2020-02-13,40,1,18
2020-02-13,41,2,15
2020-02-13,42,2,16
2020-02-13,43,1,19
2020-02-13,44,3,22
2020-02-13,45,1,19
2020-02-13,46,3,16
2020-02-13,47,2,28
2020-02-13,48,8,23
2020-02-13,49,6,22
2020-02-13,50,6,21
2020-02-13,51,2,18
2020-02-13,52,3,24
2020-02-13,53,3,16
2020-02-13,54,3,14
2020-02-13,55,4,20
2020-02-13,56,5,20
2020-02-13,57,4,18
2020-02-13,58,5,19
2020-02-13,59,6,19
2020-02-13,60,10,18
2020-02-13,61,5,25
2020-02-13,62,9,23
