ds,start_name,end_name,travel_counts
2020-12-31,cambodia,thailand,10004
2020-12-31,indonesia,thailand,1848
2020-12-31,iraq,turkey,1907
2020-12-31,greece,turkey,1455
2020-12-31,indonesia,taiwan,3198
2020-12-31,romania,moldova,2205
2020-12-31,france,tunisia,1283
2020-12-31,togo,ghana,1145
2020-12-31,thailand,indonesia,2220
2020-12-31,ghana,togo,1214
2020-12-31,saudi arabia,jordan,1275
2020-12-31,peru,ecuador,1176
2020-12-31,united kingdom,spain,1485
2020-12-31,india,bhutan,3417
2020-12-31,italy,spain,2073
2020-12-31,united states,peru,1155
2020-12-31,belgium,luxembourg,3484
2020-12-31,guatemala,el salvador,1985
2020-12-31,germany,czech republic,5216
2020-12-31,germany,bosnia and herzegovina,1239
2020-12-31,united states,honduras,1008
2020-12-31,philippines,ghana,6649
2020-12-31,austria,czech republic,1743
2020-12-31,kuwait,iraq,3568
2020-12-31,moldova,romania,1044
2020-12-31,france,switzerland,16099
2020-12-31,peru,bolivia,1352
2020-12-31,united states,colombia,3278
2020-12-31,italy,switzerland,4179
2020-12-31,brazil,colombia,1793
2020-12-31,brazil,bolivia,1802
2020-12-31,kosovo,switzerland,1025
2020-12-31,argentina,bolivia,1638
2020-12-31,liechtenstein,switzerland,1336
2020-12-31,denmark,sweden,2430
2020-12-31,united states,nigeria,4647
2020-12-31,philippines,qatar,1012
2020-12-31,ghana,philippines,6936
2020-12-31,philippines,mali,1871
2020-12-31,philippines,india,1961
2020-12-31,mali,philippines,2012
2020-12-31,haiti,jamaica,1903
2020-12-31,italy,germany,2442
2020-12-31,poland,germany,7886
2020-12-31,pakistan,india,4712
2020-12-31,japan,philippines,1199
2020-12-31,portugal,spain,5861
2020-12-31,germany,austria,6340
2020-12-31,indonesia,india,3440
2020-12-31,nepal,india,18213
2020-12-31,bangladesh,india,16376
2020-12-31,luxembourg,germany,3849
2020-12-31,bulgaria,romania,1462
2020-12-31,belgium,spain,1092
2020-12-31,india,vietnam,1436
2020-12-31,germany,luxembourg,2791
2020-12-31,brazil,portugal,2163
2020-12-31,hungary,slovakia,1957
2020-12-31,portugal,brazil,2123
2020-12-31,algeria,iraq,1401
2020-12-31,cambodia,vietnam,5145
2020-12-31,japan,vietnam,1061
2020-12-31,brazil,vietnam,1124
2020-12-31,saudi arabia,egypt,2776
2020-12-31,laos,vietnam,10922
2020-12-31,bangladesh,vietnam,1111
2020-12-31,germany,kosovo,1069
2020-12-31,serbia,kosovo,2875
2020-12-31,germany,serbia,1109
2020-12-31,philippines,kuwait,1145
2020-12-31,iraq,kuwait,2325
2020-12-31,brazil,paraguay,8784
2020-12-31,argentina,paraguay,2648
2020-12-31,united states,canada,10653
2020-12-31,philippines,canada,1317
2020-12-31,austria,croatia,1214
2020-12-31,bosnia and herzegovina,croatia,1896
2020-12-31,tunisia,france,1073
2020-12-31,slovenia,croatia,1682
2020-12-31,luxembourg,france,8732
2020-12-31,switzerland,france,22218
2020-12-31,italy,france,3948
2020-12-31,estonia,finland,1006
2020-12-31,bosnia and herzegovina,serbia,1178
2020-12-31,austria,serbia,1012
2020-12-31,norway,sweden,2111
2020-12-31,ecuador,peru,1126
2020-12-31,denmark,poland,1073
2020-12-31,united kingdom,france,3917
2020-12-31,germany,croatia,1466
2020-12-31,germany,france,10057
2020-12-31,colombia,ecuador,4158
2020-12-31,germany,united kingdom,1497
2020-12-31,germany,hungary,1867
2020-12-31,turkey,bulgaria,2140
2020-12-31,pakistan,united arab emirates,3578
2020-12-31,spain,belgium,1218
2020-12-31,india,united arab emirates,6367
2020-12-31,philippines,united states,2539
2020-12-31,united kingdom,ireland,5615
2020-12-31,portugal,france,3421
2020-12-31,belgium,france,19213
2020-12-31,andorra,france,1113
2020-12-31,philippines,saudi arabia,3763
2020-12-31,india,saudi arabia,1216
2020-12-31,turkey,iraq,2327
2020-12-31,brazil,uruguay,4129
2020-12-31,germany,switzerland,6157
2020-12-31,chile,bolivia,1052
2020-12-31,ecuador,colombia,5382
2020-12-31,france,italy,3948
2020-12-31,switzerland,italy,6737
2020-12-31,austria,slovenia,2468
2020-12-31,germany,spain,1548
2020-12-31,saudi arabia,pakistan,1321
2020-12-31,luxembourg,belgium,4555
2020-12-31,hungary,austria,2959
2020-12-31,united arab emirates,philippines,1733
2020-12-31,croatia,germany,1346
2020-12-31,united states,philippines,2384
2020-12-31,united states,jamaica,1859
2020-12-31,united states,india,1520
2020-12-31,belgium,germany,4282
2020-12-31,france,germany,8045
2020-12-31,united arab emirates,india,5456
2020-12-31,united arab emirates,qatar,1075
2020-12-31,vietnam,cambodia,5248
2020-12-31,thailand,cambodia,8894
2020-12-31,finland,sweden,1285
2020-12-31,honduras,guatemala,1117
2020-12-31,philippines,japan,1352
2020-12-31,india,pakistan,4547
2020-12-31,indonesia,malaysia,6388
2020-12-31,united states,dominican republic,6924
2020-12-31,el salvador,guatemala,1556
2020-12-31,turkey,germany,1896
2020-12-31,burkina faso,philippines,13690
2020-12-31,guatemala,honduras,1138
2020-12-31,indonesia,south korea,1025
2020-12-31,denmark,germany,2081
2020-12-31,taiwan,philippines,1027
2020-12-31,switzerland,germany,6067
2020-12-31,bhutan,india,3392
2020-12-31,austria,germany,6050
2020-12-31,turkey,greece,1970
2020-12-31,austria,romania,1703
2020-12-31,qatar,philippines,1033
2020-12-31,hungary,romania,2507
2020-12-31,hungary,germany,1455
2020-12-31,canada,philippines,1065
2020-12-31,spain,germany,1575
2020-12-31,czech republic,germany,2266
2020-12-31,netherlands,germany,13805
2020-12-31,qatar,india,1084
2020-12-31,bolivia,argentina,1735
2020-12-31,united states,costa rica,1724
2020-12-31,belgium,serbia,1155
2020-12-31,romania,germany,1420
2020-12-31,india,philippines,1890
2020-12-31,saudi arabia,philippines,4175
2020-12-31,saudi arabia,india,2402
2020-12-31,philippines,burkina faso,12020
2020-12-31,croatia,bosnia and herzegovina,2906
2020-12-31,poland,czech republic,1825
2020-12-31,vietnam,india,1392
2020-12-31,india,oman,1048
2020-12-31,argentina,brazil,2623
2020-12-31,uruguay,brazil,4494
2020-12-31,vietnam,brazil,1197
2020-12-31,bolivia,brazil,1724
2020-12-31,colombia,brazil,1802
2020-12-31,sweden,norway,1884
2020-12-31,united states,brazil,1546
2020-12-31,india,qatar,1037
2020-12-31,togo,philippines,1037
2020-12-31,germany,romania,2583
2020-12-31,united states,guatemala,1922
2020-12-31,kosovo,serbia,2436
2020-12-31,united kingdom,netherlands,2178
2020-12-31,czech republic,slovakia,3123
2020-12-31,austria,slovakia,2486
2020-12-31,spain,portugal,7753
2020-12-31,kosovo,albania,1424
2020-12-31,poland,netherlands,1432
2020-12-31,germany,netherlands,16113
2020-12-31,belgium,netherlands,18482
2020-12-31,france,netherlands,3753
2020-12-31,france,portugal,2921
2020-12-31,bulgaria,turkey,1216
2020-12-31,jamaica,haiti,2203
2020-12-31,vietnam,japan,1168
2020-12-31,brazil,argentina,2041
2020-12-31,thailand,malaysia,5288
2020-12-31,chile,argentina,1210
2020-12-31,dominican republic,haiti,1027
2020-12-31,el salvador,honduras,1271
2020-12-31,paraguay,argentina,2241
2020-12-31,malaysia,thailand,5025
2020-12-31,bangladesh,united arab emirates,1352
2020-12-31,germany,denmark,2211
2020-12-31,germany,italy,2052
2020-12-31,san marino,italy,2402
2020-12-31,germany,belgium,4985
2020-12-31,united kingdom,united arab emirates,2312
2020-12-31,united kingdom,belgium,1397
2020-12-31,netherlands,france,2165
2020-12-31,philippines,united arab emirates,1886
2020-12-31,france,belgium,20173
2020-12-31,taiwan,indonesia,3156
2020-12-31,malaysia,indonesia,6680
2020-12-31,india,indonesia,3221
2020-12-31,poland,united kingdom,1594
2020-12-31,ireland,united kingdom,6504
2020-12-31,spain,united kingdom,2140
2020-12-31,netherlands,belgium,15649
2020-12-31,nigeria,benin,1176
2020-12-31,italy,slovenia,1308
2020-12-31,bosnia and herzegovina,slovenia,1027
2020-12-31,slovakia,austria,1292
2020-12-31,united states,mexico,122978
2020-12-31,united arab emirates,pakistan,3041
2020-12-31,algeria,egypt,1306
2020-12-31,albania,kosovo,1409
2020-12-31,italy,san marino,1726
2020-12-31,united states,puerto rico,9137
2020-12-31,croatia,slovenia,1334
2020-12-31,austria,hungary,8369
2020-12-31,sweden,finland,1525
2020-12-31,vietnam,bangladesh,1212
2020-12-31,romania,hungary,1487
2020-12-31,india,bangladesh,16580
2020-12-31,slovakia,hungary,1871
2020-12-31,romania,bulgaria,1497
2020-12-31,spain,france,10435
2020-12-31,saudi arabia,bangladesh,1275
2020-12-31,belgium,united kingdom,1134
2020-12-31,switzerland,austria,1069
2020-12-31,germany,poland,19062
2020-12-31,puerto rico,united states,8734
2020-12-31,colombia,united states,3501
2020-12-31,guatemala,united states,1728
2020-12-31,ecuador,united states,1590
2020-12-31,peru,united states,1058
2020-12-31,netherlands,united kingdom,1464
2020-12-31,united arab emirates,united kingdom,1495
2020-12-31,dominican republic,united states,4454
2020-12-31,france,united kingdom,4654
2020-12-31,oman,united arab emirates,1077
2020-12-31,egypt,united arab emirates,1388
2020-12-31,egypt,algeria,1369
2020-12-31,netherlands,poland,1793
2020-12-31,united states,the bahamas,1208
2020-12-31,laos,thailand,15998
2020-12-31,united states,ecuador,2064
2020-12-31,serbia,belgium,1233
2020-12-31,nigeria,united states,4523
2020-12-31,paraguay,brazil,10645
2020-12-31,costa rica,united states,1357
2020-12-31,czech republic,poland,2665
2020-12-31,india,united states,1661
2020-12-31,bolivia,peru,1222
2020-12-31,france,luxembourg,6668
2020-12-31,france,spain,14507
2020-12-31,france,andorra,1636
2020-12-31,finland,estonia,1842
2020-12-31,honduras,el salvador,1321
2020-12-31,iraq,algeria,1239
2020-12-31,jamaica,united states,1411
2020-12-31,vietnam,laos,11815
2020-12-31,mexico,united states,81218
2020-12-31,brazil,united states,1796
2020-12-31,canada,united states,7277
2020-12-31,thailand,laos,14612
2020-12-31,sweden,denmark,2839
2020-12-31,el salvador,united states,1073
2021-01-01,czech republic,germany,1426
2021-01-01,dominican republic,united states,3847
2021-01-01,philippines,united states,2453
2021-01-01,ecuador,united states,1541
2021-01-01,guatemala,united states,1298
2021-01-01,thailand,laos,15236
2021-01-01,portugal,spain,4047
2021-01-01,denmark,sweden,1439
2021-01-01,peru,ecuador,1058
2021-01-01,india,philippines,2020
2021-01-01,hungary,romania,1317
2021-01-01,burkina faso,philippines,12846
2021-01-01,taiwan,philippines,1090
2021-01-01,puerto rico,united states,7512
2021-01-01,philippines,ghana,6621
2021-01-01,poland,germany,4284
2021-01-01,laos,thailand,16918
2021-01-01,india,united states,1875
2021-01-01,belgium,netherlands,18749
2021-01-01,belgium,germany,3434
2021-01-01,brazil,portugal,2663
2021-01-01,france,portugal,1615
2021-01-01,france,netherlands,2333
2021-01-01,austria,slovakia,1124
2021-01-01,spain,portugal,4412
2021-01-01,colombia,united states,2835
2021-01-01,india,vietnam,1512
2021-01-01,malaysia,thailand,4754
2021-01-01,cambodia,thailand,9803
2021-01-01,greece,turkey,1281
2021-01-01,iraq,turkey,1949
2021-01-01,united arab emirates,united kingdom,1493
2021-01-01,colombia,ecuador,3665
2021-01-01,germany,spain,1042
2021-01-01,bangladesh,vietnam,1273
2021-01-01,united arab emirates,philippines,1814
2021-01-01,ghana,philippines,7018
2021-01-01,indonesia,india,3434
2021-01-01,bhutan,india,3379
2021-01-01,haiti,jamaica,1812
2021-01-01,united states,jamaica,1176
2021-01-01,united states,india,1573
2021-01-01,united states,philippines,2554
2021-01-01,japan,philippines,1130
2021-01-01,canada,philippines,1334
2021-01-01,bulgaria,romania,1350
2021-01-01,mali,philippines,1978
2021-01-01,philippines,kuwait,1050
2021-01-01,austria,hungary,5279
2021-01-01,iraq,kuwait,3251
2021-01-01,romania,hungary,1327
2021-01-01,slovakia,hungary,1516
2021-01-01,hungary,slovakia,1451
2021-01-01,qatar,india,1271
2021-01-01,qatar,philippines,1201
2021-01-01,netherlands,germany,13942
2021-01-01,denmark,germany,1067
2021-01-01,turkey,germany,1342
2021-01-01,turkey,greece,2489
2021-01-01,vietnam,india,1699
2021-01-01,france,germany,6376
2021-01-01,bangladesh,india,17115
2021-01-01,philippines,mali,1896
2021-01-01,philippines,india,1991
2021-01-01,united arab emirates,india,5195
2021-01-01,austria,germany,4030
2021-01-01,italy,germany,1012
2021-01-01,germany,romania,1006
2021-01-01,saudi arabia,india,2104
2021-01-01,saudi arabia,philippines,4576
2021-01-01,pakistan,india,4799
2021-01-01,nepal,india,18967
2021-01-01,luxembourg,germany,4780
2021-01-01,switzerland,germany,6092
2021-01-01,finland,sweden,1119
2021-01-01,philippines,qatar,1140
2021-01-01,france,spain,9620
2021-01-01,mexico,united states,55684
2021-01-01,united states,ecuador,1541
2021-01-01,algeria,egypt,1413
2021-01-01,germany,austria,4187
2021-01-01,saudi arabia,egypt,2610
2021-01-01,saudi arabia,pakistan,1216
2021-01-01,united arab emirates,pakistan,3503
2021-01-01,hungary,austria,1558
2021-01-01,india,pakistan,4662
2021-01-01,cambodia,vietnam,6615
2021-01-01,spain,united kingdom,1720
2021-01-01,togo,ghana,1063
2021-01-01,costa rica,united states,1163
2021-01-01,brazil,united states,1628
2021-01-01,laos,vietnam,11550
2021-01-01,vietnam,laos,11372
2021-01-01,nigeria,united states,3650
2021-01-01,jamaica,united states,1163
2021-01-01,canada,united states,5303
2021-01-01,germany,denmark,1556
2021-01-01,sweden,denmark,2066
2021-01-01,united states,colombia,2629
2021-01-01,peru,bolivia,1363
2021-01-01,germany,switzerland,5271
2021-01-01,france,switzerland,13348
2021-01-01,argentina,bolivia,1512
2021-01-01,brazil,vietnam,1376
2021-01-01,united states,costa rica,1147
2021-01-01,bosnia and herzegovina,serbia,1086
2021-01-01,belgium,serbia,1254
2021-01-01,jamaica,haiti,2255
2021-01-01,united states,honduras,1004
2021-01-01,romania,moldova,1363
2021-01-01,el salvador,honduras,1378
2021-01-01,ghana,togo,1189
2021-01-01,kosovo,serbia,2287
2021-01-01,united kingdom,ireland,5418
2021-01-01,france,united kingdom,2770
2021-01-01,india,indonesia,3410
2021-01-01,united kingdom,netherlands,1029
2021-01-01,germany,netherlands,10040
2021-01-01,kosovo,albania,1384
2021-01-01,czech republic,slovakia,1760
2021-01-01,czech republic,poland,1506
2021-01-01,india,bhutan,3744
2021-01-01,vietnam,bangladesh,1212
2021-01-01,india,bangladesh,17073
2021-01-01,united states,mexico,178605
2021-01-01,united states,dominican republic,4796
2021-01-01,philippines,burkina faso,12856
2021-01-01,saudi arabia,jordan,1149
2021-01-01,brazil,colombia,2052
2021-01-01,brazil,bolivia,1772
2021-01-01,germany,poland,7344
2021-01-01,finland,estonia,1098
2021-01-01,indonesia,thailand,1892
2021-01-01,el salvador,guatemala,1352
2021-01-01,bolivia,argentina,1445
2021-01-01,south korea,indonesia,1170
2021-01-01,taiwan,indonesia,3274
2021-01-01,malaysia,indonesia,7046
2021-01-01,egypt,algeria,1266
2021-01-01,ecuador,peru,1233
2021-01-01,iraq,algeria,1170
2021-01-01,france,luxembourg,3963
2021-01-01,thailand,indonesia,2140
2021-01-01,belgium,luxembourg,2297
2021-01-01,ireland,united kingdom,5886
2021-01-01,thailand,malaysia,4309
2021-01-01,paraguay,argentina,2167
2021-01-01,united states,guatemala,1424
2021-01-01,philippines,japan,1319
2021-01-01,brazil,argentina,2146
2021-01-01,indonesia,malaysia,6382
2021-01-01,bolivia,peru,1420
2021-01-01,turkey,bulgaria,1243
2021-01-01,france,tunisia,1289
2021-01-01,ecuador,colombia,6577
2021-01-01,egypt,united arab emirates,1319
2021-01-01,united kingdom,united arab emirates,1491
2021-01-01,luxembourg,belgium,5947
2021-01-01,netherlands,belgium,14694
2021-01-01,germany,belgium,2946
2021-01-01,philippines,united arab emirates,1766
2021-01-01,bangladesh,united arab emirates,1128
2021-01-01,france,belgium,17394
2021-01-01,serbia,belgium,1071
2021-01-01,pakistan,united arab emirates,3608
2021-01-01,india,united arab emirates,6151
2021-01-01,algeria,iraq,1336
2021-01-01,kuwait,iraq,4830
2021-01-01,brazil,uruguay,4857
2021-01-01,turkey,iraq,2545
2021-01-01,germany,luxembourg,2100
2021-01-01,albania,kosovo,1199
2021-01-01,norway,sweden,1058
2021-01-01,poland,czech republic,1365
2021-01-01,france,andorra,1646
2021-01-01,italy,switzerland,1884
2021-01-01,saudi arabia,bangladesh,1229
2021-01-01,portugal,brazil,1720
2021-01-01,paraguay,brazil,10202
2021-01-01,united states,brazil,1430
2021-01-01,vietnam,brazil,1073
2021-01-01,portugal,france,2757
2021-01-01,sweden,norway,1161
2021-01-01,argentina,brazil,2804
2021-01-01,colombia,brazil,2119
2021-01-01,indonesia,taiwan,2955
2021-01-01,serbia,bosnia and herzegovina,1493
2021-01-01,croatia,bosnia and herzegovina,2203
2021-01-01,slovakia,czech republic,2675
2021-01-01,germany,czech republic,2531
2021-01-01,bolivia,brazil,1390
2021-01-01,united kingdom,france,2436
2021-01-01,uruguay,brazil,3906
2021-01-01,germany,france,6525
2021-01-01,india,nepal,20551
2021-01-01,philippines,canada,1182
2021-01-01,san marino,italy,1680
2021-01-01,switzerland,italy,5880
2021-01-01,austria,slovenia,1336
2021-01-01,france,italy,2558
2021-01-01,bosnia and herzegovina,slovenia,1285
2021-01-01,guatemala,el salvador,1819
2021-01-01,croatia,slovenia,1075
2021-01-01,united states,canada,8847
2021-01-01,argentina,paraguay,2413
2021-01-01,united states,puerto rico,7256
2021-01-01,italy,san marino,1363
2021-01-01,andorra,france,1012
2021-01-01,brazil,paraguay,8251
2021-01-01,united states,el salvador,1415
2021-01-01,kyrgyzstan,uzbekistan,1021
2021-01-01,united arab emirates,qatar,1107
2021-01-01,honduras,el salvador,1264
2021-01-01,spain,france,8459
2021-01-01,thailand,cambodia,10861
2021-01-01,romania,bulgaria,1226
2021-01-01,vietnam,cambodia,4969
2021-01-01,netherlands,france,1611
2021-01-01,luxembourg,france,14032
2021-01-01,italy,france,1856
2021-01-01,switzerland,france,21792
2021-01-01,tunisia,france,1342
2021-01-01,bosnia and herzegovina,croatia,1785
2021-01-01,slovenia,croatia,1361
2021-01-01,belgium,france,21464
2021-01-01,philippines,saudi arabia,3671
2021-01-01,bangladesh,saudi arabia,1079
2021-01-01,jordan,saudi arabia,1031
2021-01-01,india,saudi arabia,1411
2021-01-01,serbia,kosovo,3024
2021-01-01,united states,nigeria,4929
2021-01-02,iraq,kuwait,3299
2021-01-02,kosovo,switzerland,1943
2021-01-02,germany,switzerland,5937
2021-01-02,italy,switzerland,4150
2021-01-02,iraq,turkey,1663
2021-01-02,thailand,indonesia,1949
2021-01-02,el salvador,guatemala,1491
2021-01-02,paraguay,argentina,2300
2021-01-02,brazil,uruguay,3484
2021-01-02,cambodia,vietnam,5714
2021-01-02,laos,vietnam,11689
2021-01-02,austria,hungary,1445
2021-01-02,ecuador,colombia,3795
2021-01-02,france,tunisia,1191
2021-01-02,united states,peru,1061
2021-01-02,iraq,algeria,1376
2021-01-02,egypt,algeria,1344
2021-01-02,belgium,luxembourg,3282
2021-01-02,indonesia,thailand,2050
2021-01-02,turkey,bulgaria,1145
2021-01-02,united states,canada,6059
2021-01-02,czech republic,slovakia,1817
