name,date_time,n_baseline,n_crisis,percent_change
Tongeren,2020-07-18,56142.727551714,53664,-0.044150465426368954
Tournai,2020-07-18,37640.95861843,33853,-0.10063395719617287
Waremme,2020-07-18,20468.4828627975,18810,-0.08102617443190557
Huy,2020-07-18,27838.1314388133,27291,-0.019654028863821726
Bastogne,2020-07-18,12844.8369712778,14691,0.1437280233957336
Neufchâteau,2020-07-18,15869.4384584804,19346,0.21907275110051397
Mons,2020-07-18,66506.389701496,59177,-0.11020579728343197
Brussel Hoofdstad,2020-07-18,282341.916666667,224067,-0.2063983887148658
Veurne,2020-07-18,16663.249999999898,27756,0.6657014688011144
Antwerpen,2020-07-18,254421.341291532,217173,-0.14640415423661535
Nivelles,2020-07-18,84972.29113905401,73080,-0.13995493095028727
Gent,2020-07-18,138816.769401133,118963,-0.14302140502753236
Leuven,2020-07-18,108753.753757425,96447,-0.11316164575684613
Hasselt,2020-07-19,115300.943693174,104292,-0.09548008316800752
Antwerpen,2020-07-19,255056.9817255,214207,-0.1601602177252453
Mechelen,2020-07-19,79223.7637919,68802,-0.13154845583044036
Oostende,2020-07-19,45678.210548464,68274,0.49467326281449137
Liège,2020-07-19,158499.82062446701,139295,-0.12116619784680337
Verviers,2020-07-19,60609.940760326004,61052,0.007293510505513618
Charleroi,2020-07-19,115840.88147340697,101590,-0.1230211760489623
Thuin,2020-07-19,38863.223786189,35816,-0.07840892981379244
Ieper,2020-07-19,27641.873412177803,26706,-0.033857090589435174
Namur,2020-07-19,76752.867540317,69482,-0.09473089114876053
Brussel Hoofdstad,2020-07-19,282467.0,219928,-0.22140285413871355
Arlon,2020-07-19,17321.8829081434,16214,-0.06395857274976505
Turnhout,2020-07-19,117137.610664276,109922,-0.06159943525701926
Ath,2020-07-19,21834.634911678,20512,-0.0605750871048732
Leuven,2020-07-19,109825.59280595099,95933,-0.12649686153297238
Maaseik,2020-07-19,60779.883298003,59300,-0.024348241847506506
Bastogne,2020-07-19,12597.5003343012,14851,0.17888466806092013
Huy,2020-07-19,28215.810483735,27331,-0.0313586768753302
Mons,2020-07-19,66290.617128126,58375,-0.11940780567522487
Waremme,2020-07-19,20788.3073636553,18761,-0.09752152150682994
Kortrijk,2020-07-19,75856.920747509,65461,-0.1370464374913396
Mouscron,2020-07-19,21768.736051428503,18773,-0.13761644425983646
Neufchâteau,2020-07-19,15739.008252225402,19692,0.25115888399230424
Tournai,2020-07-19,37768.488653805,33433,-0.11479116078869674
Tielt,2020-07-19,24694.6641456451,21206,-0.1412719818771184
Virton,2020-07-19,13116.224506332499,13311,0.01484996643458364
Aalst,2020-07-19,78189.550737433,66547,-0.14890161955949402
Veurne,2020-07-19,16206.7730313395,28663,0.7685815642986754
Tongeren,2020-07-19,56919.563525041,53910,-0.0528739740549307
Brugge,2020-07-19,75393.33768849401,80145,0.06302496291036544
Marche-en-Famenne,2020-07-19,15853.3364743805,24164,0.5242217333272273
Nivelles,2020-07-19,85224.983115945,71780,-0.157758706712252
Roeselare,2020-07-19,42486.762199031,36570,-0.13926131088346252
Soignies,2020-07-19,47649.903710752005,41549,-0.1280360134153925
Sint-Niklaas,2020-07-19,66237.979399946,57374,-0.1338201962113781
Dendermonde,2020-07-19,55144.487754062,47215,-0.14379474861434188
Dinant,2020-07-19,28063.536725150298,34802,0.24011454225620643
Gent,2020-07-19,138509.036383466,115456,-0.16643705699924918
Philippeville,2020-07-19,16647.6513882884,17349,0.04212898236234083
Halle-Vilvoorde,2020-07-19,143475.109038364,118532,-0.17384973049014674
Diksmuide,2020-07-19,13930.7891269463,12925,-0.07219900594150863
Eeklo,2020-07-19,23290.322780430703,21189,-0.0902229994938629
Oudenaarde,2020-07-19,30441.7702168651,27616,-0.09282542364437109
Oudenaarde,2020-07-20,29737.083333333,27010,-0.09170648320698449
Gent,2020-07-20,149286.583333334,118531,-0.20601706226112443
Philippeville,2020-07-20,15895.533169967799,16545,0.040858448916911455
Tournai,2020-07-20,38636.672869398,33574,-0.1310328372867702
Kortrijk,2020-07-20,78467.98864893199,66692,-0.15007379253236755
Maaseik,2020-07-20,59023.527777778,57920,-0.018696404964690553
Marche-en-Famenne,2020-07-20,15182.729995595699,23194,0.5276567525555852
Mouscron,2020-07-20,21996.910425427202,18879,-0.14174310687845834
Diksmuide,2020-07-20,13241.675996898099,12485,-0.0571435214904331
Charleroi,2020-07-20,117815.375102241,103251,-0.12362032620616735
Antwerpen,2020-07-20,262979.714767545,219800,-0.16419408928826595
Roeselare,2020-07-20,43304.110781628,37098,-0.14331458768253877
Liège,2020-07-20,164416.05896176602,142509,-0.1332416012164625
Arlon,2020-07-20,17175.9106430688,16059,-0.06502773950559186
Huy,2020-07-20,27993.5587128055,26997,-0.035599572138344485
Brugge,2020-07-20,76236.0,80142,0.05123563670706753
Soignies,2020-07-20,47582.627254912004,41968,-0.11799742004225713
Oostende,2020-07-20,43903.210459964,67063,0.5275192701717284
Halle-Vilvoorde,2020-07-20,147291.698547842,121087,-0.17791022037355642
Sint-Niklaas,2020-07-20,69325.548601863,59674,-0.1392206595766288
Nivelles,2020-07-20,89662.93320767,73426,-0.18108857949207763
Turnhout,2020-07-20,117431.763806383,109201,-0.0700897571457205
Bastogne,2020-07-20,11725.287326060301,14266,0.2166866024931245
Eeklo,2020-07-20,22622.5126717365,20585,-0.0900657102640093
Mechelen,2020-07-20,82727.78627903499,70867,-0.14337125181894017
Neufchâteau,2020-07-20,15381.75,19135,0.24400669624717602
Ath,2020-07-20,21515.732519267498,20227,-0.059897217913144646
Ieper,2020-07-20,27088.195282884,25890,-0.04423311595221312
Tongeren,2020-07-20,54700.5,52818,-0.03441467628266652
Leuven,2020-07-20,112891.50492823601,96569,-0.14458576788937363
Dendermonde,2020-07-20,53281.112785252,46420,-0.12877194988223162
Verviers,2020-07-20,59353.597222222,59545,0.0032247881634095473
Tielt,2020-07-20,24726.9545585239,21128,-0.14554782919206136
Waremme,2020-07-20,19925.1959057409,18650,-0.06399916526660034
Veurne,2020-07-20,15531.199778543698,28039,0.8053338054884716
Brussel Hoofdstad,2020-07-20,302245.08333332697,227034,-0.24884137900228942
Mons,2020-07-20,67968.075575427,59329,-0.12710490185704706
Dinant,2020-07-20,27012.708320580103,32768,0.21305866894639097
Namur,2020-07-20,78810.398623645,69988,-0.11194460093744621
Virton,2020-07-20,12437.8333333333,12652,0.017218969005858568
Aalst,2020-07-20,76297.106043003,66175,-0.13266697215616444
Thuin,2020-07-20,37123.416666667,34706,-0.06511837766370222
Hasselt,2020-07-20,118978.233030298,105671,-0.11184594603039102
Virton,2020-07-21,12442.6666666667,12666,0.017948992713241973
Hasselt,2020-07-21,118980.39758903,103313,-0.1316804944890732
Ieper,2020-07-21,27015.6666666666,25950,-0.03944624723925382
Soignies,2020-07-21,47488.955028516,41771,-0.1204059980911878
Bastogne,2020-07-21,11696.9947237528,14246,0.21791967393735745
Mechelen,2020-07-21,82637.17511028,69541,-0.15847801056610478
Eeklo,2020-07-21,22502.1666666667,20608,-0.08417707924422231
Liège,2020-07-21,164506.480340156,139315,-0.15313366554354985
Veurne,2020-07-21,15485.9075103545,28387,0.8330859835640443
Tournai,2020-07-21,38564.008403727,33123,-0.14109032304850228
Waremme,2020-07-21,19824.1666666667,18852,-0.04903947202488708
Gent,2020-07-21,150034.102156507,114586,-0.23626696628963437
Namur,2020-07-21,79015.389647521,69150,-0.12485402769674905
Huy,2020-07-21,27932.583333333,27224,-0.025367626219069468
Marche-en-Famenne,2020-07-21,15010.4535801696,23431,0.5609788121895819
Charleroi,2020-07-21,117561.01600089401,101345,-0.13793701817591214
Roeselare,2020-07-21,43188.200711749,36066,-0.1649107995789105
Aalst,2020-07-21,75883.601844722,66639,-0.12182608126112554
Ath,2020-07-21,21484.6238601906,20303,-0.05499858260865629
Verviers,2020-07-21,59277.236111111,59494,0.0036567813061103424
Tongeren,2020-07-21,54433.249999999,52944,-0.02735919681442924
Dendermonde,2020-07-21,52958.441005816,46762,-0.11700572917423105
Dinant,2020-07-21,26914.6666666667,33815,0.25637818289903735
Tielt,2020-07-21,24660.521515247798,20813,-0.15601947075080486
Turnhout,2020-07-21,117306.72322348,109334,-0.06796475943063586
Oostende,2020-07-21,43701.34226196,67083,0.5350329424181703
Oudenaarde,2020-07-21,29585.3333333334,26744,-0.09603857767362414
Mouscron,2020-07-21,21988.1077317598,18255,-0.16977849014118065
Leuven,2020-07-21,113110.19440698202,96086,-0.1505098147539843
Thuin,2020-07-21,37114.75,35870,-0.033537879145083827
Nivelles,2020-07-21,89849.997189828,72955,-0.1880355895185348
Kortrijk,2020-07-21,78361.42225778001,65316,-0.16647760954191732
Antwerpen,2020-07-21,262674.575659539,215403,-0.17996250889849819
Mons,2020-07-21,68030.152443871,58225,-0.14412950863164462
Philippeville,2020-07-21,15824.499999999898,16786,0.060760213592853364
Neufchâteau,2020-07-21,15423.501060854,18893,0.22494885729621067
Brussel Hoofdstad,2020-07-21,303100.333333333,219933,-0.27438878875091893
Arlon,2020-07-21,17164.0997446965,15267,-0.11052719180816238
Brugge,2020-07-21,75927.198446002,79185,0.04290691110267797
Sint-Niklaas,2020-07-21,69427.94453601801,57800,-0.16748219486730787
Halle-Vilvoorde,2020-07-21,146788.634488299,119268,-0.18748477757992058
Maaseik,2020-07-21,58852.605343129995,57822,-0.01751163499255858
Diksmuide,2020-07-21,13187.25,12844,-0.02602892945837836
Tielt,2020-07-22,24697.249999999898,21236,-0.14014718237860135
Soignies,2020-07-22,47539.379172719,42488,-0.10625673411439472
Oudenaarde,2020-07-22,29573.2499999997,26748,-0.09553397073367757
Veurne,2020-07-22,15397.1496999462,26551,0.7244100705270647
Nivelles,2020-07-22,89819.064311451,76063,-0.15315305739270818
Maaseik,2020-07-22,58719.617205657996,57945,-0.013191795902636727
Brugge,2020-07-22,75926.341640135,78262,0.03076216118689385
Ieper,2020-07-22,27044.5254621561,26016,-0.03803081934624197
Tongeren,2020-07-22,54339.75,52616,-0.031721713846677616
Gent,2020-07-22,150532.916666667,120847,-0.19720548385043318
Bastogne,2020-07-22,11644.7755866581,14036,0.20534740197841386
Charleroi,2020-07-22,117603.171662079,104494,-0.1114695418227911
Mons,2020-07-22,68289.834502815,60388,-0.11571025995808032
Leuven,2020-07-22,113400.07081424599,98578,-0.1307060102151537
Dinant,2020-07-22,26893.951575259598,31795,0.18223608423720805
Diksmuide,2020-07-22,13152.083333333401,12444,-0.053838111832731
Thuin,2020-07-22,36680.781390339,34589,-0.05702663114177639
Ath,2020-07-22,21470.4851861801,20483,-0.045992681470268505
Verviers,2020-07-22,59103.607833117,59177,0.0012417544304609705
Dendermonde,2020-07-22,53105.708333334,46801,-0.11871997439071133
Turnhout,2020-07-22,117043.98596373,111671,-0.0459056987805849
Aalst,2020-07-22,75820.797788535,67356,-0.1116421619849399
Mouscron,2020-07-22,21914.2463129831,19423,-0.1136815876486321
Kortrijk,2020-07-22,78376.43913013401,67385,-0.14023907250856518
Philippeville,2020-07-22,15744.0667465091,16215,0.029911792237245178
Arlon,2020-07-22,16993.601454261,16005,-0.0581749228921169
Waremme,2020-07-22,19872.250000000102,18544,-0.0668394369032241
Antwerpen,2020-07-22,262569.078608432,227340,-0.1341707058391631
Halle-Vilvoorde,2020-07-22,146985.627979859,124119,-0.15557050232824365
Roeselare,2020-07-22,43110.639272087996,37286,-0.13510909071253696
Hasselt,2020-07-22,118809.195215615,107232,-0.09744359596582312
Mechelen,2020-07-22,82481.032684485,73131,-0.11335979170207192
Huy,2020-07-22,27973.5000000003,27329,-0.02303966253776937
Namur,2020-07-22,79075.96227361,70642,-0.10665646083986591
Virton,2020-07-22,12383.997534274898,12765,0.03076570910730642
Sint-Niklaas,2020-07-22,69255.71766461,61579,-0.11084597667136496
Brussel Hoofdstad,2020-07-22,302973.975268105,235660,-0.2221774170819065
Liège,2020-07-22,165199.23419583798,143816,-0.12943906368530073
Eeklo,2020-07-22,22525.8333333334,20425,-0.09326329029632917
Marche-en-Famenne,2020-07-22,14943.698122087299,22319,0.4935392710464187
Neufchâteau,2020-07-22,15393.453262170799,18726,0.21649117199835138
Oostende,2020-07-22,43563.866304976,63612,0.4602009737766099
Tournai,2020-07-22,38698.524748667,34187,-0.11658131099228533
Dendermonde,2020-07-23,52868.436826553,47276,-0.1057802568458808
Roeselare,2020-07-23,42974.416406589,37143,-0.13569506916433438
Huy,2020-07-23,27696.5723952869,27357,-0.012260448348644247
Dinant,2020-07-23,26794.6495207604,31772,0.18575911863983025
Neufchâteau,2020-07-23,15431.3203790689,18683,0.21071946800752642
Mons,2020-07-23,68100.900895634,60394,-0.11316885377838067
Leuven,2020-07-23,112796.61036994701,99371,-0.11902494521700686
Diksmuide,2020-07-23,13083.9110129674,12408,-0.05165970727693797
Ath,2020-07-23,21298.8611111111,20599,-0.032859086101368964
Verviers,2020-07-23,58939.368107094,59250,0.005270363474911634
Turnhout,2020-07-23,116747.194444444,111401,-0.04579291579454676
Mouscron,2020-07-23,21884.0560606545,19299,-0.11812508858000008
Kortrijk,2020-07-23,78335.704959232,67065,-0.14387698387469128
Philippeville,2020-07-23,15705.513888888901,16229,0.03333135832514507
Arlon,2020-07-23,17062.2449019883,16168,-0.05241074120815665
Sint-Niklaas,2020-07-23,69244.23589781401,61546,-0.11117511512690458
Bastogne,2020-07-23,11622.9026294231,13879,0.19410791284318624
Eeklo,2020-07-23,22431.5924129272,20327,-0.0938226931991834
Tournai,2020-07-23,38601.897292336005,34251,-0.11271200633964251
Gent,2020-07-23,150350.083333334,121146,-0.19424055302042653
Namur,2020-07-23,78944.909514774,70954,-0.1012213398417862
Mechelen,2020-07-23,82362.41376399,73313,-0.10987310048878789
Liège,2020-07-23,164620.166666667,143980,-0.12538054774577212
Waremme,2020-07-23,19732.9883186526,18534,-0.06076060550440074
Ieper,2020-07-23,26941.8333333334,25762,-0.043791872614461956
Veurne,2020-07-23,15417.909403622201,26463,0.7163805615424699
Soignies,2020-07-23,47332.17801512701,42423,-0.1037175600404036
Tongeren,2020-07-23,54103.5,52509,-0.02947129113643295
Antwerpen,2020-07-23,262506.288771789,227086,-0.13493120083908458
Brussel Hoofdstad,2020-07-23,304934.000000003,235608,-0.22734755717631466
Brugge,2020-07-23,76015.273099617,78224,0.02905635683882229
Nivelles,2020-07-23,89441.93551762801,76324,-0.14666426259349685
Thuin,2020-07-23,36444.17100207,34718,-0.047364803605272086
Oostende,2020-07-23,43522.537241668004,63327,0.45503925123582684
Aalst,2020-07-23,75311.672668807,67436,-0.10457439583690184
Hasselt,2020-07-23,118865.789966935,107564,-0.09508025791170722
Virton,2020-07-23,12307.4937889982,12863,0.045135607665174986
Oudenaarde,2020-07-23,29483.172588025198,26771,-0.0919905271363763
Tielt,2020-07-23,24527.3147747997,21107,-0.1394492143230396
Maaseik,2020-07-23,58525.13476397,57917,-0.010391001514521776
Marche-en-Famenne,2020-07-23,14974.5767020259,22268,0.4870537206562491
Halle-Vilvoorde,2020-07-23,146300.531005298,124143,-0.1514521570977456
Charleroi,2020-07-23,117226.841956377,104250,-0.11069855452734965
Thuin,2020-07-24,36803.28581408,34662,-0.058181919541020984
Antwerpen,2020-07-24,261882.55718397902,227603,-0.130896679613132
Dinant,2020-07-24,27237.2308520925,31749,0.16564713103207712
Turnhout,2020-07-24,117012.99999999901,111871,-0.04394383530034316
Nivelles,2020-07-24,88878.17974798099,75965,-0.14529077648301336
Neufchâteau,2020-07-24,15482.931006030001,18661,0.20526274984576653
Soignies,2020-07-24,47472.307270056,42482,-0.10512038611621739
Verviers,2020-07-24,59556.166666667,59113,-0.00744115498815398
Tongeren,2020-07-24,54616.833333333,52937,-0.030756695890455224
Veurne,2020-07-24,15923.403186498801,25786,0.6193774470185831
Ath,2020-07-24,21492.3333333334,20585,-0.042216604370553766
Oudenaarde,2020-07-24,29647.0833333337,26909,-0.09235590909730859
Tielt,2020-07-24,24663.75,20986,-0.14911560488571285
Brussel Hoofdstad,2020-07-24,300273.33333333,233363,-0.22283142026153085
Oostende,2020-07-24,44562.585316345,62493,0.40236477655793335
Maaseik,2020-07-24,59141.25,57910,-0.02081880244330311
Halle-Vilvoorde,2020-07-24,146020.07242758299,124042,-0.15051404962480597
Eeklo,2020-07-24,22568.2638888889,20653,-0.0848653621881765
Sint-Niklaas,2020-07-24,68975.089445293,61707,-0.10537267155061272
Charleroi,2020-07-24,117486.99225001,104053,-0.11434450735978263
Arlon,2020-07-24,17101.062875394102,16042,-0.061929652157348455
Waremme,2020-07-24,19932.920932297402,18601,-0.0668201583110323
Tournai,2020-07-24,38649.59648888,34162,-0.11610978888670007
Philippeville,2020-07-24,15898.333333333401,16254,0.022371317748187267
Mechelen,2020-07-24,82223.06318281901,73778,-0.10270917740004187
Virton,2020-07-24,12417.8333333333,12866,0.03609056867140283
Gent,2020-07-24,148471.62574901,121174,-0.1838575257144177
Kortrijk,2020-07-24,78344.969083712,66491,-0.15130478985888646
Namur,2020-07-24,78587.77962795601,70944,-0.09726422688288923
Hasselt,2020-07-24,118729.52298519999,107644,-0.09336787267798453
Liège,2020-07-24,164187.78629468702,143628,-0.1252211675342645
Ieper,2020-07-24,27294.819444444503,25523,-0.06491412951277586
Mouscron,2020-07-24,22053.7077325238,19299,-0.12490905229787197
Aalst,2020-07-24,76001.49475154601,68492,-0.09880719814912918
Huy,2020-07-24,27764.4222941371,27335,-0.015466638908880887
Brugge,2020-07-24,76766.677697523,78144,0.01794166875247539
Bastogne,2020-07-24,12067.428760114999,13964,0.15716448612097936
Dendermonde,2020-07-24,53072.25,47713,-0.10098026746557759
Roeselare,2020-07-24,43192.346935453,37364,-0.13493934340180525
Mons,2020-07-24,68004.808497988,60557,-0.10951885112959837
Diksmuide,2020-07-24,13206.6666666667,12605,-0.04555779909137045
Leuven,2020-07-24,111923.166666667,99438,-0.11155122785125184
Marche-en-Famenne,2020-07-24,15480.883403666501,22284,0.4394527378665125
Liège,2020-07-25,159164.049714717,141777,-0.10923980475415934
Hasselt,2020-07-25,115205.44985042501,106532,-0.07528680163730128
Tongeren,2020-07-25,56142.727551714,53976,-0.03859320069047575
Namur,2020-07-25,76639.81697746099,70448,-0.08079112427006366
Sint-Niklaas,2020-07-25,66196.89945487899,59903,-0.09507846299008352
Oudenaarde,2020-07-25,30238.331764544997,27268,-0.09823067580823906
Bastogne,2020-07-25,12844.8369712778,14833,0.15478304887542826
Dendermonde,2020-07-25,54244.888580542,48675,-0.10268043176587804
Arlon,2020-07-25,17343.274133764302,16234,-0.0639599031422066
Ieper,2020-07-25,27529.8357684164,25749,-0.06468748246073679
Gent,2020-07-25,138816.769401133,118328,-0.14759578031907272
Marche-en-Famenne,2020-07-25,16176.0833333333,23232,0.4361943816230782
Verviers,2020-07-25,60563.144001961,60555,-0.00013447125467492372
Oostende,2020-07-25,46257.556926667,63688,0.3768128762391369
Dinant,2020-07-25,28186.3624779046,33055,0.17273025300486872
Kortrijk,2020-07-25,75732.054930305,64062,-0.1540966363720722
Maaseik,2020-07-25,60086.554229186,58924,-0.019347992976127527
